s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 3.1303652E-001, 5.2558967E-002, 2.7755576E-017, 1.0000000E+000, 2.0054511E+002, 4.9000000E+001, 8.0166667E-009, 5.2940747E-001
 3.1410446E-001, 5.2507578E-002, 2.7755576E-017, 1.0000000E+000, 2.0219494E+002, 4.9000000E+001, 8.7152960E-009, 5.3022454E-001
 3.1624035E-001, 5.2455974E-002, 2.7755576E-017, 1.0000000E+000, 2.0385604E+002, 4.9000000E+001, 9.4271006E-009, 5.3098121E-001
 3.1837623E-001, 5.2386883E-002, 2.7755576E-017, 1.0000000E+000, 2.0585843E+002, 4.9500000E+001, 7.0586555E-009, 5.3020368E-001
 3.2040384E-001, 5.2323391E-002, 2.7755576E-017, 1.0000000E+000, 2.0797832E+002, 5.0000000E+001, 4.5969359E-009, 5.2984641E-001
 3.2232318E-001, 5.2263621E-002, 2.7755576E-017, 1.0000000E+000, 2.1025060E+002, 5.0000000E+001, 5.5617418E-009, 5.3175563E-001
 3.2424252E-001, 5.2200707E-002, 2.7755576E-017, 1.0000000E+000, 2.1225285E+002, 5.0000000E+001, 6.9644095E-009, 5.3404540E-001
 3.2616185E-001, 5.2137522E-002, 2.7755576E-017, 1.0000000E+000, 2.1434555E+002, 5.0000000E+001, 8.3696472E-009, 5.3591258E-001
 3.2808119E-001, 5.2074069E-002, 2.7755576E-017, 1.0000000E+000, 2.1638699E+002, 5.0000000E+001, 9.5779401E-009, 5.3726015E-001
 3.3000053E-001, 5.2010348E-002, 2.7755576E-017, 1.0000000E+000, 2.1850214E+002, 5.1000000E+001, 3.2453736E-009, 5.3232244E-001
 3.3287954E-001, 5.1930310E-002, 2.7755576E-017, 1.0000000E+000, 2.2087612E+002, 5.1000000E+001, 3.6595666E-009, 5.3345128E-001
 3.3479888E-001, 5.1849888E-002, 2.7755576E-017, 1.0000000E+000, 2.2325808E+002, 5.1000000E+001, 4.0577881E-009, 5.3441357E-001
 3.3671821E-001, 5.1785245E-002, 2.7755576E-017, 1.0000000E+000, 2.2527604E+002, 5.1000000E+001, 4.3608903E-009, 5.3506987E-001
 3.3863755E-001, 5.1720341E-002, 2.7755576E-017, 1.0000000E+000, 2.2743879E+002, 5.1000000E+001, 4.6293345E-009, 5.3559804E-001
