,,s,s,s
  32800,2020-06-26T22:44:07.234+02:00,   0.180E-02,  60.79749,**********
  32900,2020-06-26T22:45:17.141+02:00,   0.199E-02,  60.99059,**********
  33000,2020-06-26T22:46:26.758+02:00,   0.173E-02,  61.17323,**********
  33100,2020-06-26T22:47:34.129+02:00,   0.180E-02,  61.33167,**********
  33200,2020-06-26T22:48:43.737+02:00,   0.173E-02,  61.50638,**********
  33300,2020-06-26T22:49:54.801+02:00,   0.190E-02,  61.68124,**********
  33400,2020-06-26T22:51:03.692+02:00,   0.206E-02,  61.87685,**********
  33500,2020-06-26T22:52:15.392+02:00,   0.206E-02,  62.08278,**********
  33600,2020-06-26T22:53:23.954+02:00,   0.178E-02,  62.27433,**********
  33700,2020-06-26T22:54:28.205+02:00,   0.193E-02,  62.45004,**********
  33800,2020-06-26T22:55:36.078+02:00,   0.193E-02,  62.64305,**********
  33900,2020-06-26T22:56:46.002+02:00,   0.193E-02,  62.83606,**********
  34000,2020-06-26T22:57:55.948+02:00,   0.193E-02,  63.02907,**********
  34100,2020-06-26T22:59:04.154+02:00,   0.186E-02,  63.21707,**********
  34200,2020-06-26T23:00:10.278+02:00,   0.170E-02,  63.39477,**********
  34300,2020-06-26T23:01:16.485+02:00,   0.187E-02,  63.58136,**********
  34400,2020-06-26T23:02:24.818+02:00,   0.165E-02,  63.76751,**********
  34500,2020-06-26T23:03:32.553+02:00,   0.181E-02,  63.94842,**********
  34600,2020-06-26T23:04:39.398+02:00,   0.199E-02,  64.13202,**********
  34700,2020-06-26T23:05:46.568+02:00,   0.182E-02,  64.30679,**********
  34800,2020-06-26T23:06:55.424+02:00,   0.179E-02,  64.48303,**********
  34900,2020-06-26T23:08:00.414+02:00,   0.192E-02,  64.65819,**********
  35000,2020-06-26T23:09:05.111+02:00,   0.192E-02,  64.85052,**********
  35100,2020-06-26T23:10:12.523+02:00,   0.172E-02,  65.03423,**********
  35200,2020-06-26T23:11:19.020+02:00,   0.189E-02,  65.21550,**********
  35300,2020-06-26T23:12:25.606+02:00,   0.177E-02,  65.39781,**********
  35400,2020-06-26T23:13:32.192+02:00,   0.163E-02,  65.57320,**********
  35500,2020-06-26T23:14:36.532+02:00,   0.177E-02,  65.74660,**********
  35600,2020-06-26T23:15:42.376+02:00,   0.176E-02,  65.92903,**********
  35700,2020-06-26T23:16:44.884+02:00,   0.162E-02,  66.09098,**********
  35800,2020-06-26T23:17:53.120+02:00,   0.177E-02,  66.26580,**********
  35900,2020-06-26T23:18:57.963+02:00,   0.157E-02,  66.42356,**********
  36000,2020-06-26T23:20:03.896+02:00,   0.173E-02,  66.59305,**********
  36100,2020-06-26T23:21:12.853+02:00,   0.186E-02,  66.77371,**********
  36200,2020-06-26T23:22:21.926+02:00,   0.177E-02,  66.94989,**********
  36300,2020-06-26T23:23:29.703+02:00,   0.174E-02,  67.12922,**********
  36400,2020-06-26T23:24:36.002+02:00,   0.157E-02,  67.30517,**********
  36500,2020-06-26T23:25:43.131+02:00,   0.176E-02,  67.46845,**********
  36600,2020-06-26T23:26:51.768+02:00,   0.181E-02,  67.64366,**********
  36700,2020-06-26T23:27:59.969+02:00,   0.186E-02,  67.83116,**********
  36800,2020-06-26T23:29:10.436+02:00,   0.178E-02,  68.03276,**********
  36900,2020-06-26T23:30:18.932+02:00,   0.189E-02,  68.22108,**********
  37000,2020-06-26T23:31:25.493+02:00,   0.163E-02,  68.40306,**********
  37100,2020-06-26T23:32:29.375+02:00,   0.161E-02,  68.56267,**********
  37200,2020-06-26T23:33:34.689+02:00,   0.178E-02,  68.73899,**********
  37300,2020-06-26T23:34:41.175+02:00,   0.195E-02,  68.91855,**********
  37400,2020-06-26T23:35:49.283+02:00,   0.191E-02,  69.10386,**********
  37500,2020-06-26T23:36:55.837+02:00,   0.184E-02,  69.27792,**********
  37600,2020-06-26T23:38:00.899+02:00,   0.184E-02,  69.46167,**********
  37700,2020-06-26T23:39:09.607+02:00,   0.191E-02,  69.65489,**********
  37800,2020-06-26T23:40:18.034+02:00,   0.181E-02,  69.84275,**********
  37900,2020-06-26T23:41:25.207+02:00,   0.194E-02,  70.01982,**********
  38000,2020-06-26T23:42:34.937+02:00,   0.214E-02,  70.22084,**********
  38100,2020-06-26T23:43:42.607+02:00,   0.190E-02,  70.41460,**********
  38200,2020-06-26T23:44:51.394+02:00,   0.210E-02,  70.62205,**********
  38300,2020-06-26T23:46:01.623+02:00,   0.193E-02,  70.81834,**********
  38400,2020-06-26T23:47:08.739+02:00,   0.210E-02,  71.01462,**********
  38500,2020-06-26T23:48:14.322+02:00,   0.197E-02,  71.21134,**********
  38600,2020-06-26T23:49:19.812+02:00,   0.176E-02,  71.40335,**********
  38700,2020-06-26T23:50:25.066+02:00,   0.178E-02,  71.57655,**********
  38800,2020-06-26T23:51:32.062+02:00,   0.187E-02,  71.75374,**********
  38900,2020-06-26T23:52:39.299+02:00,   0.177E-02,  71.93461,**********
  39000,2020-06-26T23:53:46.526+02:00,   0.173E-02,  72.12736,**********
  39100,2020-06-26T23:54:54.227+02:00,   0.190E-02,  72.31515,**********
  39200,2020-06-26T23:56:01.556+02:00,   0.181E-02,  72.50996,**********
  39300,2020-06-26T23:57:08.757+02:00,   0.176E-02,  72.69376,**********
  39400,2020-06-26T23:58:16.242+02:00,   0.202E-02,  72.87749,**********
  39500,2020-06-26T23:59:22.393+02:00,   0.196E-02,  73.06231,**********
  39600,2020-06-27T00:00:29.661+02:00,   0.194E-02,  73.25353,**********
  39700,2020-06-27T00:01:40.422+02:00,   0.194E-02,  73.44762,**********
  39800,2020-06-27T00:02:48.048+02:00,   0.191E-02,  73.63987,**********
  39900,2020-06-27T00:03:57.305+02:00,   0.203E-02,  73.83797,**********
  40000,2020-06-27T00:05:07.395+02:00,   0.200E-02,  74.03306,**********
  40100,2020-06-27T00:06:12.703+02:00,   0.175E-02,  74.22330,**********
  40200,2020-06-27T00:07:16.655+02:00,   0.193E-02,  74.40001,**********
  40300,2020-06-27T00:08:21.881+02:00,   0.179E-02,  74.57572,**********
  40400,2020-06-27T00:09:27.819+02:00,   0.170E-02,  74.75127,**********
  40500,2020-06-27T00:10:33.427+02:00,   0.167E-02,  74.93094,**********
  40600,2020-06-27T00:11:39.678+02:00,   0.180E-02,  75.10405,**********
  40700,2020-06-27T00:12:47.768+02:00,   0.198E-02,  75.29700,**********
  40800,2020-06-27T00:13:53.341+02:00,   0.175E-02,  75.46189,**********
  40900,2020-06-27T00:14:59.983+02:00,   0.192E-02,  75.64650,**********
  41000,2020-06-27T00:16:07.005+02:00,   0.192E-02,  75.83899,**********
  41100,2020-06-27T00:17:14.931+02:00,   0.212E-02,  76.03282,**********
  41200,2020-06-27T00:18:23.615+02:00,   0.185E-02,  76.21804,**********
  41300,2020-06-27T00:19:34.143+02:00,   0.182E-02,  76.39959,**********
  41400,2020-06-27T00:20:40.283+02:00,   0.200E-02,  76.58361,**********
  41500,2020-06-27T00:21:47.837+02:00,   0.200E-02,  76.78403,**********
  41600,2020-06-27T00:22:57.309+02:00,   0.191E-02,  76.97136,**********
  41700,2020-06-27T00:24:06.362+02:00,   0.185E-02,  77.14810,**********
  41800,2020-06-27T00:25:13.709+02:00,   0.185E-02,  77.33266,**********
  41900,2020-06-27T00:26:22.150+02:00,   0.181E-02,  77.52938,**********
  42000,2020-06-27T00:27:27.548+02:00,   0.181E-02,  77.71011,**********
  42100,2020-06-27T00:28:36.231+02:00,   0.191E-02,  77.89237,**********
  42200,2020-06-27T00:29:45.294+02:00,   0.181E-02,  78.07606,**********
  42300,2020-06-27T00:30:51.123+02:00,   0.178E-02,  78.25295,**********
  42400,2020-06-27T00:31:55.223+02:00,   0.170E-02,  78.42094,**********
  42500,2020-06-27T00:32:57.883+02:00,   0.136E-02,  78.57937,**********
  42600,2020-06-27T00:34:03.401+02:00,   0.188E-02,  78.74898,**********
  42700,2020-06-27T00:35:12.877+02:00,   0.185E-02,  78.94179,**********
  42800,2020-06-27T00:36:20.863+02:00,   0.197E-02,  79.12907,**********
  42900,2020-06-27T00:37:28.566+02:00,   0.208E-02,  79.31940,**********
  43000,2020-06-27T00:38:39.124+02:00,   0.208E-02,  79.52751,**********
  43100,2020-06-27T00:39:47.824+02:00,   0.204E-02,  79.72886,**********
  43200,2020-06-27T00:40:54.868+02:00,   0.212E-02,  79.93058,**********
  43300,2020-06-27T00:42:03.606+02:00,   0.178E-02,  80.12701,**********
  43400,2020-06-27T00:43:10.350+02:00,   0.192E-02,  80.31563,**********
  43500,2020-06-27T00:44:17.161+02:00,   0.205E-02,  80.51661,**********
  43600,2020-06-27T00:45:25.628+02:00,   0.205E-02,  80.72148,**********
  43700,2020-06-27T00:46:31.976+02:00,   0.180E-02,  80.90482,**********
  43800,2020-06-27T00:47:39.543+02:00,   0.179E-02,  81.08291,**********
  43900,2020-06-27T00:48:47.528+02:00,   0.204E-02,  81.26935,**********
  44000,2020-06-27T00:49:54.882+02:00,   0.182E-02,  81.46302,**********
  44100,2020-06-27T00:51:04.063+02:00,   0.189E-02,  81.65593,**********
  44200,2020-06-27T00:52:12.996+02:00,   0.208E-02,  81.85763,**********
  44300,2020-06-27T00:53:21.181+02:00,   0.175E-02,  82.05419,**********
  44400,2020-06-27T00:54:26.843+02:00,   0.150E-02,  82.21982,**********
  44500,2020-06-27T00:55:29.164+02:00,   0.161E-02,  82.38007,**********
  44600,2020-06-27T00:56:34.603+02:00,   0.148E-02,  82.55796,**********
  44700,2020-06-27T00:57:41.405+02:00,   0.179E-02,  82.73276,**********
  44800,2020-06-27T00:58:48.106+02:00,   0.180E-02,  82.90116,**********
  44900,2020-06-27T00:59:53.440+02:00,   0.176E-02,  83.07851,**********
  45000,2020-06-27T01:01:04.127+02:00,   0.213E-02,  83.26872,**********
  45100,2020-06-27T01:02:14.102+02:00,   0.187E-02,  83.46093,**********
  45200,2020-06-27T01:03:19.130+02:00,   0.171E-02,  83.62853,**********
  45300,2020-06-27T01:04:26.386+02:00,   0.184E-02,  83.80971,**********
  45400,2020-06-27T01:05:35.243+02:00,   0.202E-02,  83.99970,**********
  45500,2020-06-27T01:06:45.126+02:00,   0.191E-02,  84.19187,**********
  45600,2020-06-27T01:07:52.181+02:00,   0.180E-02,  84.36438,**********
  45700,2020-06-27T01:09:00.585+02:00,   0.198E-02,  84.54493,**********
  45800,2020-06-27T01:10:08.365+02:00,   0.198E-02,  84.74275,**********
  45900,2020-06-27T01:11:16.150+02:00,   0.198E-02,  84.94057,**********
  46000,2020-06-27T01:12:22.615+02:00,   0.187E-02,  85.12767,**********
  46100,2020-06-27T01:13:28.438+02:00,   0.180E-02,  85.30691,**********
  46200,2020-06-27T01:14:34.897+02:00,   0.180E-02,  85.48696,**********
  46300,2020-06-27T01:15:42.744+02:00,   0.218E-02,  85.68531,**********
  46400,2020-06-27T01:16:49.452+02:00,   0.202E-02,  85.87555,**********
  46500,2020-06-27T01:17:53.830+02:00,   0.170E-02,  86.04980,**********
  46600,2020-06-27T01:18:59.628+02:00,   0.182E-02,  86.22171,**********
  46700,2020-06-27T01:20:07.095+02:00,   0.189E-02,  86.39815,**********
  46800,2020-06-27T01:21:14.896+02:00,   0.208E-02,  86.58954,**********
  46900,2020-06-27T01:22:24.806+02:00,   0.204E-02,  86.79011,**********
  47000,2020-06-27T01:23:31.510+02:00,   0.178E-02,  86.97880,**********
  47100,2020-06-27T01:24:39.303+02:00,   0.175E-02,  87.16984,**********
  47200,2020-06-27T01:25:46.297+02:00,   0.187E-02,  87.36687,**********
  47300,2020-06-27T01:26:53.197+02:00,   0.203E-02,  87.56308,**********
  47400,2020-06-27T01:28:02.712+02:00,   0.203E-02,  87.76559,**********
  47500,2020-06-27T01:29:11.741+02:00,   0.199E-02,  87.96506,**********
  47600,2020-06-27T01:30:16.268+02:00,   0.175E-02,  88.14239,**********
  47700,2020-06-27T01:31:23.022+02:00,   0.193E-02,  88.33405,**********
  47800,2020-06-27T01:32:32.861+02:00,   0.206E-02,  88.52748,**********
  47900,2020-06-27T01:33:42.524+02:00,   0.201E-02,  88.72662,**********
  48000,2020-06-27T01:34:47.810+02:00,   0.177E-02,  88.90569,**********
  48100,2020-06-27T01:35:52.554+02:00,   0.158E-02,  89.07377,**********
  48200,2020-06-27T01:36:58.104+02:00,   0.192E-02,  89.24706,**********
  48300,2020-06-27T01:38:05.210+02:00,   0.166E-02,  89.42428,**********
  48400,2020-06-27T01:39:12.958+02:00,   0.193E-02,  89.61046,**********
  48500,2020-06-27T01:40:21.449+02:00,   0.186E-02,  89.79553,**********
  48600,2020-06-27T01:41:27.208+02:00,   0.159E-02,  89.95690,**********
  48700,2020-06-27T01:42:33.361+02:00,   0.192E-02,  90.14026,**********
  48800,2020-06-27T01:43:39.644+02:00,   0.197E-02,  90.32371,**********
  48900,2020-06-27T01:44:51.497+02:00,   0.211E-02,  90.51747,**********
  49000,2020-06-27T01:45:58.122+02:00,   0.189E-02,  90.71160,**********
  49100,2020-06-27T01:47:05.109+02:00,   0.204E-02,  90.90364,**********
  49200,2020-06-27T01:48:14.670+02:00,   0.201E-02,  91.12051,**********
  49300,2020-06-27T01:49:23.191+02:00,   0.214E-02,  91.31130,**********
  49400,2020-06-27T01:50:31.948+02:00,   0.191E-02,  91.51803,**********
  49500,2020-06-27T01:51:41.503+02:00,   0.211E-02,  91.71484,**********
  49600,2020-06-27T01:52:53.652+02:00,   0.186E-02,  91.90801,**********
  49700,2020-06-27T01:54:01.065+02:00,   0.186E-02,  92.09411,**********
  49800,2020-06-27T01:55:05.721+02:00,   0.200E-02,  92.27576,**********
  49900,2020-06-27T01:56:14.265+02:00,   0.175E-02,  92.46128,**********
  50000,2020-06-27T01:57:19.575+02:00,   0.190E-02,  92.64102,**********
  50100,2020-06-27T01:58:24.366+02:00,   0.182E-02,  92.82130,**********
  50200,2020-06-27T01:59:29.690+02:00,   0.185E-02,  93.00425,**********
  50300,2020-06-27T02:00:36.522+02:00,   0.183E-02,  93.19181,**********
  50400,2020-06-27T02:01:43.512+02:00,   0.171E-02,  93.36811,**********
  50500,2020-06-27T02:02:52.116+02:00,   0.185E-02,  93.55062,**********
  50600,2020-06-27T02:04:01.209+02:00,   0.185E-02,  93.73611,**********
  50700,2020-06-27T02:05:08.416+02:00,   0.167E-02,  93.91850,**********
  50800,2020-06-27T02:06:11.705+02:00,   0.169E-02,  94.07681,**********
  50900,2020-06-27T02:07:16.567+02:00,   0.170E-02,  94.23523,**********
  51000,2020-06-27T02:08:22.785+02:00,   0.147E-02,  94.40757,**********
  51100,2020-06-27T02:09:26.991+02:00,   0.162E-02,  94.56921,**********
  51200,2020-06-27T02:10:32.477+02:00,   0.163E-02,  94.73892,**********
  51300,2020-06-27T02:11:38.101+02:00,   0.151E-02,  94.90407,**********
  51400,2020-06-27T02:12:46.424+02:00,   0.183E-02,  95.08202,**********
  51500,2020-06-27T02:13:56.945+02:00,   0.201E-02,  95.27883,**********
  51600,2020-06-27T02:15:06.304+02:00,   0.197E-02,  95.47419,**********
  51700,2020-06-27T02:16:12.135+02:00,   0.210E-02,  95.66831,**********
  51800,2020-06-27T02:17:16.847+02:00,   0.179E-02,  95.83557,**********
  51900,2020-06-27T02:18:21.699+02:00,   0.171E-02,  96.01625,**********
  52000,2020-06-27T02:19:27.390+02:00,   0.189E-02,  96.20157,**********
  52100,2020-06-27T02:20:35.499+02:00,   0.168E-02,  96.38150,**********
  52200,2020-06-27T02:21:42.981+02:00,   0.178E-02,  96.55308,**********
  52300,2020-06-27T02:22:51.589+02:00,   0.195E-02,  96.74233,**********
  52400,2020-06-27T02:23:59.567+02:00,   0.171E-02,  96.91584,**********
  52500,2020-06-27T02:25:05.688+02:00,   0.169E-02,  97.09395,**********
  52600,2020-06-27T02:26:11.419+02:00,   0.184E-02,  97.26873,**********
  52700,2020-06-27T02:27:18.849+02:00,   0.180E-02,  97.45472,**********
  52800,2020-06-27T02:28:26.892+02:00,   0.186E-02,  97.64396,**********
  52900,2020-06-27T02:29:34.767+02:00,   0.165E-02,  97.83237,**********
  53000,2020-06-27T02:30:40.444+02:00,   0.162E-02,  98.00638,**********
  53100,2020-06-27T02:31:46.993+02:00,   0.186E-02,  98.17464,**********
  53200,2020-06-27T02:32:57.579+02:00,   0.180E-02,  98.36305,**********
  53300,2020-06-27T02:34:01.912+02:00,   0.177E-02,  98.53693,**********
  53400,2020-06-27T02:35:04.616+02:00,   0.136E-02,  98.68951,**********
  53500,2020-06-27T02:36:09.594+02:00,   0.147E-02,  98.84590,**********
  53600,2020-06-27T02:37:14.579+02:00,   0.184E-02,  99.01578,**********
  53700,2020-06-27T02:38:24.299+02:00,   0.202E-02,  99.21141,**********
  53800,2020-06-27T02:39:36.125+02:00,   0.175E-02,  99.41446,**********
  53900,2020-06-27T02:40:42.689+02:00,   0.203E-02,  99.59240,**********
  54000,2020-06-27T02:41:50.651+02:00,   0.163E-02,  99.78725,**********
  54100,2020-06-27T02:42:55.911+02:00,   0.180E-02,  99.95666,**********
  54125,2020-06-27T02:43:12.906+02:00,   0.149E-03, 100.00000,**********
