s,kg,kg,kg
 9.2900211E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3034315E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3168426E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3302536E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3436641E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3570751E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3704855E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3838966E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.3973070E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4107181E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4241291E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4375396E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4509506E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4643611E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4777721E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.4911826E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5045936E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5180047E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5314151E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5448261E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5582366E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5716476E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5850581E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.5984691E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6118802E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6252906E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6387017E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6521121E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6655232E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6789336E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.6923447E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7057557E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7191662E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7325772E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7459877E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7593987E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7728091E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7862202E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.7996312E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8130417E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8264527E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8398632E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8532742E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8666853E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8800957E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.8935068E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9069172E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9203283E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9337387E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9471498E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9605608E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9739712E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.9873823E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 1.0000000E+000, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
