s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.1400000E-001, 1.6892254E-001, 4.2306111E-001,-1.6685973E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0034956E-001, 4.4692455E-009
 2.1600000E-001, 1.6569608E-001, 4.2630617E-001,-1.6786201E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0030140E-001, 4.4567404E-009
 2.1800000E-001, 1.6246274E-001, 4.2956513E-001,-1.6886749E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0027389E-001, 4.4516125E-009
 2.2000000E-001, 1.5922391E-001, 4.3283678E-001,-1.6987996E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0027608E-001, 4.4576216E-009
 2.2200000E-001, 1.5598099E-001, 4.3611993E-001,-1.7090294E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0031316E-001, 4.4769991E-009
 2.2400000E-001, 1.5273543E-001, 4.3941332E-001,-1.7193971E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0038516E-001, 4.5098851E-009
 2.2600000E-001, 1.4948873E-001, 4.4271575E-001,-1.7299326E-001, 2.7755576E-017, 1.0000000E+000, 5.7000000E+001, 6.0048869E-001, 4.5550904E-009
 2.2800000E-001, 1.4624244E-001, 4.4602599E-001,-1.7406623E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0061894E-001, 4.6108333E-009
 2.3000000E-001, 1.4299816E-001, 4.4934285E-001,-1.7516093E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0077020E-001, 4.6749353E-009
 2.3200000E-001, 1.3975753E-001, 4.5266518E-001,-1.7627931E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0093569E-001, 4.7446644E-009
 2.3400000E-001, 1.3652227E-001, 4.5599187E-001,-1.7742294E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0110724E-001, 4.8165287E-009
 2.3600000E-001, 1.3329416E-001, 4.5932188E-001,-1.7859304E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0127524E-001, 4.8861788E-009
 2.3800000E-001, 1.3007502E-001, 4.6265423E-001,-1.7979047E-001, 2.7755576E-017, 1.0000000E+000, 5.7000000E+001, 6.0142878E-001, 4.9484424E-009
 2.4000000E-001, 1.2686676E-001, 4.6598807E-001,-1.8101577E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0155605E-001, 4.9975371E-009
 2.4200000E-001, 1.2367134E-001, 4.6932261E-001,-1.8226913E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0164575E-001, 5.0278257E-009
 2.4400000E-001, 1.2049080E-001, 4.7265722E-001,-1.8355046E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0168879E-001, 5.0348158E-009
 2.4600000E-001, 1.1732723E-001, 4.7599137E-001,-1.8485940E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0166812E-001, 5.0105322E-009
 2.4800000E-001, 1.1418277E-001, 4.7932471E-001,-1.8619532E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0151496E-001, 4.9234727E-009
 2.5000000E-001, 1.1105963E-001, 4.8265704E-001,-1.8755737E-001, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0109598E-001, 4.7171123E-009
 2.5200000E-001, 1.1059325E-001, 4.8718056E-001, 8.3095687E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0183793E-001, 5.0634007E-009
 2.5400000E-001, 1.1012552E-001, 4.9174196E-001, 8.1422424E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0161166E-001, 4.9713331E-009
 2.5600000E-001, 1.0965799E-001, 4.9634198E-001, 7.9680902E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0159064E-001, 4.9771163E-009
 2.5800000E-001, 1.0919226E-001, 5.0098155E-001, 7.7865047E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0177383E-001, 5.0808293E-009
 2.6000000E-001, 1.0872999E-001, 5.0566188E-001, 7.5975178E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0197301E-001, 5.1953622E-009
 2.6200000E-001, 1.0827290E-001, 5.1038441E-001, 7.4011848E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0208670E-001, 5.2706704E-009
 2.6400000E-001, 1.0782275E-001, 5.1515086E-001, 7.1975827E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0212608E-001, 5.3107937E-009
