s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.3600000E-001, 1.3350546E-001, 4.5889561E-001,-1.8341785E-001, 7.9265020E-005, 1.0000000E+000, 9.0000000E+000, 7.6723329E-002, 1.1260319E-009
 2.3800000E-001, 1.3028846E-001, 4.6222636E-001,-1.8452603E-001, 7.7794130E-005, 1.0000000E+000, 9.0000000E+000, 7.6753194E-002, 1.1053073E-009
 2.4000000E-001, 1.2708216E-001, 4.6555868E-001,-1.8566286E-001, 7.6335856E-005, 1.0000000E+000, 9.0000000E+000, 7.6786590E-002, 1.0852020E-009
 2.4200000E-001, 1.2388851E-001, 4.6889181E-001,-1.8682849E-001, 7.4888422E-005, 1.0000000E+000, 9.0000000E+000, 7.6823863E-002, 1.0657208E-009
 2.4400000E-001, 1.2070954E-001, 4.7222508E-001,-1.8802274E-001, 7.3449622E-005, 1.0000000E+000, 9.0000000E+000, 7.6865394E-002, 1.0468655E-009
 2.4600000E-001, 1.1754733E-001, 4.7555797E-001,-1.8924515E-001, 7.2016875E-005, 1.0000000E+000, 9.0000000E+000, 7.6911602E-002, 1.0286361E-009
 2.4800000E-001, 1.1440402E-001, 4.7889011E-001,-1.9049498E-001, 7.0587271E-005, 1.0000000E+000, 9.0000000E+000, 7.6962942E-002, 1.0110316E-009
 2.5000000E-001, 1.1128182E-001, 4.8222128E-001,-1.9177121E-001, 6.9157614E-005, 1.0000000E+000, 9.0000000E+000, 7.7019914E-002, 9.9405152E-010
 2.5200000E-001, 1.1068978E-001, 4.8665712E-001, 5.4158604E-002, 2.8531222E-004, 1.0000000E+000, 9.0000000E+000, 7.6833348E-002, 4.7177201E-009
 2.5400000E-001, 1.1021747E-001, 4.9120993E-001, 6.4697863E-002, 2.9498536E-004, 1.0000000E+000, 9.0000000E+000, 7.6832306E-002, 4.8781915E-009
 2.5600000E-001, 1.0974950E-001, 4.9580399E-001, 6.3256466E-002, 2.9769100E-004, 1.0000000E+000, 9.0000000E+000, 7.6831184E-002, 4.9212226E-009
 2.5800000E-001, 1.0928331E-001, 5.0043757E-001, 6.1320065E-002, 3.0015800E-004, 1.0000000E+000, 9.0000000E+000, 7.6830159E-002, 4.9602904E-009
 2.6000000E-001, 1.0882042E-001, 5.0511178E-001, 5.9297413E-002, 3.0259618E-004, 1.0000000E+000, 9.0000000E+000, 7.6829208E-002, 4.9988959E-009
