s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 4.1647197E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4588414E+001, 5.4562066E+001, 5.4529955E+001, 1.5949992E+000, 1.5951274E+000, 1.5952837E+000
 4.1702537E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4588696E+001, 5.4561760E+001, 5.4529883E+001, 1.5949978E+000, 1.5951289E+000, 1.5952841E+000
 4.1765782E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4588957E+001, 5.4561471E+001, 5.4529805E+001, 1.5949965E+000, 1.5951303E+000, 1.5952845E+000
 4.1821122E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4589196E+001, 5.4561199E+001, 5.4529716E+001, 1.5949954E+000, 1.5951316E+000, 1.5952849E+000
 4.1884368E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4589414E+001, 5.4560944E+001, 5.4529611E+001, 1.5949943E+000, 1.5951329E+000, 1.5952854E+000
 4.1947613E+002, 4.9841075E+004, 4.9841076E+004, 4.9841076E+004, 5.4589627E+001, 5.4560690E+001, 5.4529481E+001, 1.5949933E+000, 1.5951341E+000, 1.5952860E+000
 4.2002953E+002, 4.9841075E+004, 4.9841076E+004, 4.9841076E+004, 5.4589811E+001, 5.4560471E+001, 5.4529343E+001, 1.5949924E+000, 1.5951352E+000, 1.5952867E+000
 4.2066199E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4589983E+001, 5.4560270E+001, 5.4529187E+001, 1.5949916E+000, 1.5951362E+000, 1.5952875E+000
 4.2121538E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4590145E+001, 5.4560087E+001, 5.4529013E+001, 1.5949908E+000, 1.5951371E+000, 1.5952883E+000
 4.2184784E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4590295E+001, 5.4559922E+001, 5.4528822E+001, 1.5949900E+000, 1.5951379E+000, 1.5952893E+000
 4.2240124E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4590436E+001, 5.4559777E+001, 5.4528618E+001, 1.5949894E+000, 1.5951386E+000, 1.5952903E+000
 4.2303369E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4590565E+001, 5.4559651E+001, 5.4528406E+001, 1.5949887E+000, 1.5951392E+000, 1.5952913E+000
 4.2366615E+002, 4.9841076E+004, 4.9841076E+004, 4.9841077E+004, 5.4590692E+001, 5.4559539E+001, 5.4528171E+001, 1.5949881E+000, 1.5951397E+000, 1.5952924E+000
 4.2421955E+002, 4.9841076E+004, 4.9841077E+004, 4.9841077E+004, 5.4590799E+001, 5.4559456E+001, 5.4527941E+001, 1.5949876E+000, 1.5951401E+000, 1.5952936E+000
 4.2485200E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4590896E+001, 5.4559395E+001, 5.4527703E+001, 1.5949871E+000, 1.5951404E+000, 1.5952947E+000
 4.2540540E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4590981E+001, 5.4559355E+001, 5.4527455E+001, 1.5949867E+000, 1.5951406E+000, 1.5952959E+000
 4.2603786E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4591055E+001, 5.4559339E+001, 5.4527199E+001, 1.5949864E+000, 1.5951407E+000, 1.5952972E+000
 4.2667031E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4591123E+001, 5.4559345E+001, 5.4526915E+001, 1.5949860E+000, 1.5951407E+000, 1.5952986E+000
 4.2722371E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4591175E+001, 5.4559368E+001, 5.4526632E+001, 1.5949858E+000, 1.5951406E+000, 1.5952999E+000
 4.2785617E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4591211E+001, 5.4559404E+001, 5.4526324E+001, 1.5949856E+000, 1.5951404E+000, 1.5953014E+000
 4.2840957E+002, 4.9841077E+004, 4.9841078E+004, 4.9841078E+004, 5.4591232E+001, 5.4559450E+001, 5.4525997E+001, 1.5949855E+000, 1.5951402E+000, 1.5953030E+000
 4.2904202E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4591236E+001, 5.4559512E+001, 5.4525652E+001, 1.5949855E+000, 1.5951399E+000, 1.5953047E+000
 4.2967448E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4591225E+001, 5.4559596E+001, 5.4525271E+001, 1.5949855E+000, 1.5951395E+000, 1.5953066E+000
 4.3022788E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4591200E+001, 5.4559689E+001, 5.4524903E+001, 1.5949857E+000, 1.5951390E+000, 1.5953084E+000
 4.3086033E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4591163E+001, 5.4559784E+001, 5.4524527E+001, 1.5949858E+000, 1.5951386E+000, 1.5953102E+000
 4.3141373E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4591114E+001, 5.4559879E+001, 5.4524145E+001, 1.5949861E+000, 1.5951381E+000, 1.5953121E+000
 4.3204619E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4591053E+001, 5.4559973E+001, 5.4523752E+001, 1.5949864E+000, 1.5951376E+000, 1.5953140E+000
 4.3267864E+002, 4.9841078E+004, 4.9841079E+004, 4.9841079E+004, 5.4590978E+001, 5.4560075E+001, 5.4523312E+001, 1.5949867E+000, 1.5951371E+000, 1.5953161E+000
 4.3323204E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4590898E+001, 5.4560172E+001, 5.4522882E+001, 1.5949871E+000, 1.5951367E+000, 1.5953182E+000
 4.3386449E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4590810E+001, 5.4560269E+001, 5.4522436E+001, 1.5949876E+000, 1.5951362E+000, 1.5953204E+000
 4.3441789E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4590716E+001, 5.4560364E+001, 5.4521977E+001, 1.5949880E+000, 1.5951357E+000, 1.5953226E+000
 4.3505035E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4590615E+001, 5.4560458E+001, 5.4521503E+001, 1.5949885E+000, 1.5951353E+000, 1.5953249E+000
 4.3560375E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4590509E+001, 5.4560562E+001, 5.4521014E+001, 1.5949890E+000, 1.5951348E+000, 1.5953273E+000
 4.3623620E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4590398E+001, 5.4560676E+001, 5.4520510E+001, 1.5949896E+000, 1.5951342E+000, 1.5953298E+000
 4.3686866E+002, 4.9841079E+004, 4.9841080E+004, 4.9841080E+004, 5.4590274E+001, 5.4560788E+001, 5.4519959E+001, 1.5949902E+000, 1.5951337E+000, 1.5953324E+000
 4.3742206E+002, 4.9841079E+004, 4.9841080E+004, 4.9841080E+004, 5.4590155E+001, 5.4560870E+001, 5.4519432E+001, 1.5949908E+000, 1.5951333E+000, 1.5953350E+000
 4.3805451E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4590031E+001, 5.4560924E+001, 5.4518894E+001, 1.5949914E+000, 1.5951330E+000, 1.5953376E+000
 4.3860791E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589904E+001, 5.4560951E+001, 5.4518342E+001, 1.5949920E+000, 1.5951329E+000, 1.5953403E+000
 4.3924037E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589774E+001, 5.4560946E+001, 5.4517782E+001, 1.5949926E+000, 1.5951329E+000, 1.5953431E+000
 4.3987282E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589631E+001, 5.4560903E+001, 5.4517189E+001, 1.5949933E+000, 1.5951331E+000, 1.5953459E+000
 4.4042622E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589492E+001, 5.4560825E+001, 5.4516665E+001, 1.5949940E+000, 1.5951335E+000, 1.5953485E+000
 4.4105868E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589350E+001, 5.4560709E+001, 5.4516178E+001, 1.5949947E+000, 1.5951341E+000, 1.5953509E+000
 4.4161208E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589202E+001, 5.4560555E+001, 5.4515725E+001, 1.5949954E+000, 1.5951348E+000, 1.5953531E+000
 4.4224453E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4589051E+001, 5.4560365E+001, 5.4515304E+001, 1.5949961E+000, 1.5951358E+000, 1.5953551E+000
 4.4287699E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4588884E+001, 5.4560113E+001, 5.4514887E+001, 1.5949969E+000, 1.5951370E+000, 1.5953571E+000
 4.4343038E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4588726E+001, 5.4559829E+001, 5.4514526E+001, 1.5949977E+000, 1.5951384E+000, 1.5953589E+000
 4.4406284E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4588565E+001, 5.4559522E+001, 5.4514192E+001, 1.5949985E+000, 1.5951399E+000, 1.5953605E+000
 4.4461624E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4588402E+001, 5.4559231E+001, 5.4513880E+001, 1.5949993E+000, 1.5951413E+000, 1.5953621E+000
 4.4524869E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4588240E+001, 5.4558956E+001, 5.4513590E+001, 1.5950001E+000, 1.5951426E+000, 1.5953635E+000
 4.4580209E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4588078E+001, 5.4558696E+001, 5.4513321E+001, 1.5950009E+000, 1.5951439E+000, 1.5953648E+000
 4.4643455E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4587917E+001, 5.4558450E+001, 5.4513076E+001, 1.5950017E+000, 1.5951451E+000, 1.5953660E+000
 4.4706700E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4587748E+001, 5.4558200E+001, 5.4512839E+001, 1.5950025E+000, 1.5951463E+000, 1.5953671E+000
 4.4762040E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4587590E+001, 5.4557974E+001, 5.4512640E+001, 1.5950032E+000, 1.5951474E+000, 1.5953681E+000
 4.4825286E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4587433E+001, 5.4557752E+001, 5.4512461E+001, 1.5950040E+000, 1.5951485E+000, 1.5953690E+000
 4.4880626E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4587278E+001, 5.4557476E+001, 5.4512300E+001, 1.5950048E+000, 1.5951498E+000, 1.5953697E+000
 4.4943871E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4587122E+001, 5.4557098E+001, 5.4512157E+001, 1.5950055E+000, 1.5951517E+000, 1.5953704E+000
 4.5007117E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4586955E+001, 5.4556598E+001, 5.4512021E+001, 1.5950063E+000, 1.5951541E+000, 1.5953711E+000
 4.5062457E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4586797E+001, 5.4556046E+001, 5.4511907E+001, 1.5950071E+000, 1.5951568E+000, 1.5953717E+000
 4.5125702E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4586638E+001, 5.4555432E+001, 5.4511807E+001, 1.5950079E+000, 1.5951598E+000, 1.5953721E+000
 4.5181042E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4586475E+001, 5.4554797E+001, 5.4511719E+001, 1.5950087E+000, 1.5951629E+000, 1.5953726E+000
 4.5244288E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4586310E+001, 5.4554150E+001, 5.4511642E+001, 1.5950095E+000, 1.5951660E+000, 1.5953730E+000
 4.5307533E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4586130E+001, 5.4553453E+001, 5.4511571E+001, 1.5950104E+000, 1.5951694E+000, 1.5953733E+000
 4.5362873E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4585957E+001, 5.4552793E+001, 5.4511514E+001, 1.5950112E+000, 1.5951726E+000, 1.5953736E+000
 4.5426119E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4585780E+001, 5.4552131E+001, 5.4511465E+001, 1.5950121E+000, 1.5951758E+000, 1.5953738E+000
 4.5481458E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4585599E+001, 5.4551454E+001, 5.4511425E+001, 1.5950129E+000, 1.5951791E+000, 1.5953740E+000
 4.5544704E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4585412E+001, 5.4550735E+001, 5.4511392E+001, 1.5950138E+000, 1.5951826E+000, 1.5953742E+000
 4.5600044E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4585219E+001, 5.4549963E+001, 5.4511366E+001, 1.5950148E+000, 1.5951864E+000, 1.5953743E+000
 4.5663289E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4585019E+001, 5.4549133E+001, 5.4511344E+001, 1.5950158E+000, 1.5951904E+000, 1.5953744E+000
 4.5726535E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4584798E+001, 5.4548179E+001, 5.4511327E+001, 1.5950168E+000, 1.5951951E+000, 1.5953745E+000
 4.5781875E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4584582E+001, 5.4547224E+001, 5.4511315E+001, 1.5950179E+000, 1.5951997E+000, 1.5953745E+000
 4.5845120E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4584357E+001, 5.4546217E+001, 5.4511309E+001, 1.5950190E+000, 1.5952046E+000, 1.5953746E+000
 4.5900460E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4584122E+001, 5.4545183E+001, 5.4511308E+001, 1.5950201E+000, 1.5952096E+000, 1.5953746E+000
 4.5963706E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4583876E+001, 5.4544221E+001, 5.4511313E+001, 1.5950213E+000, 1.5952143E+000, 1.5953745E+000
 4.6026951E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4583601E+001, 5.4543329E+001, 5.4511322E+001, 1.5950227E+000, 1.5952187E+000, 1.5953745E+000
 4.6082291E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4583328E+001, 5.4542597E+001, 5.4511335E+001, 1.5950240E+000, 1.5952222E+000, 1.5953744E+000
 4.6145537E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4583041E+001, 5.4541939E+001, 5.4511352E+001, 1.5950254E+000, 1.5952254E+000, 1.5953743E+000
 4.6200877E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4582738E+001, 5.4541317E+001, 5.4511372E+001, 1.5950268E+000, 1.5952285E+000, 1.5953743E+000
 4.6264122E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4582416E+001, 5.4540726E+001, 5.4511394E+001, 1.5950284E+000, 1.5952313E+000, 1.5953741E+000
 4.6327368E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4582051E+001, 5.4540133E+001, 5.4511421E+001, 1.5950302E+000, 1.5952342E+000, 1.5953740E+000
 4.6382708E+002, 4.9841078E+004, 4.9841078E+004, 4.9841079E+004, 5.4581685E+001, 5.4539619E+001, 5.4511448E+001, 1.5950320E+000, 1.5952367E+000, 1.5953739E+000
 4.6445953E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4581295E+001, 5.4539162E+001, 5.4511478E+001, 1.5950339E+000, 1.5952389E+000, 1.5953737E+000
 4.6501293E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4580879E+001, 5.4538780E+001, 5.4511508E+001, 1.5950359E+000, 1.5952408E+000, 1.5953736E+000
 4.6564539E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4580434E+001, 5.4538466E+001, 5.4511540E+001, 1.5950381E+000, 1.5952423E+000, 1.5953734E+000
 4.6627784E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4579925E+001, 5.4538197E+001, 5.4511575E+001, 1.5950405E+000, 1.5952436E+000, 1.5953733E+000
 4.6683124E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4579415E+001, 5.4538000E+001, 5.4511606E+001, 1.5950430E+000, 1.5952446E+000, 1.5953731E+000
 4.6746370E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4578871E+001, 5.4537862E+001, 5.4511636E+001, 1.5950457E+000, 1.5952453E+000, 1.5953730E+000
 4.6801709E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4578293E+001, 5.4537788E+001, 5.4511667E+001, 1.5950485E+000, 1.5952456E+000, 1.5953728E+000
 4.6864955E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4577680E+001, 5.4537770E+001, 5.4511697E+001, 1.5950515E+000, 1.5952457E+000, 1.5953727E+000
 4.6920295E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4577033E+001, 5.4537799E+001, 5.4511728E+001, 1.5950546E+000, 1.5952456E+000, 1.5953725E+000
 4.6983540E+002, 4.9841077E+004, 4.9841077E+004, 4.9841078E+004, 5.4576352E+001, 5.4537868E+001, 5.4511760E+001, 1.5950579E+000, 1.5952452E+000, 1.5953723E+000
 4.7046786E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4575591E+001, 5.4537981E+001, 5.4511797E+001, 1.5950616E+000, 1.5952447E+000, 1.5953722E+000
 4.7102126E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4574845E+001, 5.4538109E+001, 5.4511835E+001, 1.5950652E+000, 1.5952441E+000, 1.5953720E+000
 4.7165371E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4574071E+001, 5.4538245E+001, 5.4511875E+001, 1.5950690E+000, 1.5952434E+000, 1.5953718E+000
 4.7220711E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4573270E+001, 5.4538408E+001, 5.4511917E+001, 1.5950729E+000, 1.5952426E+000, 1.5953716E+000
 4.7283957E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4572444E+001, 5.4538602E+001, 5.4511962E+001, 1.5950769E+000, 1.5952417E+000, 1.5953714E+000
 4.7347202E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4571539E+001, 5.4538835E+001, 5.4512012E+001, 1.5950813E+000, 1.5952405E+000, 1.5953711E+000
 4.7402542E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4570669E+001, 5.4539082E+001, 5.4512061E+001, 1.5950856E+000, 1.5952393E+000, 1.5953709E+000
 4.7465788E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4569784E+001, 5.4539350E+001, 5.4512113E+001, 1.5950899E+000, 1.5952380E+000, 1.5953706E+000
 4.7521128E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4568887E+001, 5.4539633E+001, 5.4512165E+001, 1.5950942E+000, 1.5952366E+000, 1.5953704E+000
 4.7584373E+002, 4.9841076E+004, 4.9841076E+004, 4.9841077E+004, 5.4567978E+001, 5.4539920E+001, 5.4512216E+001, 1.5950987E+000, 1.5952352E+000, 1.5953701E+000
 4.7647619E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4566996E+001, 5.4540215E+001, 5.4512270E+001, 1.5951034E+000, 1.5952338E+000, 1.5953699E+000
 4.7702959E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4566066E+001, 5.4540471E+001, 5.4512320E+001, 1.5951080E+000, 1.5952326E+000, 1.5953696E+000
 4.7766204E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4565127E+001, 5.4540702E+001, 5.4512371E+001, 1.5951125E+000, 1.5952314E+000, 1.5953694E+000
 4.7821544E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4564179E+001, 5.4540904E+001, 5.4512424E+001, 1.5951171E+000, 1.5952304E+000, 1.5953691E+000
 4.7884789E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4563224E+001, 5.4541079E+001, 5.4512478E+001, 1.5951218E+000, 1.5952296E+000, 1.5953688E+000
 4.7940129E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4562269E+001, 5.4541232E+001, 5.4512535E+001, 1.5951264E+000, 1.5952288E+000, 1.5953686E+000
 4.8003375E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4561319E+001, 5.4541370E+001, 5.4512596E+001, 1.5951311E+000, 1.5952282E+000, 1.5953683E+000
 4.8066620E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4560309E+001, 5.4541502E+001, 5.4512666E+001, 1.5951360E+000, 1.5952275E+000, 1.5953679E+000
 4.8121960E+002, 4.9841075E+004, 4.9841075E+004, 4.9841076E+004, 5.4559367E+001, 5.4541614E+001, 5.4512732E+001, 1.5951406E+000, 1.5952270E+000, 1.5953676E+000
 4.8185206E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4558428E+001, 5.4541712E+001, 5.4512801E+001, 1.5951451E+000, 1.5952265E+000, 1.5953673E+000
 4.8240546E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4557496E+001, 5.4541799E+001, 5.4512873E+001, 1.5951497E+000, 1.5952261E+000, 1.5953669E+000
 4.8303791E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4556571E+001, 5.4541873E+001, 5.4512951E+001, 1.5951542E+000, 1.5952257E+000, 1.5953665E+000
 4.8367037E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4555586E+001, 5.4541939E+001, 5.4513045E+001, 1.5951590E+000, 1.5952254E+000, 1.5953661E+000
 4.8422377E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4554667E+001, 5.4541988E+001, 5.4513145E+001, 1.5951634E+000, 1.5952252E+000, 1.5953656E+000
 4.8485622E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4553755E+001, 5.4542025E+001, 5.4513260E+001, 1.5951679E+000, 1.5952250E+000, 1.5953650E+000
 4.8540962E+002, 4.9841074E+004, 4.9841075E+004, 4.9841075E+004, 5.4552855E+001, 5.4542049E+001, 5.4513398E+001, 1.5951723E+000, 1.5952249E+000, 1.5953643E+000
 4.8604208E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4551962E+001, 5.4542047E+001, 5.4513570E+001, 1.5951766E+000, 1.5952249E+000, 1.5953635E+000
 4.8667453E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4551013E+001, 5.4541998E+001, 5.4513793E+001, 1.5951812E+000, 1.5952251E+000, 1.5953624E+000
 4.8722793E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4550130E+001, 5.4541910E+001, 5.4514038E+001, 1.5951855E+000, 1.5952255E+000, 1.5953612E+000
 4.8786039E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4549254E+001, 5.4541783E+001, 5.4514318E+001, 1.5951898E+000, 1.5952261E+000, 1.5953599E+000
 4.8841378E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4548386E+001, 5.4541621E+001, 5.4514631E+001, 1.5951940E+000, 1.5952269E+000, 1.5953583E+000
 4.8904624E+002, 4.9841073E+004, 4.9841073E+004, 4.9841074E+004, 5.4547527E+001, 5.4541427E+001, 5.4514975E+001, 1.5951982E+000, 1.5952279E+000, 1.5953566E+000
 4.8967870E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4546625E+001, 5.4541196E+001, 5.4515366E+001, 1.5952026E+000, 1.5952290E+000, 1.5953547E+000
 4.9023209E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4545808E+001, 5.4540973E+001, 5.4515745E+001, 1.5952065E+000, 1.5952301E+000, 1.5953529E+000
 4.9086455E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4545019E+001, 5.4540746E+001, 5.4516135E+001, 1.5952104E+000, 1.5952312E+000, 1.5953510E+000
 4.9141795E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4544253E+001, 5.4540516E+001, 5.4516535E+001, 1.5952141E+000, 1.5952323E+000, 1.5953490E+000
 4.9205040E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4543512E+001, 5.4540283E+001, 5.4516945E+001, 1.5952177E+000, 1.5952334E+000, 1.5953471E+000
 4.9260380E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4542793E+001, 5.4540048E+001, 5.4517361E+001, 1.5952212E+000, 1.5952346E+000, 1.5953450E+000
 4.9323626E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4542095E+001, 5.4539811E+001, 5.4517783E+001, 1.5952246E+000, 1.5952357E+000, 1.5953430E+000
 4.9386871E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4541378E+001, 5.4539552E+001, 5.4518239E+001, 1.5952281E+000, 1.5952370E+000, 1.5953407E+000
 4.9442211E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4540759E+001, 5.4539302E+001, 5.4518669E+001, 1.5952311E+000, 1.5952382E+000, 1.5953386E+000
 4.9505457E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4540196E+001, 5.4539045E+001, 5.4519098E+001, 1.5952338E+000, 1.5952394E+000, 1.5953366E+000
 4.9560797E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4539678E+001, 5.4538781E+001, 5.4519525E+001, 1.5952364E+000, 1.5952407E+000, 1.5953345E+000
 4.9624042E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4539202E+001, 5.4538512E+001, 5.4519947E+001, 1.5952387E+000, 1.5952420E+000, 1.5953324E+000
 4.9687288E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4538743E+001, 5.4538218E+001, 5.4520389E+001, 1.5952409E+000, 1.5952435E+000, 1.5953303E+000
 4.9742628E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4538376E+001, 5.4537936E+001, 5.4520792E+001, 1.5952427E+000, 1.5952448E+000, 1.5953283E+000
 4.9805873E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4538068E+001, 5.4537648E+001, 5.4521182E+001, 1.5952442E+000, 1.5952462E+000, 1.5953264E+000
 4.9861213E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4537813E+001, 5.4537351E+001, 5.4521560E+001, 1.5952454E+000, 1.5952477E+000, 1.5953245E+000
 4.9924459E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4537613E+001, 5.4537047E+001, 5.4521929E+001, 1.5952464E+000, 1.5952492E+000, 1.5953228E+000
