s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 2.4847597E+002, 4.9841066E+004, 4.9841066E+004, 4.9841067E+004, 5.4512030E+001, 5.4655462E+001, 5.4547137E+001, 1.5953709E+000, 1.5946729E+000, 1.5952000E+000
 2.4902937E+002, 4.9841066E+004, 4.9841065E+004, 4.9841066E+004, 5.4513723E+001, 5.4656391E+001, 5.4549032E+001, 1.5953627E+000, 1.5946683E+000, 1.5951908E+000
 2.4966182E+002, 4.9841065E+004, 4.9841065E+004, 4.9841066E+004, 5.4513473E+001, 5.4656985E+001, 5.4550727E+001, 1.5953639E+000, 1.5946654E+000, 1.5951825E+000
 2.5021522E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4511877E+001, 5.4657301E+001, 5.4552314E+001, 1.5953717E+000, 1.5946639E+000, 1.5951748E+000
 2.5084768E+002, 4.9841065E+004, 4.9841064E+004, 4.9841065E+004, 5.4509649E+001, 5.4657355E+001, 5.4553778E+001, 1.5953825E+000, 1.5946636E+000, 1.5951677E+000
 2.5140107E+002, 4.9841064E+004, 4.9841064E+004, 4.9841065E+004, 5.4506922E+001, 5.4657183E+001, 5.4555116E+001, 1.5953958E+000, 1.5946645E+000, 1.5951611E+000
 2.5203353E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4503719E+001, 5.4656823E+001, 5.4556290E+001, 1.5954114E+000, 1.5946662E+000, 1.5951554E+000
 2.5266599E+002, 4.9841064E+004, 4.9841063E+004, 4.9841064E+004, 5.4499811E+001, 5.4656280E+001, 5.4557359E+001, 1.5954304E+000, 1.5946689E+000, 1.5951502E+000
 2.5321938E+002, 4.9841063E+004, 4.9841063E+004, 4.9841064E+004, 5.4496236E+001, 5.4655655E+001, 5.4558223E+001, 1.5954478E+000, 1.5946719E+000, 1.5951460E+000
 2.5385184E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4492932E+001, 5.4654944E+001, 5.4558988E+001, 1.5954639E+000, 1.5946753E+000, 1.5951423E+000
 2.5440524E+002, 4.9841063E+004, 4.9841062E+004, 4.9841063E+004, 5.4490374E+001, 5.4654178E+001, 5.4559680E+001, 1.5954763E+000, 1.5946791E+000, 1.5951389E+000
 2.5503769E+002, 4.9841062E+004, 4.9841062E+004, 4.9841063E+004, 5.4488714E+001, 5.4653416E+001, 5.4560327E+001, 1.5954844E+000, 1.5946828E+000, 1.5951358E+000
 2.5567015E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4487599E+001, 5.4652645E+001, 5.4560986E+001, 1.5954898E+000, 1.5946865E+000, 1.5951325E+000
 2.5622355E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4486785E+001, 5.4651956E+001, 5.4561586E+001, 1.5954938E+000, 1.5946899E+000, 1.5951296E+000
 2.5685600E+002, 4.9841061E+004, 4.9841062E+004, 4.9841062E+004, 5.4486163E+001, 5.4651299E+001, 5.4562175E+001, 1.5954968E+000, 1.5946931E+000, 1.5951268E+000
 2.5740940E+002, 4.9841061E+004, 4.9841061E+004, 4.9841062E+004, 5.4485955E+001, 5.4650678E+001, 5.4562755E+001, 1.5954978E+000, 1.5946961E+000, 1.5951239E+000
 2.5804186E+002, 4.9841061E+004, 4.9841061E+004, 4.9841062E+004, 5.4486462E+001, 5.4650100E+001, 5.4563309E+001, 1.5954954E+000, 1.5946989E+000, 1.5951212E+000
 2.5867431E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4487470E+001, 5.4649521E+001, 5.4563854E+001, 1.5954905E+000, 1.5947017E+000, 1.5951186E+000
 2.5922771E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4488735E+001, 5.4649004E+001, 5.4564304E+001, 1.5954843E+000, 1.5947042E+000, 1.5951164E+000
 2.5986017E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4490424E+001, 5.4648505E+001, 5.4564615E+001, 1.5954761E+000, 1.5947066E+000, 1.5951149E+000
 2.6041357E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4492528E+001, 5.4648014E+001, 5.4564803E+001, 1.5954658E+000, 1.5947090E+000, 1.5951140E+000
 2.6104602E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4494802E+001, 5.4647526E+001, 5.4564887E+001, 1.5954547E+000, 1.5947114E+000, 1.5951135E+000
 2.6167848E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4497051E+001, 5.4646998E+001, 5.4564836E+001, 1.5954438E+000, 1.5947140E+000, 1.5951138E+000
 2.6223187E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4499009E+001, 5.4646492E+001, 5.4564639E+001, 1.5954343E+000, 1.5947164E+000, 1.5951147E+000
 2.6286433E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4500896E+001, 5.4645964E+001, 5.4564323E+001, 1.5954251E+000, 1.5947190E+000, 1.5951163E+000
 2.6341773E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4502732E+001, 5.4645368E+001, 5.4563970E+001, 1.5954161E+000, 1.5947219E+000, 1.5951180E+000
 2.6405018E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4504457E+001, 5.4644648E+001, 5.4563544E+001, 1.5954077E+000, 1.5947254E+000, 1.5951201E+000
 2.6460358E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4506019E+001, 5.4643759E+001, 5.4563046E+001, 1.5954001E+000, 1.5947297E+000, 1.5951225E+000
 2.6523604E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4507354E+001, 5.4642643E+001, 5.4562480E+001, 1.5953936E+000, 1.5947352E+000, 1.5951253E+000
 2.6586849E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4508516E+001, 5.4641165E+001, 5.4561778E+001, 1.5953880E+000, 1.5947424E+000, 1.5951287E+000
 2.6642189E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4509371E+001, 5.4639398E+001, 5.4561011E+001, 1.5953838E+000, 1.5947510E+000, 1.5951324E+000
 2.6705435E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510030E+001, 5.4637164E+001, 5.4560123E+001, 1.5953806E+000, 1.5947618E+000, 1.5951367E+000
 2.6760775E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510530E+001, 5.4634386E+001, 5.4559090E+001, 1.5953782E+000, 1.5947753E+000, 1.5951418E+000
 2.6824020E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510867E+001, 5.4630851E+001, 5.4557926E+001, 1.5953765E+000, 1.5947925E+000, 1.5951474E+000
 2.6887266E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4511064E+001, 5.4625896E+001, 5.4556590E+001, 1.5953756E+000, 1.5948166E+000, 1.5951539E+000
 2.6942606E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4511126E+001, 5.4620452E+001, 5.4555269E+001, 1.5953753E+000, 1.5948431E+000, 1.5951604E+000
 2.7005851E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4511084E+001, 5.4614430E+001, 5.4553905E+001, 1.5953755E+000, 1.5948724E+000, 1.5951670E+000
 2.7061191E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510936E+001, 5.4607295E+001, 5.4552538E+001, 1.5953762E+000, 1.5949072E+000, 1.5951737E+000
 2.7124437E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510676E+001, 5.4599780E+001, 5.4551253E+001, 1.5953775E+000, 1.5949437E+000, 1.5951799E+000
 2.7187682E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510280E+001, 5.4592580E+001, 5.4550013E+001, 1.5953794E+000, 1.5949788E+000, 1.5951859E+000
 2.7243022E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4509778E+001, 5.4586828E+001, 5.4549008E+001, 1.5953818E+000, 1.5950068E+000, 1.5951908E+000
 2.7306268E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4509110E+001, 5.4581517E+001, 5.4548232E+001, 1.5953851E+000, 1.5950326E+000, 1.5951946E+000
 2.7361607E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4508294E+001, 5.4576425E+001, 5.4547726E+001, 1.5953891E+000, 1.5950574E+000, 1.5951971E+000
 2.7424853E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4507360E+001, 5.4571186E+001, 5.4547530E+001, 1.5953936E+000, 1.5950829E+000, 1.5951980E+000
 2.7480193E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4506337E+001, 5.4565645E+001, 5.4547492E+001, 1.5953986E+000, 1.5951099E+000, 1.5951982E+000
 2.7543438E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4505229E+001, 5.4559807E+001, 5.4547514E+001, 1.5954040E+000, 1.5951383E+000, 1.5951981E+000
 2.7606684E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4503952E+001, 5.4553434E+001, 5.4547604E+001, 1.5954102E+000, 1.5951693E+000, 1.5951977E+000
 2.7662024E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4502629E+001, 5.4547963E+001, 5.4547753E+001, 1.5954166E+000, 1.5951959E+000, 1.5951969E+000
 2.7725269E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4501128E+001, 5.4543884E+001, 5.4547968E+001, 1.5954239E+000, 1.5952158E+000, 1.5951959E+000
 2.7780609E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4499441E+001, 5.4540749E+001, 5.4548264E+001, 1.5954322E+000, 1.5952310E+000, 1.5951945E+000
 2.7843855E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4497569E+001, 5.4537245E+001, 5.4548901E+001, 1.5954413E+000, 1.5952481E+000, 1.5951914E+000
 2.7907100E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4495415E+001, 5.4532844E+001, 5.4550042E+001, 1.5954518E+000, 1.5952695E+000, 1.5951858E+000
 2.7962440E+002, 4.9841060E+004, 4.9841060E+004, 4.9841059E+004, 5.4493276E+001, 5.4528513E+001, 5.4551496E+001, 1.5954622E+000, 1.5952906E+000, 1.5951787E+000
 2.8025686E+002, 4.9841060E+004, 4.9841060E+004, 4.9841059E+004, 5.4491030E+001, 5.4524070E+001, 5.4553294E+001, 1.5954731E+000, 1.5953122E+000, 1.5951700E+000
 2.8081026E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4488687E+001, 5.4519554E+001, 5.4555369E+001, 1.5954845E+000, 1.5953342E+000, 1.5951599E+000
 2.8144271E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4486221E+001, 5.4515240E+001, 5.4557700E+001, 1.5954965E+000, 1.5953552E+000, 1.5951485E+000
 2.8207517E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4483442E+001, 5.4511075E+001, 5.4560464E+001, 1.5955101E+000, 1.5953755E+000, 1.5951351E+000
 2.8262857E+002, 4.9841059E+004, 4.9841059E+004, 4.9841058E+004, 5.4480692E+001, 5.4507583E+001, 5.4563303E+001, 1.5955234E+000, 1.5953925E+000, 1.5951212E+000
 2.8326102E+002, 4.9841059E+004, 4.9841059E+004, 4.9841058E+004, 5.4477831E+001, 5.4504462E+001, 5.4566333E+001, 1.5955374E+000, 1.5954077E+000, 1.5951065E+000
 2.8381442E+002, 4.9841059E+004, 4.9841059E+004, 4.9841058E+004, 5.4474857E+001, 5.4501621E+001, 5.4569343E+001, 1.5955519E+000, 1.5954215E+000, 1.5950918E+000
 2.8444688E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4471788E+001, 5.4498839E+001, 5.4572160E+001, 1.5955668E+000, 1.5954351E+000, 1.5950781E+000
 2.8500027E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4468657E+001, 5.4496023E+001, 5.4574788E+001, 1.5955820E+000, 1.5954488E+000, 1.5950653E+000
 2.8563273E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4465486E+001, 5.4493552E+001, 5.4577234E+001, 1.5955975E+000, 1.5954608E+000, 1.5950534E+000
 2.8626519E+002, 4.9841058E+004, 4.9841058E+004, 4.9841057E+004, 5.4462081E+001, 5.4491246E+001, 5.4579660E+001, 1.5956141E+000, 1.5954720E+000, 1.5950416E+000
 2.8681858E+002, 4.9841058E+004, 4.9841058E+004, 4.9841057E+004, 5.4458906E+001, 5.4489393E+001, 5.4581760E+001, 1.5956295E+000, 1.5954811E+000, 1.5950314E+000
 2.8745104E+002, 4.9841058E+004, 4.9841058E+004, 4.9841057E+004, 5.4455811E+001, 5.4487892E+001, 5.4583670E+001, 1.5956446E+000, 1.5954884E+000, 1.5950221E+000
 2.8800444E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4452849E+001, 5.4486623E+001, 5.4585396E+001, 1.5956590E+000, 1.5954945E+000, 1.5950137E+000
 2.8863689E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4450069E+001, 5.4485490E+001, 5.4586936E+001, 1.5956726E+000, 1.5955001E+000, 1.5950062E+000
 2.8926935E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4447379E+001, 5.4484399E+001, 5.4588388E+001, 1.5956857E+000, 1.5955054E+000, 1.5949991E+000
 2.8982275E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4445142E+001, 5.4483458E+001, 5.4589583E+001, 1.5956966E+000, 1.5955099E+000, 1.5949933E+000
 2.9045520E+002, 4.9841057E+004, 4.9841057E+004, 4.9841056E+004, 5.4443213E+001, 5.4482547E+001, 5.4590628E+001, 1.5957060E+000, 1.5955144E+000, 1.5949882E+000
 2.9100860E+002, 4.9841057E+004, 4.9841057E+004, 4.9841056E+004, 5.4441597E+001, 5.4481661E+001, 5.4591551E+001, 1.5957138E+000, 1.5955187E+000, 1.5949837E+000
 2.9164106E+002, 4.9841057E+004, 4.9841057E+004, 4.9841056E+004, 5.4440216E+001, 5.4480788E+001, 5.4592359E+001, 1.5957205E+000, 1.5955229E+000, 1.5949798E+000
 2.9227351E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4438902E+001, 5.4479882E+001, 5.4593110E+001, 1.5957269E+000, 1.5955274E+000, 1.5949761E+000
 2.9282691E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4437830E+001, 5.4479167E+001, 5.4593728E+001, 1.5957322E+000, 1.5955308E+000, 1.5949731E+000
 2.9345937E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4436953E+001, 5.4478602E+001, 5.4594272E+001, 1.5957364E+000, 1.5955336E+000, 1.5949705E+000
 2.9401277E+002, 4.9841056E+004, 4.9841056E+004, 4.9841055E+004, 5.4436294E+001, 5.4478133E+001, 5.4594750E+001, 1.5957396E+000, 1.5955359E+000, 1.5949681E+000
 2.9464522E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4435888E+001, 5.4477728E+001, 5.4595163E+001, 1.5957416E+000, 1.5955378E+000, 1.5949661E+000
 2.9527768E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4435702E+001, 5.4477335E+001, 5.4595541E+001, 1.5957425E+000, 1.5955397E+000, 1.5949643E+000
 2.9583108E+002, 4.9841055E+004, 4.9841055E+004, 4.9841054E+004, 5.4435739E+001, 5.4476998E+001, 5.4595835E+001, 1.5957423E+000, 1.5955414E+000, 1.5949629E+000
 2.9646353E+002, 4.9841054E+004, 4.9841054E+004, 4.9841054E+004, 5.4435834E+001, 5.4476690E+001, 5.4596061E+001, 1.5957419E+000, 1.5955429E+000, 1.5949618E+000
 2.9701693E+002, 4.9841054E+004, 4.9841054E+004, 4.9841053E+004, 5.4435864E+001, 5.4476415E+001, 5.4596225E+001, 1.5957417E+000, 1.5955442E+000, 1.5949609E+000
 2.9764938E+002, 4.9841053E+004, 4.9841053E+004, 4.9841053E+004, 5.4435874E+001, 5.4476178E+001, 5.4596337E+001, 1.5957417E+000, 1.5955454E+000, 1.5949604E+000
 2.9820278E+002, 4.9841053E+004, 4.9841053E+004, 4.9841052E+004, 5.4435892E+001, 5.4475967E+001, 5.4596409E+001, 1.5957416E+000, 1.5955464E+000, 1.5949600E+000
 2.9883524E+002, 4.9841052E+004, 4.9841052E+004, 4.9841052E+004, 5.4435957E+001, 5.4475774E+001, 5.4596451E+001, 1.5957412E+000, 1.5955473E+000, 1.5949598E+000
 2.9946769E+002, 4.9841051E+004, 4.9841051E+004, 4.9841051E+004, 5.4436205E+001, 5.4475583E+001, 5.4596470E+001, 1.5957400E+000, 1.5955482E+000, 1.5949597E+000
 3.0002109E+002, 4.9841051E+004, 4.9841051E+004, 4.9841051E+004, 5.4436731E+001, 5.4475415E+001, 5.4596468E+001, 1.5957375E+000, 1.5955490E+000, 1.5949597E+000
 3.0065355E+002, 4.9841050E+004, 4.9841050E+004, 4.9841050E+004, 5.4437502E+001, 5.4475258E+001, 5.4596451E+001, 1.5957337E+000, 1.5955498E+000, 1.5949598E+000
 3.0120695E+002, 4.9841050E+004, 4.9841049E+004, 4.9841049E+004, 5.4438413E+001, 5.4475112E+001, 5.4596433E+001, 1.5957293E+000, 1.5955505E+000, 1.5949599E+000
 3.0183940E+002, 4.9841049E+004, 4.9841049E+004, 4.9841049E+004, 5.4439432E+001, 5.4474973E+001, 5.4596419E+001, 1.5957243E+000, 1.5955512E+000, 1.5949600E+000
 3.0247186E+002, 4.9841048E+004, 4.9841048E+004, 4.9841048E+004, 5.4440718E+001, 5.4474818E+001, 5.4596411E+001, 1.5957180E+000, 1.5955519E+000, 1.5949600E+000
 3.0302526E+002, 4.9841048E+004, 4.9841047E+004, 4.9841047E+004, 5.4442182E+001, 5.4474667E+001, 5.4596395E+001, 1.5957109E+000, 1.5955527E+000, 1.5949601E+000
 3.0365771E+002, 4.9841047E+004, 4.9841047E+004, 4.9841047E+004, 5.4443975E+001, 5.4474512E+001, 5.4596367E+001, 1.5957021E+000, 1.5955534E+000, 1.5949602E+000
 3.0421111E+002, 4.9841046E+004, 4.9841046E+004, 4.9841046E+004, 5.4446052E+001, 5.4474356E+001, 5.4596327E+001, 1.5956920E+000, 1.5955542E+000, 1.5949604E+000
 3.0484357E+002, 4.9841046E+004, 4.9841046E+004, 4.9841046E+004, 5.4448378E+001, 5.4474211E+001, 5.4596278E+001, 1.5956807E+000, 1.5955549E+000, 1.5949606E+000
 3.0547602E+002, 4.9841045E+004, 4.9841045E+004, 4.9841045E+004, 5.4451091E+001, 5.4474067E+001, 5.4596217E+001, 1.5956675E+000, 1.5955556E+000, 1.5949609E+000
 3.0602942E+002, 4.9841045E+004, 4.9841044E+004, 4.9841045E+004, 5.4453792E+001, 5.4473942E+001, 5.4596154E+001, 1.5956543E+000, 1.5955562E+000, 1.5949612E+000
 3.0666188E+002, 4.9841044E+004, 4.9841044E+004, 4.9841044E+004, 5.4456497E+001, 5.4473824E+001, 5.4596086E+001, 1.5956411E+000, 1.5955567E+000, 1.5949615E+000
 3.0721527E+002, 4.9841043E+004, 4.9841043E+004, 4.9841044E+004, 5.4459152E+001, 5.4473710E+001, 5.4596018E+001, 1.5956282E+000, 1.5955573E+000, 1.5949618E+000
 3.0784773E+002, 4.9841043E+004, 4.9841043E+004, 4.9841043E+004, 5.4461739E+001, 5.4473601E+001, 5.4595949E+001, 1.5956156E+000, 1.5955578E+000, 1.5949622E+000
 3.0840113E+002, 4.9841043E+004, 4.9841042E+004, 4.9841043E+004, 5.4464254E+001, 5.4473501E+001, 5.4595881E+001, 1.5956033E+000, 1.5955583E+000, 1.5949625E+000
 3.0903358E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4466726E+001, 5.4473401E+001, 5.4595815E+001, 1.5955913E+000, 1.5955588E+000, 1.5949628E+000
 3.0966604E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4469330E+001, 5.4473281E+001, 5.4595749E+001, 1.5955786E+000, 1.5955593E+000, 1.5949631E+000
 3.1021944E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4471723E+001, 5.4473177E+001, 5.4595691E+001, 1.5955669E+000, 1.5955598E+000, 1.5949634E+000
 3.1085189E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4474051E+001, 5.4473097E+001, 5.4595638E+001, 1.5955556E+000, 1.5955602E+000, 1.5949637E+000
 3.1140529E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4476292E+001, 5.4473048E+001, 5.4595589E+001, 1.5955447E+000, 1.5955605E+000, 1.5949639E+000
 3.1203775E+002, 4.9841040E+004, 4.9841040E+004, 4.9841041E+004, 5.4478412E+001, 5.4473028E+001, 5.4595543E+001, 1.5955343E+000, 1.5955606E+000, 1.5949641E+000
 3.1267020E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4480510E+001, 5.4473035E+001, 5.4595497E+001, 1.5955241E+000, 1.5955605E+000, 1.5949643E+000
 3.1322360E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4482290E+001, 5.4473062E+001, 5.4595456E+001, 1.5955155E+000, 1.5955604E+000, 1.5949645E+000
 3.1385606E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4483875E+001, 5.4473112E+001, 5.4595414E+001, 1.5955077E+000, 1.5955601E+000, 1.5949647E+000
 3.1440946E+002, 4.9841040E+004, 4.9841039E+004, 4.9841040E+004, 5.4485275E+001, 5.4473192E+001, 5.4595370E+001, 1.5955009E+000, 1.5955598E+000, 1.5949650E+000
 3.1504191E+002, 4.9841039E+004, 4.9841039E+004, 4.9841040E+004, 5.4486466E+001, 5.4473297E+001, 5.4595323E+001, 1.5954951E+000, 1.5955592E+000, 1.5949652E+000
 3.1567437E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4487505E+001, 5.4473432E+001, 5.4595265E+001, 1.5954901E+000, 1.5955586E+000, 1.5949655E+000
 3.1622777E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4488273E+001, 5.4473575E+001, 5.4595201E+001, 1.5954863E+000, 1.5955579E+000, 1.5949658E+000
 3.1686022E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4488859E+001, 5.4473730E+001, 5.4595123E+001, 1.5954835E+000, 1.5955571E+000, 1.5949662E+000
 3.1741362E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4489294E+001, 5.4473896E+001, 5.4595024E+001, 1.5954813E+000, 1.5955563E+000, 1.5949666E+000
 3.1804608E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4489588E+001, 5.4474070E+001, 5.4594885E+001, 1.5954799E+000, 1.5955555E+000, 1.5949673E+000
 3.1867853E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4489758E+001, 5.4474264E+001, 5.4594670E+001, 1.5954791E+000, 1.5955545E+000, 1.5949684E+000
 3.1923193E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4489794E+001, 5.4474456E+001, 5.4594404E+001, 1.5954789E+000, 1.5955536E+000, 1.5949697E+000
 3.1986439E+002, 4.9841039E+004, 4.9841039E+004, 4.9841040E+004, 5.4489713E+001, 5.4474655E+001, 5.4594070E+001, 1.5954793E+000, 1.5955526E+000, 1.5949713E+000
 3.2041778E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4489526E+001, 5.4474860E+001, 5.4593670E+001, 1.5954802E+000, 1.5955516E+000, 1.5949732E+000
 3.2105024E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4489232E+001, 5.4475070E+001, 5.4593201E+001, 1.5954816E+000, 1.5955506E+000, 1.5949755E+000
 3.2160364E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4488836E+001, 5.4475281E+001, 5.4592670E+001, 1.5954836E+000, 1.5955496E+000, 1.5949781E+000
 3.2223609E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4488331E+001, 5.4475493E+001, 5.4592070E+001, 1.5954860E+000, 1.5955486E+000, 1.5949810E+000
 3.2286855E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4487678E+001, 5.4475718E+001, 5.4591333E+001, 1.5954892E+000, 1.5955475E+000, 1.5949846E+000
 3.2342195E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4486961E+001, 5.4475927E+001, 5.4590515E+001, 1.5954927E+000, 1.5955464E+000, 1.5949886E+000
 3.2405440E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4486141E+001, 5.4476133E+001, 5.4589559E+001, 1.5954967E+000, 1.5955455E+000, 1.5949933E+000
 3.2460780E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4485224E+001, 5.4476333E+001, 5.4588471E+001, 1.5955012E+000, 1.5955445E+000, 1.5949986E+000
 3.2524026E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4484225E+001, 5.4476527E+001, 5.4587255E+001, 1.5955060E+000, 1.5955435E+000, 1.5950045E+000
 3.2587271E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4483153E+001, 5.4476724E+001, 5.4585878E+001, 1.5955113E+000, 1.5955426E+000, 1.5950112E+000
 3.2642611E+002, 4.9841043E+004, 4.9841043E+004, 4.9841043E+004, 5.4482162E+001, 5.4476901E+001, 5.4584535E+001, 1.5955161E+000, 1.5955417E+000, 1.5950177E+000
 3.2705857E+002, 4.9841043E+004, 4.9841043E+004, 4.9841043E+004, 5.4481225E+001, 5.4477069E+001, 5.4583153E+001, 1.5955207E+000, 1.5955409E+000, 1.5950245E+000
 3.2761197E+002, 4.9841044E+004, 4.9841044E+004, 4.9841044E+004, 5.4480342E+001, 5.4477230E+001, 5.4581737E+001, 1.5955250E+000, 1.5955401E+000, 1.5950313E+000
 3.2824442E+002, 4.9841044E+004, 4.9841044E+004, 4.9841044E+004, 5.4479479E+001, 5.4477384E+001, 5.4580290E+001, 1.5955292E+000, 1.5955394E+000, 1.5950384E+000
 3.2887688E+002, 4.9841045E+004, 4.9841045E+004, 4.9841045E+004, 5.4478553E+001, 5.4477540E+001, 5.4578729E+001, 1.5955337E+000, 1.5955386E+000, 1.5950460E+000
 3.2943028E+002, 4.9841045E+004, 4.9841045E+004, 4.9841045E+004, 5.4477654E+001, 5.4477681E+001, 5.4577235E+001, 1.5955381E+000, 1.5955380E+000, 1.5950533E+000
 3.3006273E+002, 4.9841046E+004, 4.9841046E+004, 4.9841046E+004, 5.4476690E+001, 5.4477817E+001, 5.4575717E+001, 1.5955428E+000, 1.5955373E+000, 1.5950607E+000
 3.3061613E+002, 4.9841047E+004, 4.9841046E+004, 4.9841046E+004, 5.4475638E+001, 5.4477947E+001, 5.4574205E+001, 1.5955479E+000, 1.5955367E+000, 1.5950680E+000
 3.3124858E+002, 4.9841047E+004, 4.9841047E+004, 4.9841047E+004, 5.4474581E+001, 5.4478073E+001, 5.4572715E+001, 1.5955531E+000, 1.5955361E+000, 1.5950753E+000
