s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1,ZONE_2
 4.9000001E+000, 0.0000000E+000,-3.0775103E-001, 2.9670492E+002,-1.5748126E-001, 0.0000000E+000, 1.1849855E+002, 0.0000000E+000, 4.1474251E+002, 4.1473824E+002, 0.0000000E+000, 1.0000000E+000, 3.2370523E+003, 0.0000000E+000
 4.9499998E+000, 0.0000000E+000,-3.1964478E-001, 2.9670492E+002,-1.6531128E-001, 0.0000000E+000, 1.1848990E+002, 0.0000000E+000, 4.1472846E+002, 4.1470987E+002, 0.0000000E+000, 1.0000000E+000, 3.2704121E+003, 0.0000000E+000
 5.0000000E+000, 0.0000000E+000,-2.9583420E-001, 2.9670492E+002,-1.7341241E-001, 0.0000000E+000, 1.1848903E+002, 0.0000000E+000, 4.1470061E+002, 4.1472470E+002, 0.0000000E+000, 1.0000000E+000, 3.3037696E+003, 0.0000000E+000
 5.0500002E+000, 0.0000000E+000,-3.0174452E-001,-1.3993122E-010,-1.5280948E-001, 0.0000000E+000,-1.8139327E-001, 0.0000000E+000, 2.0704828E+002,-6.3594727E-001, 0.0000000E+000, 0.0000000E+000, 3.3204241E+003, 0.0000000E+000
 5.0999999E+000, 0.0000000E+000,-3.1160079E-001,-1.0114134E+001,-4.3837332E-001, 0.0000000E+000,-2.5888666E+000, 0.0000000E+000, 2.9294332E+003,-1.3452975E+001, 0.0000000E+000, 0.0000000E+000, 3.3203728E+003, 0.0000000E+000
 5.1500001E+000, 0.0000000E+000,-2.8503690E-001,-7.9939948E+000,-4.3362046E-001, 0.0000000E+000,-4.5324099E+000, 0.0000000E+000,-1.6671386E+001,-1.3245062E+001, 0.0000000E+000, 0.0000000E+000, 3.2797881E+003, 1.2128341E+002
 5.1999998E+000, 0.0000000E+000,-2.8426496E-001,-6.0525383E+000,-3.5391138E-001, 0.0000000E+000,-4.0913763E+000, 0.0000000E+000,-1.5084639E+001,-1.0782091E+001, 0.0000000E+000, 0.0000000E+000, 3.2412287E+003, 2.3670120E+002
 5.2500000E+000, 0.0000000E+000,-2.8345453E-001,-4.3708228E+000,-3.5262881E-001, 0.0000000E+000,-3.7251892E+000, 0.0000000E+000,-1.3679019E+001,-8.7320953E+000, 0.0000000E+000, 0.0000000E+000, 3.2045898E+003, 3.4653300E+002
 5.3000002E+000, 0.0000000E+000,-2.6159308E-001,-2.9769888E+000,-3.5186409E-001, 0.0000000E+000,-3.3912077E+000, 0.0000000E+000,-1.2461874E+001,-6.9816537E+000, 0.0000000E+000, 0.0000000E+000, 3.1697704E+003, 4.5104387E+002
 5.3499999E+000, 0.0000000E+000,-2.6076126E-001,-1.8675190E+000,-2.8373145E-001, 0.0000000E+000,-3.0624580E+000, 0.0000000E+000,-1.1287276E+001,-5.4744697E+000, 0.0000000E+000, 0.0000000E+000, 3.1366829E+003, 5.5049422E+002
 5.4000001E+000, 0.0000000E+000,-2.5994438E-001,-1.0230177E+000,-2.8390889E-001, 0.0000000E+000,-2.7940448E+000, 0.0000000E+000,-1.0249806E+001,-4.3609158E+000, 0.0000000E+000, 0.0000000E+000, 3.1052378E+003, 6.4512591E+002
 5.4499998E+000, 0.0000000E+000,-2.3933394E-001,-4.1431799E-001,-2.8439211E-001, 0.0000000E+000,-2.5476122E+000, 0.0000000E+000,-9.3556321E+000,-3.4856562E+000, 0.0000000E+000, 0.0000000E+000, 3.0753497E+003, 7.3516823E+002
 5.5000000E+000, 0.0000000E+000,-2.3858414E-001,-5.6067835E-003,-2.1873129E-001, 0.0000000E+000,-2.2982123E+000, 0.0000000E+000,-8.4742404E+000,-2.7611345E+000, 0.0000000E+000, 0.0000000E+000, 3.0469444E+003, 8.2084677E+002
 5.5500002E+000, 0.0000000E+000,-2.3788195E-001, 2.4236233E-001,-2.1983868E-001, 0.0000000E+000,-2.1000204E+000, 0.0000000E+000,-7.6973960E+000,-2.3153787E+000, 0.0000000E+000, 0.0000000E+000, 3.0199459E+003, 9.0237054E+002
 5.5999999E+000, 0.0000000E+000,-2.1879961E-001, 3.7136774E-001,-2.2118042E-001, 0.0000000E+000,-1.9171595E+000, 0.0000000E+000,-7.0372207E+000,-1.9857718E+000, 0.0000000E+000, 0.0000000E+000, 2.9942809E+003, 9.7993729E+002
 5.6500001E+000, 0.0000000E+000,-2.1820018E-001, 4.2377177E-001,-1.6392004E-001, 0.0000000E+000,-1.7281916E+000, 0.0000000E+000,-6.3740626E+000,-1.6865401E+000, 0.0000000E+000, 0.0000000E+000, 2.9698864E+003, 1.0537421E+003
 5.6999998E+000, 0.0000000E+000,-2.1765274E-001, 4.3873709E-001,-1.6571972E-001, 0.0000000E+000,-1.5811867E+000, 0.0000000E+000,-5.7913414E+000,-1.5258220E+000, 0.0000000E+000, 0.0000000E+000, 2.9466977E+003, 1.1239654E+003
 5.7500000E+000, 0.0000000E+000,-2.0155449E-001, 4.4941131E-001,-1.6774692E-001, 0.0000000E+000,-1.4453910E+000, 0.0000000E+000,-5.3023793E+000,-1.3652811E+000, 0.0000000E+000, 0.0000000E+000, 2.9246519E+003, 1.1907778E+003
 5.8000002E+000, 0.0000000E+000,-2.0109698E-001, 4.7992433E-001,-1.1874446E-001, 0.0000000E+000,-1.3017310E+000, 0.0000000E+000,-4.8018230E+000,-1.1416481E+000, 0.0000000E+000, 0.0000000E+000, 2.9036956E+003, 1.2543478E+003
 5.8499999E+000, 0.0000000E+000,-2.0067697E-001, 5.4374608E-001,-1.2092919E-001, 0.0000000E+000,-1.1937802E+000, 0.0000000E+000,-4.3676320E+000,-9.7164030E-001, 0.0000000E+000, 0.0000000E+000, 2.8837730E+003, 1.3148309E+003
 5.9000001E+000, 0.0000000E+000,-1.8103242E-001, 6.4446208E-001,-1.2343467E-001, 0.0000000E+000,-1.0925758E+000, 0.0000000E+000,-4.0079121E+000,-7.5258077E-001, 0.0000000E+000, 0.0000000E+000, 2.8648305E+003, 1.3723744E+003
 5.9499998E+000, 0.0000000E+000,-1.8066765E-001, 7.7703244E-001,-1.0994088E-001, 0.0000000E+000,-9.9438489E-001, 0.0000000E+000,-3.6447518E+000,-5.0796097E-001, 0.0000000E+000, 0.0000000E+000, 2.8468217E+003, 1.4271228E+003
 6.0000000E+000, 0.0000000E+000,-1.8032230E-001, 9.3046327E-001,-1.1257701E-001, 0.0000000E+000,-9.1617435E-001, 0.0000000E+000,-3.3439940E+000,-2.7861039E-001, 0.0000000E+000, 0.0000000E+000, 2.8296982E+003, 1.4792097E+003
 6.0500002E+000, 0.0000000E+000,-1.6193171E-001, 1.0909931E+000,-1.1549964E-001, 0.0000000E+000,-8.4222182E-001, 0.0000000E+000,-3.0835142E+000,-2.8660038E-002, 0.0000000E+000, 0.0000000E+000, 2.8134154E+003, 1.5287632E+003
 6.0999999E+000, 0.0000000E+000,-1.6161871E-001, 1.2440909E+000,-1.0379070E-001, 0.0000000E+000,-7.6926924E-001, 0.0000000E+000,-2.8130707E+000, 2.0941222E-001, 0.0000000E+000, 0.0000000E+000, 2.7979337E+003, 1.5759083E+003
 6.1500001E+000, 0.0000000E+000,-1.6131823E-001, 1.3767823E+000,-1.0655933E-001, 0.0000000E+000,-7.1304696E-001, 0.0000000E+000,-2.5947756E+000, 3.9585778E-001, 0.0000000E+000, 0.0000000E+000, 2.7832117E+003, 1.6207600E+003
 6.1999998E+000, 0.0000000E+000,-1.4377976E-001, 1.4792558E+000,-1.0936398E-001, 0.0000000E+000,-6.5875463E-001, 0.0000000E+000,-2.4068625E+000, 5.6735742E-001, 0.0000000E+000, 0.0000000E+000, 2.7692110E+003, 1.6634289E+003
 6.2500000E+000, 0.0000000E+000,-1.4350750E-001, 1.5449079E+000,-9.7238905E-002, 0.0000000E+000,-6.0305369E-001, 0.0000000E+000,-2.2014682E+000, 7.0110784E-001, 0.0000000E+000, 0.0000000E+000, 2.7558983E+003, 1.7040230E+003
 6.3000002E+000, 0.0000000E+000,-1.4324830E-001, 1.5707607E+000,-9.9594108E-002, 0.0000000E+000,-5.6201823E-001, 0.0000000E+000,-2.0399354E+000, 7.6590004E-001, 0.0000000E+000, 0.0000000E+000, 2.7432378E+003, 1.7426414E+003
 6.3499999E+000, 0.0000000E+000,-1.2865901E-001, 1.5573808E+000,-1.0192323E-001, 0.0000000E+000,-5.2151239E-001, 0.0000000E+000,-1.9015397E+000, 8.0528615E-001, 0.0000000E+000, 0.0000000E+000, 2.7311969E+003, 1.7793796E+003
 6.4000001E+000, 0.0000000E+000,-1.2843189E-001, 1.5077358E+000,-9.0928450E-002, 0.0000000E+000,-4.7852300E-001, 0.0000000E+000,-1.7444053E+000, 8.0985247E-001, 0.0000000E+000, 0.0000000E+000, 2.7197469E+003, 1.8143307E+003
 6.4499998E+000, 0.0000000E+000,-1.2821961E-001, 1.4268499E+000,-9.2767965E-002, 0.0000000E+000,-4.4761025E-001, 0.0000000E+000,-1.6219261E+000, 7.5825212E-001, 0.0000000E+000, 0.0000000E+000, 2.7088573E+003, 1.8475802E+003
 6.5000000E+000, 0.0000000E+000,-1.1539279E-001, 1.3212178E+000,-9.4580810E-002, 0.0000000E+000,-4.1630918E-001, 0.0000000E+000,-1.5165906E+000, 6.9493500E-001, 0.0000000E+000, 0.0000000E+000, 2.6985002E+003, 1.8792103E+003
 6.5500002E+000, 0.0000000E+000,-1.1521443E-001, 1.1976304E+000,-8.4314319E-002, 0.0000000E+000,-3.8199732E-001, 0.0000000E+000,-1.3918239E+000, 6.1610437E-001, 0.0000000E+000, 0.0000000E+000, 2.6886511E+003, 1.9093016E+003
 6.5999999E+000, 0.0000000E+000,-1.1505050E-001, 1.0629109E+000,-8.5781110E-002, 0.0000000E+000,-3.5827045E-001, 0.0000000E+000,-1.2965950E+000, 5.0380889E-001, 0.0000000E+000, 0.0000000E+000, 2.6792838E+003, 1.9379276E+003
 6.6500001E+000, 0.0000000E+000,-1.0054185E-001, 9.2356593E-001,-8.7271468E-002, 0.0000000E+000,-3.3316777E-001, 0.0000000E+000,-1.2151908E+000, 4.0258485E-001, 0.0000000E+000, 0.0000000E+000, 2.6703743E+003, 1.9651592E+003
 6.6999998E+000, 0.0000000E+000,-1.0040814E-001, 7.8498661E-001,-7.5763338E-002, 0.0000000E+000,-3.0415556E-001, 0.0000000E+000,-1.1092768E+000, 3.0465957E-001, 0.0000000E+000, 0.0000000E+000, 2.6619019E+003, 1.9910660E+003
 6.7500000E+000, 0.0000000E+000,-1.0028594E-001, 6.5156841E-001,-7.6984579E-002, 0.0000000E+000,-2.8611076E-001, 0.0000000E+000,-1.0340184E+000, 1.8818713E-001, 0.0000000E+000, 0.0000000E+000, 2.6538438E+003, 2.0157112E+003
 6.8000002E+000, 0.0000000E+000,-8.7707434E-002, 5.2673649E-001,-7.8241565E-002, 0.0000000E+000,-2.6662675E-001, 0.0000000E+000,-9.7172753E-001, 9.4160741E-002, 0.0000000E+000, 0.0000000E+000, 2.6461793E+003, 2.0391557E+003
 6.8499999E+000, 0.0000000E+000,-8.7608753E-002, 4.1254973E-001,-6.8467334E-002, 0.0000000E+000,-2.4370636E-001, 0.0000000E+000,-8.8763238E-001, 1.2767281E-002, 0.0000000E+000, 0.0000000E+000, 2.6388907E+003, 2.0614594E+003
 6.9000001E+000, 0.0000000E+000,-8.7518525E-002, 3.1008708E-001,-6.9470159E-002, 0.0000000E+000,-2.3062613E-001, 0.0000000E+000,-8.3048365E-001,-7.7527734E-002, 0.0000000E+000, 0.0000000E+000, 2.6319582E+003, 2.0826767E+003
 6.9499998E+000, 0.0000000E+000,-7.5907263E-002, 2.1968454E-001,-7.0515976E-002, 0.0000000E+000,-2.1668159E-001, 0.0000000E+000,-7.8644437E-001,-1.4342029E-001, 0.0000000E+000, 0.0000000E+000, 2.6253639E+003, 2.1028599E+003
 7.0000000E+000, 0.0000000E+000,-7.5833109E-002, 1.4078670E-001,-6.0919275E-002, 0.0000000E+000,-1.9963853E-001, 0.0000000E+000,-7.2307099E-001,-1.9560422E-001, 0.0000000E+000, 0.0000000E+000, 2.6190926E+003, 2.1220607E+003
 7.0500002E+000, 0.0000000E+000,-7.5764210E-002, 7.2401444E-002,-6.1752792E-002, 0.0000000E+000,-1.9163595E-001, 0.0000000E+000,-6.8573084E-001,-2.5675151E-001, 0.0000000E+000, 0.0000000E+000, 2.6131272E+003, 2.1403255E+003
