s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 4.6920294E+002, 0.0000000E+000,-2.4304184E-008, 1.0526890E-019, 2.3998664E-008, 0.0000000E+000,-1.2478063E-010, 0.0000000E+000,-4.5393093E-010,-4.3030098E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.6983539E+002, 0.0000000E+000,-2.4246725E-008, 1.0526911E-019, 2.3912659E-008, 0.0000000E+000,-1.3628280E-010, 0.0000000E+000,-4.9263141E-010,-4.7034850E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7046786E+002, 0.0000000E+000,-2.4182130E-008, 1.0526944E-019, 2.3809598E-008, 0.0000000E+000,-1.5181127E-010, 0.0000000E+000,-5.4560810E-010,-5.2434354E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7102127E+002, 0.0000000E+000,-2.4116590E-008, 1.0526976E-019, 2.3705299E-008, 0.0000000E+000,-1.6742275E-010, 0.0000000E+000,-5.9890898E-010,-5.7871371E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7165372E+002, 0.0000000E+000,-2.4047839E-008, 1.0527011E-019, 2.3599836E-008, 0.0000000E+000,-1.8224310E-010, 0.0000000E+000,-6.4951985E-010,-6.3024693E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7220712E+002, 0.0000000E+000,-2.3975310E-008, 1.0527055E-019, 2.3492789E-008, 0.0000000E+000,-1.9615343E-010, 0.0000000E+000,-6.9654497E-010,-6.7867454E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7283957E+002, 0.0000000E+000,-2.3897425E-008, 1.0527110E-019, 2.3381971E-008, 0.0000000E+000,-2.0941954E-010, 0.0000000E+000,-7.4102572E-010,-7.2487342E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7347202E+002, 0.0000000E+000,-2.3811287E-008, 1.0527168E-019, 2.3263350E-008, 0.0000000E+000,-2.2250164E-010, 0.0000000E+000,-7.8489213E-010,-7.7043787E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7402542E+002, 0.0000000E+000,-2.3726341E-008, 1.0527226E-019, 2.3149723E-008, 0.0000000E+000,-2.3403881E-010, 0.0000000E+000,-8.2338382E-010,-8.1065654E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7465787E+002, 0.0000000E+000,-2.3639724E-008, 1.0527299E-019, 2.3033365E-008, 0.0000000E+000,-2.4603713E-010, 0.0000000E+000,-8.6309878E-010,-8.5239607E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7521127E+002, 0.0000000E+000,-2.3549824E-008, 1.0527386E-019, 2.2912541E-008, 0.0000000E+000,-2.5849197E-010, 0.0000000E+000,-9.0357741E-010,-8.9577497E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7584372E+002, 0.0000000E+000,-2.3454550E-008, 1.0527485E-019, 2.2783463E-008, 0.0000000E+000,-2.7210572E-010, 0.0000000E+000,-9.4745419E-010,-9.4319286E-010, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7647620E+002, 0.0000000E+000,-2.3349406E-008, 1.0527581E-019, 2.2636192E-008, 0.0000000E+000,-2.8908179E-010, 0.0000000E+000,-1.0019290E-009,-1.0022964E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7702957E+002, 0.0000000E+000,-2.3244922E-008, 1.0527654E-019, 2.2486168E-008, 0.0000000E+000,-3.0744319E-010, 0.0000000E+000,-1.0612699E-009,-1.0661979E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7766205E+002, 0.0000000E+000,-2.3137130E-008, 1.0527717E-019, 2.2330568E-008, 0.0000000E+000,-3.2670489E-010, 0.0000000E+000,-1.1242036E-009,-1.1332665E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7821545E+002, 0.0000000E+000,-2.3024028E-008, 1.0527771E-019, 2.2169840E-008, 0.0000000E+000,-3.4589437E-010, 0.0000000E+000,-1.1868572E-009,-1.2000824E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7884790E+002, 0.0000000E+000,-2.2903435E-008, 1.0527817E-019, 2.2005053E-008, 0.0000000E+000,-3.6368763E-010, 0.0000000E+000,-1.2447718E-009,-1.2620695E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.7940131E+002, 0.0000000E+000,-2.2777899E-008, 1.0527851E-019, 2.1839829E-008, 0.0000000E+000,-3.7968252E-010, 0.0000000E+000,-1.2965612E-009,-1.3177522E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8003375E+002, 0.0000000E+000,-2.2650285E-008, 1.0527868E-019, 2.1675141E-008, 0.0000000E+000,-3.9459854E-010, 0.0000000E+000,-1.3441447E-009,-1.3697423E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8066620E+002, 0.0000000E+000,-2.2508428E-008, 1.0527871E-019, 2.1495627E-008, 0.0000000E+000,-4.0975883E-010, 0.0000000E+000,-1.3917420E-009,-1.4225606E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8121960E+002, 0.0000000E+000,-2.2372691E-008, 1.0527849E-019, 2.1325303E-008, 0.0000000E+000,-4.2367506E-010, 0.0000000E+000,-1.4349864E-009,-1.4710633E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8185205E+002, 0.0000000E+000,-2.2230455E-008, 1.0527789E-019, 2.1149365E-008, 0.0000000E+000,-4.3725044E-010, 0.0000000E+000,-1.4774511E-009,-1.5183409E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8240546E+002, 0.0000000E+000,-2.2084362E-008, 1.0527688E-019, 2.0969933E-008, 0.0000000E+000,-4.5070380E-010, 0.0000000E+000,-1.5193340E-009,-1.5651322E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8303790E+002, 0.0000000E+000,-2.1936902E-008, 1.0527527E-019, 2.0786056E-008, 0.0000000E+000,-4.6534242E-010, 0.0000000E+000,-1.5649908E-009,-1.6161884E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8367038E+002, 0.0000000E+000,-2.1773491E-008, 1.0527307E-019, 2.0579519E-008, 0.0000000E+000,-4.8271838E-010, 0.0000000E+000,-1.6207511E-009,-1.6766898E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8422375E+002, 0.0000000E+000,-2.1616981E-008, 1.0527102E-019, 2.0380682E-008, 0.0000000E+000,-4.9973015E-010, 0.0000000E+000,-1.6761819E-009,-1.7360290E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8485623E+002, 0.0000000E+000,-2.1452396E-008, 1.0526914E-019, 2.0177197E-008, 0.0000000E+000,-5.1544399E-010, 0.0000000E+000,-1.7280634E-009,-1.7906426E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8540961E+002, 0.0000000E+000,-2.1283518E-008, 1.0526749E-019, 1.9974234E-008, 0.0000000E+000,-5.2922974E-010, 0.0000000E+000,-1.7729384E-009,-1.8385143E-009, 0.0000000E+000, 0.0000000E+000, 4.9841536E+004
 4.8604208E+002, 0.0000000E+000,-2.1113913E-008, 1.0526615E-019, 1.9775525E-008, 0.0000000E+000,-5.4087686E-010, 0.0000000E+000,-1.8099478E-009,-1.8792654E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.8667453E+002, 0.0000000E+000,-2.0928090E-008, 1.0526508E-019, 1.9563621E-008, 0.0000000E+000,-5.5136143E-010, 0.0000000E+000,-1.8443388E-009,-1.9158304E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.8722794E+002, 0.0000000E+000,-2.0752938E-008, 1.0526430E-019, 1.9367110E-008, 0.0000000E+000,-5.5986392E-010, 0.0000000E+000,-1.8727289E-009,-1.9456925E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.8786038E+002, 0.0000000E+000,-2.0571890E-008, 1.0526356E-019, 1.9167567E-008, 0.0000000E+000,-5.6739468E-010, 0.0000000E+000,-1.8987995E-009,-1.9717180E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.8841379E+002, 0.0000000E+000,-2.0388619E-008, 1.0526289E-019, 1.8965491E-008, 0.0000000E+000,-5.7504509E-010, 0.0000000E+000,-1.9264745E-009,-1.9981736E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.8904623E+002, 0.0000000E+000,-2.0206488E-008, 1.0526234E-019, 1.8761648E-008, 0.0000000E+000,-5.8370747E-010, 0.0000000E+000,-1.9560791E-009,-2.0285480E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.8967868E+002, 0.0000000E+000,-2.0007581E-008, 1.0526190E-019, 1.8535559E-008, 0.0000000E+000,-5.9465231E-010, 0.0000000E+000,-1.9951626E-009,-2.0666742E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9023209E+002, 0.0000000E+000,-1.9819707E-008, 1.0526166E-019, 1.8320885E-008, 0.0000000E+000,-6.0536740E-010, 0.0000000E+000,-2.0359542E-009,-2.1041898E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9086456E+002, 0.0000000E+000,-1.9624965E-008, 1.0526161E-019, 1.8103962E-008, 0.0000000E+000,-6.1440178E-010, 0.0000000E+000,-2.0727914E-009,-2.1354051E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9141794E+002, 0.0000000E+000,-1.9427378E-008, 1.0526175E-019, 1.7887840E-008, 0.0000000E+000,-6.2195487E-010, 0.0000000E+000,-2.1049155E-009,-2.1614929E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9205042E+002, 0.0000000E+000,-1.9231393E-008, 1.0526207E-019, 1.7675134E-008, 0.0000000E+000,-6.2861090E-010, 0.0000000E+000,-2.1342124E-009,-2.1848697E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9260379E+002, 0.0000000E+000,-1.9033404E-008, 1.0526248E-019, 1.7463097E-008, 0.0000000E+000,-6.3420637E-010, 0.0000000E+000,-2.1595677E-009,-2.2045137E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9323627E+002, 0.0000000E+000,-1.8830273E-008, 1.0526298E-019, 1.7250100E-008, 0.0000000E+000,-6.3824210E-010, 0.0000000E+000,-2.1817052E-009,-2.2184157E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9386871E+002, 0.0000000E+000,-1.8614494E-008, 1.0526363E-019, 1.7028751E-008, 0.0000000E+000,-6.4045927E-010, 0.0000000E+000,-2.1970797E-009,-2.2262026E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9442212E+002, 0.0000000E+000,-1.8410088E-008, 1.0526430E-019, 1.6823324E-008, 0.0000000E+000,-6.4093037E-010, 0.0000000E+000,-2.2062309E-009,-2.2276942E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9505457E+002, 0.0000000E+000,-1.8209676E-008, 1.0526498E-019, 1.6626357E-008, 0.0000000E+000,-6.3944360E-010, 0.0000000E+000,-2.2087556E-009,-2.2227634E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9560797E+002, 0.0000000E+000,-1.8009888E-008, 1.0526564E-019, 1.6435364E-008, 0.0000000E+000,-6.3582365E-010, 0.0000000E+000,-2.2034148E-009,-2.2103471E-009, 0.0000000E+000, 0.0000000E+000, 4.9841535E+004
 4.9624042E+002, 0.0000000E+000,-1.7807718E-008, 1.0526620E-019, 1.6248153E-008, 0.0000000E+000,-6.2984006E-010, 0.0000000E+000,-2.1906803E-009,-2.1894054E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 4.9687286E+002, 0.0000000E+000,-1.7596495E-008, 1.0526657E-019, 1.6059048E-008, 0.0000000E+000,-6.2089427E-010, 0.0000000E+000,-2.1675004E-009,-2.1583414E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 4.9742627E+002, 0.0000000E+000,-1.7399780E-008, 1.0526676E-019, 1.5889528E-008, 0.0000000E+000,-6.0999884E-010, 0.0000000E+000,-2.1371081E-009,-2.1202511E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 4.9805875E+002, 0.0000000E+000,-1.7210034E-008, 1.0526683E-019, 1.5730196E-008, 0.0000000E+000,-5.9764310E-010, 0.0000000E+000,-2.1004866E-009,-2.0774815E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 4.9861212E+002, 0.0000000E+000,-1.7024145E-008, 1.0526674E-019, 1.5576993E-008, 0.0000000E+000,-5.8435515E-010, 0.0000000E+000,-2.0590452E-009,-2.0315071E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 4.9924460E+002, 0.0000000E+000,-1.6838959E-008, 1.0526649E-019, 1.5425556E-008, 0.0000000E+000,-5.7082873E-010, 0.0000000E+000,-2.0161880E-009,-1.9842322E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 4.9987704E+002, 0.0000000E+000,-1.6648020E-008, 1.0526605E-019, 1.5269810E-008, 0.0000000E+000,-5.5662001E-010, 0.0000000E+000,-1.9719938E-009,-1.9348300E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0043045E+002, 0.0000000E+000,-1.6471512E-008, 1.0526549E-019, 1.5125626E-008, 0.0000000E+000,-5.4366610E-010, 0.0000000E+000,-1.9306371E-009,-1.8895514E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0106290E+002, 0.0000000E+000,-1.6302258E-008, 1.0526485E-019, 1.4989065E-008, 0.0000000E+000,-5.3039947E-010, 0.0000000E+000,-1.8860141E-009,-1.8435923E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0161630E+002, 0.0000000E+000,-1.6136971E-008, 1.0526431E-019, 1.4854982E-008, 0.0000000E+000,-5.1771235E-010, 0.0000000E+000,-1.8409547E-009,-1.7997007E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0224875E+002, 0.0000000E+000,-1.5972577E-008, 1.0526393E-019, 1.4718373E-008, 0.0000000E+000,-5.0658120E-010, 0.0000000E+000,-1.8016641E-009,-1.7607854E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0280215E+002, 0.0000000E+000,-1.5811588E-008, 1.0526369E-019, 1.4582134E-008, 0.0000000E+000,-4.9664411E-010, 0.0000000E+000,-1.7669136E-009,-1.7260972E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0343460E+002, 0.0000000E+000,-1.5657009E-008, 1.0526355E-019, 1.4448893E-008, 0.0000000E+000,-4.8795934E-010, 0.0000000E+000,-1.7347023E-009,-1.6960759E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0406705E+002, 0.0000000E+000,-1.5493418E-008, 1.0526340E-019, 1.4305655E-008, 0.0000000E+000,-4.7973496E-010, 0.0000000E+000,-1.7039601E-009,-1.6674975E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0462045E+002, 0.0000000E+000,-1.5343777E-008, 1.0526325E-019, 1.4173800E-008, 0.0000000E+000,-4.7252252E-010, 0.0000000E+000,-1.6762687E-009,-1.6424990E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0525290E+002, 0.0000000E+000,-1.5194216E-008, 1.0526311E-019, 1.4048276E-008, 0.0000000E+000,-4.6283948E-010, 0.0000000E+000,-1.6406500E-009,-1.6087794E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0580630E+002, 0.0000000E+000,-1.5048360E-008, 1.0526301E-019, 1.3935791E-008, 0.0000000E+000,-4.4939178E-010, 0.0000000E+000,-1.5913311E-009,-1.5619607E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0643878E+002, 0.0000000E+000,-1.4910062E-008, 1.0526297E-019, 1.3838133E-008, 0.0000000E+000,-4.3290894E-010, 0.0000000E+000,-1.5308268E-009,-1.5048377E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0707123E+002, 0.0000000E+000,-1.4767251E-008, 1.0526307E-019, 1.3744472E-008, 0.0000000E+000,-4.1304659E-010, 0.0000000E+000,-1.4583625E-009,-1.4358261E-009, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.0762463E+002, 0.0000000E+000,-1.4640740E-008, 1.0526335E-019, 1.3665301E-008, 0.0000000E+000,-3.9389543E-010, 0.0000000E+000,-1.3878928E-009,-1.3693347E-009, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.0825708E+002, 0.0000000E+000,-1.4518038E-008, 1.0526377E-019, 1.3589859E-008, 0.0000000E+000,-3.7484800E-010, 0.0000000E+000,-1.3181160E-009,-1.3030271E-009, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.0881049E+002, 0.0000000E+000,-1.4401510E-008, 1.0526427E-019, 1.3521063E-008, 0.0000000E+000,-3.5562094E-010, 0.0000000E+000,-1.2481259E-009,-1.2360678E-009, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.0944293E+002, 0.0000000E+000,-1.4293385E-008, 1.0526481E-019, 1.3465570E-008, 0.0000000E+000,-3.3431550E-010, 0.0000000E+000,-1.1711228E-009,-1.1621308E-009, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1007538E+002, 0.0000000E+000,-1.4184647E-008, 1.0526541E-019, 1.3417689E-008, 0.0000000E+000,-3.0973951E-010, 0.0000000E+000,-1.0830299E-009,-1.0766983E-009, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1062878E+002, 0.0000000E+000,-1.4091401E-008, 1.0526601E-019, 1.3386921E-008, 0.0000000E+000,-2.8446019E-010, 0.0000000E+000,-9.9215980E-010,-9.8894022E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1126123E+002, 0.0000000E+000,-1.4004894E-008, 1.0526667E-019, 1.3369047E-008, 0.0000000E+000,-2.5678855E-010, 0.0000000E+000,-8.9330132E-010,-8.9263547E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1181464E+002, 0.0000000E+000,-1.3927354E-008, 1.0526738E-019, 1.3361656E-008, 0.0000000E+000,-2.2847072E-010, 0.0000000E+000,-7.9243284E-010,-7.9416776E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1244708E+002, 0.0000000E+000,-1.3860330E-008, 1.0526806E-019, 1.3363593E-008, 0.0000000E+000,-2.0062617E-010, 0.0000000E+000,-6.9300997E-010,-6.9736320E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1300049E+002, 0.0000000E+000,-1.3801520E-008, 1.0526872E-019, 1.3374083E-008, 0.0000000E+000,-1.7264513E-010, 0.0000000E+000,-5.9376607E-010,-6.0008196E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1363293E+002, 0.0000000E+000,-1.3750805E-008, 1.0526932E-019, 1.3392701E-008, 0.0000000E+000,-1.4466193E-010, 0.0000000E+000,-4.9476076E-010,-5.0276533E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1426538E+002, 0.0000000E+000,-1.3706830E-008, 1.0526978E-019, 1.3421105E-008, 0.0000000E+000,-1.1544513E-010, 0.0000000E+000,-3.9140225E-010,-4.0117025E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1481879E+002, 0.0000000E+000,-1.3674007E-008, 1.0527003E-019, 1.3454805E-008, 0.0000000E+000,-8.8567546E-011, 0.0000000E+000,-2.9638223E-010,-3.0776942E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1545123E+002, 0.0000000E+000,-1.3650364E-008, 1.0527025E-019, 1.3495439E-008, 0.0000000E+000,-6.2652605E-011, 0.0000000E+000,-2.0428539E-010,-2.1757720E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1600464E+002, 0.0000000E+000,-1.3634231E-008, 1.0527051E-019, 1.3543402E-008, 0.0000000E+000,-3.6851238E-011, 0.0000000E+000,-1.1270903E-010,-1.2768011E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1663708E+002, 0.0000000E+000,-1.3626411E-008, 1.0527077E-019, 1.3598225E-008, 0.0000000E+000,-1.1480251E-011, 0.0000000E+000,-2.2120812E-011,-3.9665630E-011, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1726959E+002, 0.0000000E+000,-1.3626407E-008, 1.0527093E-019, 1.3656137E-008, 0.0000000E+000, 1.1885689E-011, 0.0000000E+000, 6.1993253E-011, 4.1615549E-011, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1782294E+002, 0.0000000E+000,-1.3633483E-008, 1.0527094E-019, 1.3712151E-008, 0.0000000E+000, 3.1684347E-011, 0.0000000E+000, 1.3264349E-010, 1.1035200E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1845544E+002, 0.0000000E+000,-1.3646757E-008, 1.0527085E-019, 1.3775529E-008, 0.0000000E+000, 5.1893819E-011, 0.0000000E+000, 2.0407997E-010, 1.8066527E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1900885E+002, 0.0000000E+000,-1.3666389E-008, 1.0527075E-019, 1.3846061E-008, 0.0000000E+000, 7.2410884E-011, 0.0000000E+000, 2.7567133E-010, 2.5208289E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.1964130E+002, 0.0000000E+000,-1.3692974E-008, 1.0527067E-019, 1.3924151E-008, 0.0000000E+000, 9.3248540E-011, 0.0000000E+000, 3.4890948E-010, 3.2442533E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2027374E+002, 0.0000000E+000,-1.3728374E-008, 1.0527055E-019, 1.4014100E-008, 0.0000000E+000, 1.1527341E-010, 0.0000000E+000, 4.2646253E-010, 4.0099860E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2082715E+002, 0.0000000E+000,-1.3768796E-008, 1.0527039E-019, 1.4106064E-008, 0.0000000E+000, 1.3613949E-010, 0.0000000E+000, 4.9972562E-010, 4.7340756E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2145959E+002, 0.0000000E+000,-1.3815194E-008, 1.0527012E-019, 1.4207996E-008, 0.0000000E+000, 1.5851875E-010, 0.0000000E+000, 5.7762931E-010, 5.5132039E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2201300E+002, 0.0000000E+000,-1.3868602E-008, 1.0526972E-019, 1.4319348E-008, 0.0000000E+000, 1.8188836E-010, 0.0000000E+000, 6.5878498E-010, 6.3263366E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2264545E+002, 0.0000000E+000,-1.3930459E-008, 1.0526916E-019, 1.4435867E-008, 0.0000000E+000, 2.0400474E-010, 0.0000000E+000, 7.3686523E-010, 7.0941235E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2327789E+002, 0.0000000E+000,-1.4003301E-008, 1.0526842E-019, 1.4559626E-008, 0.0000000E+000, 2.2455984E-010, 0.0000000E+000, 8.0841979E-010, 7.8088451E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2383130E+002, 0.0000000E+000,-1.4078163E-008, 1.0526762E-019, 1.4676610E-008, 0.0000000E+000, 2.4163133E-010, 0.0000000E+000, 8.6708072E-010, 8.4007804E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2446375E+002, 0.0000000E+000,-1.4156874E-008, 1.0526675E-019, 1.4791341E-008, 0.0000000E+000, 2.5610863E-010, 0.0000000E+000, 9.1804399E-010, 8.9057610E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2501715E+002, 0.0000000E+000,-1.4239065E-008, 1.0526586E-019, 1.4895615E-008, 0.0000000E+000, 2.6492935E-010, 0.0000000E+000, 9.4793607E-010, 9.2147877E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2564960E+002, 0.0000000E+000,-1.4325074E-008, 1.0526501E-019, 1.4987751E-008, 0.0000000E+000, 2.6746054E-010, 0.0000000E+000, 9.5618867E-010, 9.3013757E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2620300E+002, 0.0000000E+000,-1.4411692E-008, 1.0526419E-019, 1.5074220E-008, 0.0000000E+000, 2.6749675E-010, 0.0000000E+000, 9.5607027E-010, 9.3002478E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2683545E+002, 0.0000000E+000,-1.4497158E-008, 1.0526340E-019, 1.5155981E-008, 0.0000000E+000, 2.6596014E-010, 0.0000000E+000, 9.4930295E-010, 9.2478261E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2746790E+002, 0.0000000E+000,-1.4588488E-008, 1.0526258E-019, 1.5233855E-008, 0.0000000E+000, 2.6054812E-010, 0.0000000E+000, 9.2875780E-010, 9.0591463E-010, 0.0000000E+000, 0.0000000E+000, 4.9841533E+004
 5.2802130E+002, 0.0000000E+000,-1.4671388E-008, 1.0526183E-019, 1.5292094E-008, 0.0000000E+000, 2.5051529E-010, 0.0000000E+000, 8.9195016E-010, 8.7122139E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.2865375E+002, 0.0000000E+000,-1.4752729E-008, 1.0526109E-019, 1.5338848E-008, 0.0000000E+000, 2.3669537E-010, 0.0000000E+000, 8.4335426E-010, 8.2281416E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.2920715E+002, 0.0000000E+000,-1.4830098E-008, 1.0526037E-019, 1.5374097E-008, 0.0000000E+000, 2.1980064E-010, 0.0000000E+000, 7.8321754E-010, 7.6379995E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.2983960E+002, 0.0000000E+000,-1.4900844E-008, 1.0525963E-019, 1.5396233E-008, 0.0000000E+000, 2.0017105E-010, 0.0000000E+000, 7.1420504E-010, 6.9556058E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.3047211E+002, 0.0000000E+000,-1.4970943E-008, 1.0525878E-019, 1.5409699E-008, 0.0000000E+000, 1.7734514E-010, 0.0000000E+000, 6.3414200E-010, 6.1610167E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.3102545E+002, 0.0000000E+000,-1.5030221E-008, 1.0525791E-019, 1.5417193E-008, 0.0000000E+000, 1.5650366E-010, 0.0000000E+000, 5.6118120E-010, 5.4347566E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.3165796E+002, 0.0000000E+000,-1.5084859E-008, 1.0525698E-019, 1.5422031E-008, 0.0000000E+000, 1.3651730E-010, 0.0000000E+000, 4.9079499E-010, 4.7368869E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 5.3221130E+002, 0.0000000E+000,-1.5133863E-008, 1.0525600E-019, 1.5413414E-008, 0.0000000E+000, 1.1333048E-010, 0.0000000E+000, 4.1024703E-010, 3.9288087E-010, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
