s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
 2.4966182E+002, 4.9838893E+004, 4.9838893E+004, 4.9838893E+004, 5.4509109E+001, 5.4709741E+001, 5.4584467E+001, 1.5953622E+000, 1.5943859E+000, 1.5949954E+000
 2.5021522E+002, 4.9838894E+004, 4.9838894E+004, 4.9838894E+004, 5.4510574E+001, 5.4705093E+001, 5.4583887E+001, 1.5953551E+000, 1.5944085E+000, 1.5949982E+000
 2.5084768E+002, 4.9838896E+004, 4.9838895E+004, 4.9838896E+004, 5.4512012E+001, 5.4700082E+001, 5.4583109E+001, 1.5953481E+000, 1.5944329E+000, 1.5950020E+000
 2.5140107E+002, 4.9838897E+004, 4.9838897E+004, 4.9838897E+004, 5.4513454E+001, 5.4694866E+001, 5.4582234E+001, 1.5953411E+000, 1.5944583E+000, 1.5950063E+000
 2.5203353E+002, 4.9838898E+004, 4.9838898E+004, 4.9838898E+004, 5.4514904E+001, 5.4689625E+001, 5.4581371E+001, 1.5953340E+000, 1.5944838E+000, 1.5950105E+000
 2.5266599E+002, 4.9838900E+004, 4.9838899E+004, 4.9838900E+004, 5.4516439E+001, 5.4684046E+001, 5.4580864E+001, 1.5953266E+000, 1.5945110E+000, 1.5950130E+000
 2.5321938E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4517835E+001, 5.4678824E+001, 5.4580781E+001, 1.5953198E+000, 1.5945364E+000, 1.5950134E+000
 2.5385184E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4519156E+001, 5.4673567E+001, 5.4580959E+001, 1.5953134E+000, 1.5945620E+000, 1.5950125E+000
 2.5440524E+002, 4.9838903E+004, 4.9838903E+004, 4.9838903E+004, 5.4520398E+001, 5.4668298E+001, 5.4581311E+001, 1.5953073E+000, 1.5945876E+000, 1.5950108E+000
 2.5503769E+002, 4.9838904E+004, 4.9838904E+004, 4.9838904E+004, 5.4521553E+001, 5.4663184E+001, 5.4581793E+001, 1.5953017E+000, 1.5946125E+000, 1.5950085E+000
 2.5567015E+002, 4.9838906E+004, 4.9838905E+004, 4.9838906E+004, 5.4522691E+001, 5.4658076E+001, 5.4582433E+001, 1.5952962E+000, 1.5946374E+000, 1.5950054E+000
 2.5622355E+002, 4.9838907E+004, 4.9838906E+004, 4.9838907E+004, 5.4523669E+001, 5.4653748E+001, 5.4583135E+001, 1.5952915E+000, 1.5946584E+000, 1.5950020E+000
 2.5685600E+002, 4.9838908E+004, 4.9838908E+004, 4.9838908E+004, 5.4524562E+001, 5.4649945E+001, 5.4583929E+001, 1.5952871E+000, 1.5946769E+000, 1.5949981E+000
 2.5740940E+002, 4.9838909E+004, 4.9838909E+004, 4.9838909E+004, 5.4525378E+001, 5.4646661E+001, 5.4584789E+001, 1.5952832E+000, 1.5946929E+000, 1.5949940E+000
 2.5804186E+002, 4.9838910E+004, 4.9838910E+004, 4.9838910E+004, 5.4526137E+001, 5.4643846E+001, 5.4585699E+001, 1.5952795E+000, 1.5947066E+000, 1.5949896E+000
 2.5867431E+002, 4.9838911E+004, 4.9838911E+004, 4.9838911E+004, 5.4526949E+001, 5.4641481E+001, 5.4586788E+001, 1.5952755E+000, 1.5947181E+000, 1.5949843E+000
 2.5922771E+002, 4.9838912E+004, 4.9838912E+004, 4.9838912E+004, 5.4527718E+001, 5.4640138E+001, 5.4588057E+001, 1.5952718E+000, 1.5947247E+000, 1.5949781E+000
 2.5986017E+002, 4.9838913E+004, 4.9838912E+004, 4.9838913E+004, 5.4528487E+001, 5.4639392E+001, 5.4589584E+001, 1.5952681E+000, 1.5947283E+000, 1.5949707E+000
 2.6041357E+002, 4.9838914E+004, 4.9838913E+004, 4.9838913E+004, 5.4529230E+001, 5.4638864E+001, 5.4591305E+001, 1.5952645E+000, 1.5947309E+000, 1.5949623E+000
 2.6104602E+002, 4.9838914E+004, 4.9838914E+004, 4.9838914E+004, 5.4529906E+001, 5.4638479E+001, 5.4593214E+001, 1.5952612E+000, 1.5947328E+000, 1.5949530E+000
 2.6167848E+002, 4.9838915E+004, 4.9838915E+004, 4.9838915E+004, 5.4530526E+001, 5.4638058E+001, 5.4595460E+001, 1.5952582E+000, 1.5947348E+000, 1.5949421E+000
 2.6223187E+002, 4.9838916E+004, 4.9838915E+004, 4.9838915E+004, 5.4531000E+001, 5.4637380E+001, 5.4597843E+001, 1.5952559E+000, 1.5947381E+000, 1.5949305E+000
 2.6286433E+002, 4.9838916E+004, 4.9838916E+004, 4.9838916E+004, 5.4531366E+001, 5.4636310E+001, 5.4600525E+001, 1.5952541E+000, 1.5947433E+000, 1.5949175E+000
 2.6341773E+002, 4.9838917E+004, 4.9838917E+004, 4.9838917E+004, 5.4531639E+001, 5.4634942E+001, 5.4603489E+001, 1.5952528E+000, 1.5947500E+000, 1.5949031E+000
 2.6405018E+002, 4.9838917E+004, 4.9838917E+004, 4.9838917E+004, 5.4531826E+001, 5.4633226E+001, 5.4606757E+001, 1.5952519E+000, 1.5947584E+000, 1.5948872E+000
 2.6460358E+002, 4.9838918E+004, 4.9838917E+004, 4.9838917E+004, 5.4531936E+001, 5.4631230E+001, 5.4610364E+001, 1.5952513E+000, 1.5947681E+000, 1.5948696E+000
 2.6523604E+002, 4.9838918E+004, 4.9838918E+004, 4.9838918E+004, 5.4531977E+001, 5.4629171E+001, 5.4614310E+001, 1.5952511E+000, 1.5947781E+000, 1.5948504E+000
 2.6586849E+002, 4.9838918E+004, 4.9838918E+004, 4.9838918E+004, 5.4531967E+001, 5.4627237E+001, 5.4618695E+001, 1.5952512E+000, 1.5947875E+000, 1.5948291E+000
 2.6642189E+002, 4.9838919E+004, 4.9838918E+004, 4.9838918E+004, 5.4531921E+001, 5.4625776E+001, 5.4622872E+001, 1.5952514E+000, 1.5947946E+000, 1.5948087E+000
 2.6705435E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4531846E+001, 5.4624600E+001, 5.4626994E+001, 1.5952518E+000, 1.5948003E+000, 1.5947887E+000
 2.6760775E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4531739E+001, 5.4623695E+001, 5.4630964E+001, 1.5952523E+000, 1.5948048E+000, 1.5947694E+000
 2.6824020E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4531588E+001, 5.4623029E+001, 5.4634689E+001, 1.5952530E+000, 1.5948080E+000, 1.5947513E+000
 2.6887266E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4531381E+001, 5.4622481E+001, 5.4638255E+001, 1.5952540E+000, 1.5948107E+000, 1.5947339E+000
 2.6942606E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4531147E+001, 5.4622079E+001, 5.4640978E+001, 1.5952552E+000, 1.5948126E+000, 1.5947207E+000
 2.7005851E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4530874E+001, 5.4621769E+001, 5.4643093E+001, 1.5952565E+000, 1.5948141E+000, 1.5947104E+000
 2.7061191E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4530566E+001, 5.4621544E+001, 5.4644830E+001, 1.5952580E+000, 1.5948152E+000, 1.5947019E+000
 2.7124437E+002, 4.9838919E+004, 4.9838919E+004, 4.9838918E+004, 5.4530222E+001, 5.4621463E+001, 5.4646301E+001, 1.5952597E+000, 1.5948156E+000, 1.5946948E+000
 2.7187682E+002, 4.9838919E+004, 4.9838918E+004, 4.9838918E+004, 5.4529817E+001, 5.4621554E+001, 5.4647646E+001, 1.5952616E+000, 1.5948152E+000, 1.5946882E+000
 2.7243022E+002, 4.9838918E+004, 4.9838918E+004, 4.9838918E+004, 5.4529403E+001, 5.4621784E+001, 5.4648674E+001, 1.5952637E+000, 1.5948140E+000, 1.5946832E+000
 2.7306268E+002, 4.9838918E+004, 4.9838918E+004, 4.9838918E+004, 5.4528954E+001, 5.4622108E+001, 5.4649571E+001, 1.5952658E+000, 1.5948125E+000, 1.5946789E+000
 2.7361607E+002, 4.9838918E+004, 4.9838918E+004, 4.9838917E+004, 5.4528461E+001, 5.4622495E+001, 5.4650463E+001, 1.5952682E+000, 1.5948106E+000, 1.5946745E+000
 2.7424853E+002, 4.9838918E+004, 4.9838917E+004, 4.9838917E+004, 5.4527911E+001, 5.4622997E+001, 5.4651425E+001, 1.5952709E+000, 1.5948081E+000, 1.5946698E+000
 2.7480193E+002, 4.9838917E+004, 4.9838917E+004, 4.9838917E+004, 5.4527303E+001, 5.4623509E+001, 5.4652423E+001, 1.5952739E+000, 1.5948056E+000, 1.5946650E+000
 2.7543438E+002, 4.9838917E+004, 4.9838917E+004, 4.9838916E+004, 5.4526664E+001, 5.4623965E+001, 5.4653456E+001, 1.5952770E+000, 1.5948034E+000, 1.5946599E+000
 2.7606684E+002, 4.9838917E+004, 4.9838916E+004, 4.9838916E+004, 5.4525986E+001, 5.4624371E+001, 5.4654619E+001, 1.5952803E+000, 1.5948014E+000, 1.5946543E+000
 2.7662024E+002, 4.9838916E+004, 4.9838916E+004, 4.9838915E+004, 5.4525358E+001, 5.4624654E+001, 5.4655789E+001, 1.5952833E+000, 1.5948001E+000, 1.5946486E+000
 2.7725269E+002, 4.9838916E+004, 4.9838915E+004, 4.9838915E+004, 5.4524733E+001, 5.4624761E+001, 5.4657051E+001, 1.5952864E+000, 1.5947995E+000, 1.5946424E+000
 2.7780609E+002, 4.9838915E+004, 4.9838915E+004, 4.9838914E+004, 5.4524106E+001, 5.4624721E+001, 5.4658373E+001, 1.5952894E+000, 1.5947997E+000, 1.5946360E+000
 2.7843855E+002, 4.9838915E+004, 4.9838914E+004, 4.9838914E+004, 5.4523471E+001, 5.4624539E+001, 5.4659700E+001, 1.5952925E+000, 1.5948006E+000, 1.5946295E+000
 2.7907100E+002, 4.9838914E+004, 4.9838914E+004, 4.9838913E+004, 5.4522777E+001, 5.4624031E+001, 5.4661094E+001, 1.5952959E+000, 1.5948031E+000, 1.5946228E+000
 2.7962440E+002, 4.9838913E+004, 4.9838913E+004, 4.9838913E+004, 5.4522122E+001, 5.4622747E+001, 5.4662362E+001, 1.5952991E+000, 1.5948093E+000, 1.5946166E+000
 2.8025686E+002, 4.9838913E+004, 4.9838912E+004, 4.9838912E+004, 5.4521469E+001, 5.4619515E+001, 5.4663565E+001, 1.5953022E+000, 1.5948250E+000, 1.5946107E+000
 2.8081026E+002, 4.9838912E+004, 4.9838912E+004, 4.9838911E+004, 5.4520817E+001, 5.4614154E+001, 5.4664657E+001, 1.5953054E+000, 1.5948511E+000, 1.5946054E+000
 2.8144271E+002, 4.9838911E+004, 4.9838911E+004, 4.9838910E+004, 5.4520164E+001, 5.4606887E+001, 5.4665632E+001, 1.5953086E+000, 1.5948865E+000, 1.5946007E+000
 2.8207517E+002, 4.9838910E+004, 4.9838910E+004, 4.9838910E+004, 5.4519464E+001, 5.4598080E+001, 5.4666628E+001, 1.5953120E+000, 1.5949293E+000, 1.5945958E+000
 2.8262857E+002, 4.9838909E+004, 4.9838909E+004, 4.9838909E+004, 5.4518799E+001, 5.4589037E+001, 5.4667618E+001, 1.5953152E+000, 1.5949733E+000, 1.5945910E+000
 2.8326102E+002, 4.9838909E+004, 4.9838908E+004, 4.9838908E+004, 5.4518126E+001, 5.4579267E+001, 5.4668650E+001, 1.5953185E+000, 1.5950208E+000, 1.5945859E+000
 2.8381442E+002, 4.9838908E+004, 4.9838907E+004, 4.9838907E+004, 5.4517443E+001, 5.4568940E+001, 5.4669659E+001, 1.5953218E+000, 1.5950711E+000, 1.5945810E+000
 2.8444688E+002, 4.9838907E+004, 4.9838906E+004, 4.9838906E+004, 5.4516747E+001, 5.4558117E+001, 5.4670613E+001, 1.5953252E+000, 1.5951238E+000, 1.5945764E+000
 2.8500027E+002, 4.9838906E+004, 4.9838905E+004, 4.9838905E+004, 5.4516039E+001, 5.4547075E+001, 5.4671544E+001, 1.5953286E+000, 1.5951775E+000, 1.5945718E+000
 2.8563273E+002, 4.9838904E+004, 4.9838904E+004, 4.9838904E+004, 5.4515315E+001, 5.4536161E+001, 5.4672506E+001, 1.5953321E+000, 1.5952306E+000, 1.5945671E+000
 2.8626519E+002, 4.9838903E+004, 4.9838903E+004, 4.9838903E+004, 5.4514510E+001, 5.4525372E+001, 5.4673586E+001, 1.5953360E+000, 1.5952831E+000, 1.5945619E+000
 2.8681858E+002, 4.9838902E+004, 4.9838902E+004, 4.9838901E+004, 5.4513718E+001, 5.4516957E+001, 5.4674579E+001, 1.5953399E+000, 1.5953241E+000, 1.5945570E+000
 2.8745104E+002, 4.9838901E+004, 4.9838901E+004, 4.9838900E+004, 5.4512891E+001, 5.4510432E+001, 5.4675535E+001, 1.5953439E+000, 1.5953558E+000, 1.5945524E+000
 2.8800444E+002, 4.9838900E+004, 4.9838900E+004, 4.9838899E+004, 5.4512037E+001, 5.4505620E+001, 5.4676259E+001, 1.5953480E+000, 1.5953793E+000, 1.5945488E+000
 2.8863689E+002, 4.9838899E+004, 4.9838899E+004, 4.9838898E+004, 5.4511164E+001, 5.4502346E+001, 5.4676676E+001, 1.5953523E+000, 1.5953952E+000, 1.5945468E+000
 2.8926935E+002, 4.9838897E+004, 4.9838897E+004, 4.9838897E+004, 5.4510217E+001, 5.4500033E+001, 5.4676734E+001, 1.5953569E+000, 1.5954064E+000, 1.5945465E+000
 2.8982275E+002, 4.9838896E+004, 4.9838896E+004, 4.9838896E+004, 5.4509323E+001, 5.4498584E+001, 5.4676395E+001, 1.5953612E+000, 1.5954135E+000, 1.5945481E+000
 2.9045520E+002, 4.9838895E+004, 4.9838895E+004, 4.9838894E+004, 5.4508436E+001, 5.4497537E+001, 5.4676069E+001, 1.5953655E+000, 1.5954186E+000, 1.5945497E+000
 2.9100860E+002, 4.9838894E+004, 4.9838894E+004, 4.9838893E+004, 5.4507563E+001, 5.4496727E+001, 5.4675654E+001, 1.5953697E+000, 1.5954225E+000, 1.5945517E+000
 2.9164106E+002, 4.9838893E+004, 4.9838893E+004, 4.9838892E+004, 5.4506719E+001, 5.4496181E+001, 5.4674028E+001, 1.5953738E+000, 1.5954251E+000, 1.5945596E+000
 2.9227351E+002, 4.9838892E+004, 4.9838892E+004, 4.9838891E+004, 5.4505853E+001, 5.4495795E+001, 5.4670379E+001, 1.5953780E+000, 1.5954270E+000, 1.5945774E+000
 2.9282691E+002, 4.9838891E+004, 4.9838891E+004, 4.9838890E+004, 5.4505075E+001, 5.4495546E+001, 5.4665463E+001, 1.5953818E+000, 1.5954282E+000, 1.5946013E+000
 2.9345937E+002, 4.9838890E+004, 4.9838890E+004, 4.9838889E+004, 5.4504325E+001, 5.4495388E+001, 5.4660077E+001, 1.5953855E+000, 1.5954290E+000, 1.5946274E+000
 2.9401277E+002, 4.9838889E+004, 4.9838889E+004, 4.9838888E+004, 5.4503599E+001, 5.4495330E+001, 5.4654574E+001, 1.5953890E+000, 1.5954292E+000, 1.5946542E+000
 2.9464522E+002, 4.9838888E+004, 4.9838888E+004, 4.9838887E+004, 5.4502890E+001, 5.4495357E+001, 5.4649132E+001, 1.5953924E+000, 1.5954291E+000, 1.5946807E+000
 2.9527768E+002, 4.9838887E+004, 4.9838887E+004, 4.9838886E+004, 5.4502118E+001, 5.4495454E+001, 5.4643428E+001, 1.5953962E+000, 1.5954286E+000, 1.5947084E+000
 2.9583108E+002, 4.9838886E+004, 4.9838886E+004, 4.9838885E+004, 5.4501398E+001, 5.4495592E+001, 5.4638304E+001, 1.5953997E+000, 1.5954279E+000, 1.5947333E+000
 2.9646353E+002, 4.9838885E+004, 4.9838885E+004, 4.9838884E+004, 5.4500696E+001, 5.4495754E+001, 5.4633651E+001, 1.5954031E+000, 1.5954271E+000, 1.5947560E+000
 2.9701693E+002, 4.9838884E+004, 4.9838884E+004, 4.9838883E+004, 5.4499999E+001, 5.4495932E+001, 5.4629533E+001, 1.5954065E+000, 1.5954263E+000, 1.5947760E+000
 2.9764938E+002, 4.9838883E+004, 4.9838883E+004, 4.9838883E+004, 5.4499301E+001, 5.4496135E+001, 5.4626025E+001, 1.5954099E+000, 1.5954253E+000, 1.5947930E+000
 2.9820278E+002, 4.9838882E+004, 4.9838882E+004, 4.9838882E+004, 5.4498606E+001, 5.4496365E+001, 5.4623151E+001, 1.5954132E+000, 1.5954241E+000, 1.5948070E+000
 2.9883524E+002, 4.9838881E+004, 4.9838881E+004, 4.9838881E+004, 5.4497917E+001, 5.4496625E+001, 5.4620872E+001, 1.5954166E+000, 1.5954229E+000, 1.5948181E+000
 2.9946769E+002, 4.9838880E+004, 4.9838880E+004, 4.9838880E+004, 5.4497197E+001, 5.4496933E+001, 5.4618921E+001, 1.5954201E+000, 1.5954214E+000, 1.5948276E+000
 3.0002109E+002, 4.9838880E+004, 4.9838880E+004, 4.9838879E+004, 5.4496542E+001, 5.4497249E+001, 5.4617451E+001, 1.5954233E+000, 1.5954198E+000, 1.5948347E+000
 3.0065355E+002, 4.9838879E+004, 4.9838879E+004, 4.9838879E+004, 5.4495909E+001, 5.4497592E+001, 5.4616248E+001, 1.5954263E+000, 1.5954181E+000, 1.5948406E+000
 3.0120695E+002, 4.9838878E+004, 4.9838878E+004, 4.9838878E+004, 5.4495302E+001, 5.4497969E+001, 5.4615189E+001, 1.5954293E+000, 1.5954163E+000, 1.5948457E+000
 3.0183940E+002, 4.9838877E+004, 4.9838877E+004, 4.9838877E+004, 5.4494723E+001, 5.4498380E+001, 5.4614228E+001, 1.5954321E+000, 1.5954143E+000, 1.5948504E+000
 3.0247186E+002, 4.9838876E+004, 4.9838876E+004, 4.9838876E+004, 5.4494140E+001, 5.4498847E+001, 5.4613311E+001, 1.5954349E+000, 1.5954120E+000, 1.5948548E+000
 3.0302526E+002, 4.9838876E+004, 4.9838876E+004, 4.9838875E+004, 5.4493627E+001, 5.4499303E+001, 5.4612510E+001, 1.5954374E+000, 1.5954098E+000, 1.5948587E+000
 3.0365771E+002, 4.9838875E+004, 4.9838875E+004, 4.9838875E+004, 5.4493148E+001, 5.4499768E+001, 5.4611725E+001, 1.5954397E+000, 1.5954075E+000, 1.5948625E+000
 3.0421111E+002, 4.9838874E+004, 4.9838874E+004, 4.9838874E+004, 5.4492702E+001, 5.4500230E+001, 5.4610935E+001, 1.5954419E+000, 1.5954052E+000, 1.5948664E+000
 3.0484357E+002, 4.9838873E+004, 4.9838873E+004, 4.9838873E+004, 5.4492292E+001, 5.4500683E+001, 5.4610187E+001, 1.5954439E+000, 1.5954030E+000, 1.5948700E+000
 3.0547602E+002, 4.9838872E+004, 4.9838873E+004, 4.9838872E+004, 5.4491900E+001, 5.4501148E+001, 5.4609580E+001, 1.5954458E+000, 1.5954007E+000, 1.5948729E+000
 3.0602942E+002, 4.9838872E+004, 4.9838872E+004, 4.9838872E+004, 5.4491580E+001, 5.4501563E+001, 5.4609100E+001, 1.5954473E+000, 1.5953987E+000, 1.5948753E+000
 3.0666188E+002, 4.9838871E+004, 4.9838871E+004, 4.9838871E+004, 5.4491306E+001, 5.4501942E+001, 5.4608597E+001, 1.5954487E+000, 1.5953969E+000, 1.5948777E+000
 3.0721527E+002, 4.9838870E+004, 4.9838870E+004, 4.9838870E+004, 5.4491076E+001, 5.4502264E+001, 5.4608011E+001, 1.5954498E+000, 1.5953953E+000, 1.5948806E+000
 3.0784773E+002, 4.9838869E+004, 4.9838869E+004, 4.9838869E+004, 5.4490892E+001, 5.4502534E+001, 5.4607315E+001, 1.5954507E+000, 1.5953940E+000, 1.5948839E+000
 3.0840113E+002, 4.9838869E+004, 4.9838869E+004, 4.9838869E+004, 5.4490752E+001, 5.4502764E+001, 5.4606529E+001, 1.5954513E+000, 1.5953928E+000, 1.5948878E+000
 3.0903358E+002, 4.9838868E+004, 4.9838868E+004, 4.9838868E+004, 5.4490658E+001, 5.4502959E+001, 5.4605642E+001, 1.5954518E+000, 1.5953919E+000, 1.5948921E+000
 3.0966604E+002, 4.9838867E+004, 4.9838867E+004, 4.9838867E+004, 5.4490606E+001, 5.4503139E+001, 5.4604583E+001, 1.5954520E+000, 1.5953910E+000, 1.5948972E+000
 3.1021944E+002, 4.9838866E+004, 4.9838866E+004, 4.9838866E+004, 5.4490603E+001, 5.4503286E+001, 5.4603552E+001, 1.5954520E+000, 1.5953903E+000, 1.5949022E+000
 3.1085189E+002, 4.9838865E+004, 4.9838865E+004, 4.9838865E+004, 5.4490648E+001, 5.4503417E+001, 5.4602524E+001, 1.5954518E+000, 1.5953896E+000, 1.5949072E+000
 3.1140529E+002, 4.9838864E+004, 4.9838864E+004, 4.9838865E+004, 5.4490737E+001, 5.4503536E+001, 5.4601486E+001, 1.5954514E+000, 1.5953890E+000, 1.5949122E+000
 3.1203775E+002, 4.9838864E+004, 4.9838864E+004, 4.9838864E+004, 5.4490876E+001, 5.4503647E+001, 5.4600431E+001, 1.5954507E+000, 1.5953885E+000, 1.5949174E+000
 3.1267020E+002, 4.9838863E+004, 4.9838863E+004, 4.9838863E+004, 5.4491077E+001, 5.4503761E+001, 5.4599285E+001, 1.5954497E+000, 1.5953879E+000, 1.5949229E+000
 3.1322360E+002, 4.9838862E+004, 4.9838862E+004, 4.9838862E+004, 5.4491316E+001, 5.4503870E+001, 5.4598183E+001, 1.5954485E+000, 1.5953874E+000, 1.5949283E+000
 3.1385606E+002, 4.9838861E+004, 4.9838861E+004, 4.9838861E+004, 5.4491609E+001, 5.4504001E+001, 5.4597082E+001, 1.5954471E+000, 1.5953867E+000, 1.5949336E+000
 3.1440946E+002, 4.9838860E+004, 4.9838860E+004, 4.9838861E+004, 5.4491955E+001, 5.4504154E+001, 5.4596010E+001, 1.5954454E+000, 1.5953860E+000, 1.5949389E+000
 3.1504191E+002, 4.9838860E+004, 4.9838860E+004, 4.9838860E+004, 5.4492357E+001, 5.4504327E+001, 5.4594975E+001, 1.5954434E+000, 1.5953851E+000, 1.5949439E+000
 3.1567437E+002, 4.9838859E+004, 4.9838859E+004, 4.9838859E+004, 5.4492852E+001, 5.4504526E+001, 5.4593899E+001, 1.5954410E+000, 1.5953842E+000, 1.5949491E+000
 3.1622777E+002, 4.9838858E+004, 4.9838858E+004, 4.9838858E+004, 5.4493387E+001, 5.4504726E+001, 5.4592911E+001, 1.5954384E+000, 1.5953832E+000, 1.5949539E+000
 3.1686022E+002, 4.9838858E+004, 4.9838858E+004, 4.9838858E+004, 5.4494005E+001, 5.4504934E+001, 5.4591947E+001, 1.5954354E+000, 1.5953822E+000, 1.5949586E+000
 3.1741362E+002, 4.9838857E+004, 4.9838857E+004, 4.9838857E+004, 5.4494703E+001, 5.4505146E+001, 5.4591013E+001, 1.5954320E+000, 1.5953811E+000, 1.5949631E+000
 3.1804608E+002, 4.9838856E+004, 4.9838856E+004, 4.9838857E+004, 5.4495486E+001, 5.4505358E+001, 5.4590125E+001, 1.5954281E+000, 1.5953801E+000, 1.5949674E+000
 3.1867853E+002, 4.9838856E+004, 4.9838856E+004, 4.9838856E+004, 5.4496419E+001, 5.4505583E+001, 5.4589274E+001, 1.5954236E+000, 1.5953790E+000, 1.5949716E+000
 3.1923193E+002, 4.9838855E+004, 4.9838855E+004, 4.9838856E+004, 5.4497390E+001, 5.4505793E+001, 5.4588563E+001, 1.5954189E+000, 1.5953779E+000, 1.5949750E+000
 3.1986439E+002, 4.9838855E+004, 4.9838855E+004, 4.9838855E+004, 5.4498462E+001, 5.4506000E+001, 5.4587926E+001, 1.5954136E+000, 1.5953769E+000, 1.5949781E+000
 3.2041778E+002, 4.9838854E+004, 4.9838854E+004, 4.9838855E+004, 5.4499624E+001, 5.4506204E+001, 5.4587406E+001, 1.5954080E+000, 1.5953759E+000, 1.5949807E+000
 3.2105024E+002, 4.9838854E+004, 4.9838854E+004, 4.9838854E+004, 5.4500870E+001, 5.4506404E+001, 5.4587037E+001, 1.5954019E+000, 1.5953750E+000, 1.5949825E+000
 3.2160364E+002, 4.9838854E+004, 4.9838854E+004, 4.9838854E+004, 5.4502191E+001, 5.4506599E+001, 5.4586793E+001, 1.5953955E+000, 1.5953740E+000, 1.5949836E+000
 3.2223609E+002, 4.9838853E+004, 4.9838853E+004, 4.9838854E+004, 5.4503586E+001, 5.4506788E+001, 5.4586661E+001, 1.5953887E+000, 1.5953731E+000, 1.5949843E+000
 3.2286855E+002, 4.9838853E+004, 4.9838853E+004, 4.9838853E+004, 5.4505146E+001, 5.4506977E+001, 5.4586620E+001, 1.5953811E+000, 1.5953722E+000, 1.5949845E+000
 3.2342195E+002, 4.9838853E+004, 4.9838853E+004, 4.9838853E+004, 5.4506670E+001, 5.4507142E+001, 5.4586654E+001, 1.5953736E+000, 1.5953714E+000, 1.5949843E+000
 3.2405440E+002, 4.9838852E+004, 4.9838852E+004, 4.9838853E+004, 5.4508254E+001, 5.4507294E+001, 5.4586678E+001, 1.5953659E+000, 1.5953706E+000, 1.5949842E+000
 3.2460780E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4509892E+001, 5.4507435E+001, 5.4586651E+001, 1.5953580E+000, 1.5953699E+000, 1.5949843E+000
 3.2524026E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4511583E+001, 5.4507565E+001, 5.4586636E+001, 1.5953497E+000, 1.5953693E+000, 1.5949844E+000
 3.2587271E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4513439E+001, 5.4507693E+001, 5.4586687E+001, 1.5953407E+000, 1.5953687E+000, 1.5949841E+000
 3.2642611E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4515224E+001, 5.4507806E+001, 5.4586808E+001, 1.5953320E+000, 1.5953681E+000, 1.5949835E+000
 3.2705857E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4517050E+001, 5.4507914E+001, 5.4587005E+001, 1.5953231E+000, 1.5953676E+000, 1.5949826E+000
 3.2761197E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4518910E+001, 5.4508018E+001, 5.4587266E+001, 1.5953140E+000, 1.5953671E+000, 1.5949813E+000
 3.2824442E+002, 4.9838851E+004, 4.9838852E+004, 4.9838852E+004, 5.4520805E+001, 5.4508121E+001, 5.4587583E+001, 1.5953048E+000, 1.5953666E+000, 1.5949798E+000
 3.2887688E+002, 4.9838851E+004, 4.9838852E+004, 4.9838852E+004, 5.4522864E+001, 5.4508231E+001, 5.4587998E+001, 1.5952948E+000, 1.5953660E+000, 1.5949777E+000
 3.2943028E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4524827E+001, 5.4508335E+001, 5.4588484E+001, 1.5952852E+000, 1.5953655E+000, 1.5949754E+000
 3.3006273E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4526829E+001, 5.4508437E+001, 5.4589135E+001, 1.5952755E+000, 1.5953650E+000, 1.5949722E+000
 3.3061613E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4528875E+001, 5.4508530E+001, 5.4589982E+001, 1.5952655E+000, 1.5953646E+000, 1.5949681E+000
 3.3124858E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4530956E+001, 5.4508614E+001, 5.4591025E+001, 1.5952554E+000, 1.5953642E+000, 1.5949630E+000
 3.3180198E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4533060E+001, 5.4508690E+001, 5.4592296E+001, 1.5952452E+000, 1.5953638E+000, 1.5949568E+000
 3.3243444E+002, 4.9838852E+004, 4.9838852E+004, 4.9838852E+004, 5.4535174E+001, 5.4508757E+001, 5.4593772E+001, 1.5952349E+000, 1.5953635E+000, 1.5949497E+000
