s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 4.5726535E+002, 0.0000000E+000, 1.6820873E-009,-1.0514909E-019,-3.1210468E-009, 0.0000000E+000,-5.8065306E-010, 0.0000000E+000,-2.0449888E-009,-2.0196125E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.5781876E+002, 0.0000000E+000, 1.8617005E-009,-1.0514862E-019,-3.2912925E-009, 0.0000000E+000,-5.7672626E-010, 0.0000000E+000,-2.0311900E-009,-2.0063183E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.5845120E+002, 0.0000000E+000, 2.0426731E-009,-1.0514815E-019,-3.4555814E-009, 0.0000000E+000,-5.7007577E-010, 0.0000000E+000,-2.0089090E-009,-1.9829841E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.5900461E+002, 0.0000000E+000, 2.2208553E-009,-1.0514767E-019,-3.6100318E-009, 0.0000000E+000,-5.6059861E-010, 0.0000000E+000,-1.9765704E-009,-1.9497751E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.5963705E+002, 0.0000000E+000, 2.3923042E-009,-1.0514716E-019,-3.7526613E-009, 0.0000000E+000,-5.4882931E-010, 0.0000000E+000,-1.9351912E-009,-1.9091865E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6026950E+002, 0.0000000E+000, 2.5724109E-009,-1.0514660E-019,-3.8983140E-009, 0.0000000E+000,-5.3490087E-010, 0.0000000E+000,-1.8861873E-009,-1.8608040E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6082291E+002, 0.0000000E+000, 2.7354443E-009,-1.0514605E-019,-4.0300253E-009, 0.0000000E+000,-5.2215025E-010, 0.0000000E+000,-1.8409819E-009,-1.8167313E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6145535E+002, 0.0000000E+000, 2.8972123E-009,-1.0514548E-019,-4.1555713E-009, 0.0000000E+000,-5.0764217E-010, 0.0000000E+000,-1.7908432E-009,-1.7660011E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6200876E+002, 0.0000000E+000, 3.0539497E-009,-1.0514487E-019,-4.2712564E-009, 0.0000000E+000,-4.9116572E-010, 0.0000000E+000,-1.7335951E-009,-1.7084724E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6264124E+002, 0.0000000E+000, 3.2023074E-009,-1.0514424E-019,-4.3763724E-009, 0.0000000E+000,-4.7359268E-010, 0.0000000E+000,-1.6714429E-009,-1.6476577E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6327368E+002, 0.0000000E+000, 3.3561167E-009,-1.0514354E-019,-4.4852883E-009, 0.0000000E+000,-4.5548294E-010, 0.0000000E+000,-1.6073842E-009,-1.5846545E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6382709E+002, 0.0000000E+000, 3.4939270E-009,-1.0514289E-019,-4.5858671E-009, 0.0000000E+000,-4.4037362E-010, 0.0000000E+000,-1.5533199E-009,-1.5323137E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6445953E+002, 0.0000000E+000, 3.6299840E-009,-1.0514232E-019,-4.6903065E-009, 0.0000000E+000,-4.2774579E-010, 0.0000000E+000,-1.5087080E-009,-1.4880683E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6501294E+002, 0.0000000E+000, 3.7622484E-009,-1.0514185E-019,-4.7945134E-009, 0.0000000E+000,-4.1652927E-010, 0.0000000E+000,-1.4693121E-009,-1.4487942E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6564539E+002, 0.0000000E+000, 3.8885970E-009,-1.0514149E-019,-4.8947016E-009, 0.0000000E+000,-4.0589485E-010, 0.0000000E+000,-1.4314820E-009,-1.4119995E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6627783E+002, 0.0000000E+000, 4.0210051E-009,-1.0514123E-019,-4.9985684E-009, 0.0000000E+000,-3.9437590E-010, 0.0000000E+000,-1.3909946E-009,-1.3719391E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6683124E+002, 0.0000000E+000, 4.1405361E-009,-1.0514108E-019,-5.0911278E-009, 0.0000000E+000,-3.8340562E-010, 0.0000000E+000,-1.3521020E-009,-1.3339973E-009, 0.0000000E+000, 0.0000000E+000, 4.9838650E+004
 4.6746368E+002, 0.0000000E+000, 4.2587803E-009,-1.0514102E-019,-5.1818662E-009, 0.0000000E+000,-3.7240327E-010, 0.0000000E+000,-1.3135811E-009,-1.2954891E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.6801709E+002, 0.0000000E+000, 4.3738074E-009,-1.0514101E-019,-5.2734858E-009, 0.0000000E+000,-3.6304085E-010, 0.0000000E+000,-1.2802919E-009,-1.2627192E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.6864954E+002, 0.0000000E+000, 4.4837045E-009,-1.0514105E-019,-5.3637413E-009, 0.0000000E+000,-3.5505900E-010, 0.0000000E+000,-1.2519707E-009,-1.2350957E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.6920294E+002, 0.0000000E+000, 4.5912708E-009,-1.0514111E-019,-5.4493660E-009, 0.0000000E+000,-3.4617656E-010, 0.0000000E+000,-1.2208234E-009,-1.2042718E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.6983539E+002, 0.0000000E+000, 4.6976047E-009,-1.0514118E-019,-5.5289035E-009, 0.0000000E+000,-3.3542098E-010, 0.0000000E+000,-1.1836661E-009,-1.1667199E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7046786E+002, 0.0000000E+000, 4.8060153E-009,-1.0514122E-019,-5.6037377E-009, 0.0000000E+000,-3.2188755E-010, 0.0000000E+000,-1.1362839E-009,-1.1196100E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7102127E+002, 0.0000000E+000, 4.9045220E-009,-1.0514121E-019,-5.6705759E-009, 0.0000000E+000,-3.0917692E-010, 0.0000000E+000,-1.0915568E-009,-1.0752308E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7165372E+002, 0.0000000E+000, 4.9971845E-009,-1.0514112E-019,-5.7323818E-009, 0.0000000E+000,-2.9667297E-010, 0.0000000E+000,-1.0474082E-009,-1.0318703E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7220712E+002, 0.0000000E+000, 5.0858775E-009,-1.0514096E-019,-5.7902028E-009, 0.0000000E+000,-2.8418829E-010, 0.0000000E+000,-1.0032941E-009,-9.8851361E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7283957E+002, 0.0000000E+000, 5.1723638E-009,-1.0514073E-019,-5.8478081E-009, 0.0000000E+000,-2.7258581E-010, 0.0000000E+000,-9.6228337E-010,-9.4803010E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7347202E+002, 0.0000000E+000, 5.2599739E-009,-1.0514040E-019,-5.9072639E-009, 0.0000000E+000,-2.6125577E-010, 0.0000000E+000,-9.2218866E-010,-9.0854580E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7402542E+002, 0.0000000E+000, 5.3394115E-009,-1.0514004E-019,-5.9634587E-009, 0.0000000E+000,-2.5192388E-010, 0.0000000E+000,-8.8903380E-010,-8.7597115E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7465787E+002, 0.0000000E+000, 5.4146953E-009,-1.0513961E-019,-6.0204984E-009, 0.0000000E+000,-2.4454127E-010, 0.0000000E+000,-8.6241349E-010,-8.5034433E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7521127E+002, 0.0000000E+000, 5.4875739E-009,-1.0513911E-019,-6.0825959E-009, 0.0000000E+000,-2.4014761E-010, 0.0000000E+000,-8.4592996E-010,-8.3516962E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7584372E+002, 0.0000000E+000, 5.5609480E-009,-1.0513855E-019,-6.1556302E-009, 0.0000000E+000,-2.4008128E-010, 0.0000000E+000,-8.4489289E-010,-8.3476350E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7647620E+002, 0.0000000E+000, 5.6384406E-009,-1.0513788E-019,-6.2392450E-009, 0.0000000E+000,-2.4256284E-010, 0.0000000E+000,-8.5344984E-010,-8.4336723E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7702957E+002, 0.0000000E+000, 5.7122683E-009,-1.0513719E-019,-6.3187529E-009, 0.0000000E+000,-2.4486991E-010, 0.0000000E+000,-8.6161428E-010,-8.5135454E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7766205E+002, 0.0000000E+000, 5.7851932E-009,-1.0513644E-019,-6.3985489E-009, 0.0000000E+000,-2.4763440E-010, 0.0000000E+000,-8.7114195E-010,-8.6099014E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7821545E+002, 0.0000000E+000, 5.8590879E-009,-1.0513567E-019,-6.4818512E-009, 0.0000000E+000,-2.5142042E-010, 0.0000000E+000,-8.8401212E-010,-8.7418374E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7884790E+002, 0.0000000E+000, 5.9357186E-009,-1.0513491E-019,-6.5729278E-009, 0.0000000E+000,-2.5730440E-010, 0.0000000E+000,-9.0437657E-010,-8.9451363E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.7940131E+002, 0.0000000E+000, 6.0142461E-009,-1.0513415E-019,-6.6695718E-009, 0.0000000E+000,-2.6462926E-010, 0.0000000E+000,-9.2988469E-010,-9.1995493E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8003375E+002, 0.0000000E+000, 6.0929438E-009,-1.0513340E-019,-6.7686921E-009, 0.0000000E+000,-2.7284594E-010, 0.0000000E+000,-9.5866798E-010,-9.4859415E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8066620E+002, 0.0000000E+000, 6.1800353E-009,-1.0513260E-019,-6.8814529E-009, 0.0000000E+000,-2.8317786E-010, 0.0000000E+000,-9.9441991E-010,-9.8459544E-010, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8121960E+002, 0.0000000E+000, 6.2640493E-009,-1.0513185E-019,-6.9983062E-009, 0.0000000E+000,-2.9645739E-010, 0.0000000E+000,-1.0403744E-009,-1.0307143E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8185205E+002, 0.0000000E+000, 6.3539711E-009,-1.0513112E-019,-7.1305263E-009, 0.0000000E+000,-3.1351193E-010, 0.0000000E+000,-1.0994846E-009,-1.0900672E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8240546E+002, 0.0000000E+000, 6.4496429E-009,-1.0513042E-019,-7.2759856E-009, 0.0000000E+000,-3.3365290E-010, 0.0000000E+000,-1.1700532E-009,-1.1599955E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8303790E+002, 0.0000000E+000, 6.5495676E-009,-1.0512974E-019,-7.4191891E-009, 0.0000000E+000,-3.5110067E-010, 0.0000000E+000,-1.2328292E-009,-1.2207222E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8367038E+002, 0.0000000E+000, 6.6615713E-009,-1.0512906E-019,-7.5543744E-009, 0.0000000E+000,-3.6042017E-010, 0.0000000E+000,-1.2678297E-009,-1.2532233E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8422375E+002, 0.0000000E+000, 6.7673077E-009,-1.0512848E-019,-7.6625941E-009, 0.0000000E+000,-3.6138775E-010, 0.0000000E+000,-1.2727322E-009,-1.2566741E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8485623E+002, 0.0000000E+000, 6.8748434E-009,-1.0512795E-019,-7.7603655E-009, 0.0000000E+000,-3.5744248E-010, 0.0000000E+000,-1.2596965E-009,-1.2429646E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8540961E+002, 0.0000000E+000, 6.9806004E-009,-1.0512737E-019,-7.8489189E-009, 0.0000000E+000,-3.5050125E-010, 0.0000000E+000,-1.2358312E-009,-1.2188197E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8604208E+002, 0.0000000E+000, 7.0823714E-009,-1.0512667E-019,-7.9339347E-009, 0.0000000E+000,-3.4374059E-010, 0.0000000E+000,-1.2115193E-009,-1.1953039E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8667453E+002, 0.0000000E+000, 7.1899934E-009,-1.0512584E-019,-8.0298467E-009, 0.0000000E+000,-3.3905326E-010, 0.0000000E+000,-1.1945736E-009,-1.1789065E-009, 0.0000000E+000, 0.0000000E+000, 4.9838649E+004
 4.8722794E+002, 0.0000000E+000, 7.2888077E-009,-1.0512496E-019,-8.1213618E-009, 0.0000000E+000,-3.3609450E-010, 0.0000000E+000,-1.1837012E-009,-1.1686485E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.8786038E+002, 0.0000000E+000, 7.3893136E-009,-1.0512400E-019,-8.2213862E-009, 0.0000000E+000,-3.3596137E-010, 0.0000000E+000,-1.1824607E-009,-1.1680340E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.8841379E+002, 0.0000000E+000, 7.4902224E-009,-1.0512294E-019,-8.3272564E-009, 0.0000000E+000,-3.3801212E-010, 0.0000000E+000,-1.1897793E-009,-1.1750461E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.8904623E+002, 0.0000000E+000, 7.5897076E-009,-1.0512167E-019,-8.4251483E-009, 0.0000000E+000,-3.3735919E-010, 0.0000000E+000,-1.1882155E-009,-1.1727999E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.8967868E+002, 0.0000000E+000, 7.6966850E-009,-1.0511998E-019,-8.5241437E-009, 0.0000000E+000,-3.3415401E-010, 0.0000000E+000,-1.1772368E-009,-1.1616127E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9023209E+002, 0.0000000E+000, 7.7956258E-009,-1.0511793E-019,-8.6160295E-009, 0.0000000E+000,-3.3131227E-010, 0.0000000E+000,-1.1668747E-009,-1.1517160E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9086456E+002, 0.0000000E+000, 7.8962830E-009,-1.0511541E-019,-8.7139032E-009, 0.0000000E+000,-3.3024696E-010, 0.0000000E+000,-1.1627527E-009,-1.1478671E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9141794E+002, 0.0000000E+000, 7.9975619E-009,-1.0511243E-019,-8.8185945E-009, 0.0000000E+000,-3.3165767E-010, 0.0000000E+000,-1.1669959E-009,-1.1526902E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9205042E+002, 0.0000000E+000, 8.0982991E-009,-1.0510901E-019,-8.9328558E-009, 0.0000000E+000,-3.3716066E-010, 0.0000000E+000,-1.1853699E-009,-1.1717173E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9260379E+002, 0.0000000E+000, 8.2020779E-009,-1.0510523E-019,-9.0618135E-009, 0.0000000E+000,-3.4738287E-010, 0.0000000E+000,-1.2201305E-009,-1.2071184E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9323627E+002, 0.0000000E+000, 8.3122875E-009,-1.0510108E-019,-9.2124545E-009, 0.0000000E+000,-3.6371976E-010, 0.0000000E+000,-1.2761772E-009,-1.2638868E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9386871E+002, 0.0000000E+000, 8.4361478E-009,-1.0509627E-019,-9.3995177E-009, 0.0000000E+000,-3.8927426E-010, 0.0000000E+000,-1.3640787E-009,-1.3526442E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9442212E+002, 0.0000000E+000, 8.5627005E-009,-1.0509148E-019,-9.6046146E-009, 0.0000000E+000,-4.2105673E-010, 0.0000000E+000,-1.4746002E-009,-1.4629708E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9505457E+002, 0.0000000E+000, 8.6981928E-009,-1.0508644E-019,-9.8337298E-009, 0.0000000E+000,-4.5882778E-010, 0.0000000E+000,-1.6061455E-009,-1.5943648E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9560797E+002, 0.0000000E+000, 8.8458807E-009,-1.0508117E-019,-1.0088424E-008, 0.0000000E+000,-5.0198134E-010, 0.0000000E+000,-1.7568079E-009,-1.7445245E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9624042E+002, 0.0000000E+000, 9.0111275E-009,-1.0507551E-019,-1.0367251E-008, 0.0000000E+000,-5.4785797E-010, 0.0000000E+000,-1.9181592E-009,-1.9039811E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9687286E+002, 0.0000000E+000, 9.2020710E-009,-1.0506928E-019,-1.0681931E-008, 0.0000000E+000,-5.9777990E-010, 0.0000000E+000,-2.0936307E-009,-2.0776397E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9742627E+002, 0.0000000E+000, 9.3987848E-009,-1.0506366E-019,-1.1002985E-008, 0.0000000E+000,-6.4807006E-010, 0.0000000E+000,-2.2697210E-009,-2.2522698E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9805875E+002, 0.0000000E+000, 9.6095808E-009,-1.0505837E-019,-1.1356770E-008, 0.0000000E+000,-7.0570689E-010, 0.0000000E+000,-2.4707870E-009,-2.4528962E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9861212E+002, 0.0000000E+000, 9.8381686E-009,-1.0505341E-019,-1.1739537E-008, 0.0000000E+000,-7.6771995E-010, 0.0000000E+000,-2.6876406E-009,-2.6690882E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9924460E+002, 0.0000000E+000, 1.0091872E-008,-1.0504856E-019,-1.2152946E-008, 0.0000000E+000,-8.3233855E-010, 0.0000000E+000,-2.9154163E-009,-2.8934129E-009, 0.0000000E+000, 0.0000000E+000, 4.9838648E+004
 4.9987704E+002, 0.0000000E+000, 1.0382298E-008,-1.0504342E-019,-1.2609638E-008, 0.0000000E+000,-8.9942259E-010, 0.0000000E+000,-3.1526428E-009,-3.1267624E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0043045E+002, 0.0000000E+000, 1.0677052E-008,-1.0503858E-019,-1.3042912E-008, 0.0000000E+000,-9.5547713E-010, 0.0000000E+000,-3.3524991E-009,-3.3213371E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0106290E+002, 0.0000000E+000, 1.0983261E-008,-1.0503361E-019,-1.3473976E-008, 0.0000000E+000,-1.0056028E-009, 0.0000000E+000,-3.5290562E-009,-3.4963175E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0161630E+002, 0.0000000E+000, 1.1304978E-008,-1.0502871E-019,-1.3923370E-008, 0.0000000E+000,-1.0569051E-009, 0.0000000E+000,-3.7080914E-009,-3.6752976E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0224875E+002, 0.0000000E+000, 1.1650212E-008,-1.0502437E-019,-1.4404682E-008, 0.0000000E+000,-1.1120238E-009, 0.0000000E+000,-3.9018934E-009,-3.8664933E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0280215E+002, 0.0000000E+000, 1.2013569E-008,-1.0502106E-019,-1.4910965E-008, 0.0000000E+000,-1.1700099E-009, 0.0000000E+000,-4.1071731E-009,-4.0674053E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0343460E+002, 0.0000000E+000, 1.2387960E-008,-1.0501892E-019,-1.5417589E-008, 0.0000000E+000,-1.2230325E-009, 0.0000000E+000,-4.2942943E-009,-4.2526617E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0406705E+002, 0.0000000E+000, 1.2807991E-008,-1.0501798E-019,-1.5962586E-008, 0.0000000E+000,-1.2734105E-009, 0.0000000E+000,-4.4731023E-009,-4.4280054E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0462045E+002, 0.0000000E+000, 1.3212014E-008,-1.0501876E-019,-1.6470824E-008, 0.0000000E+000,-1.3150602E-009, 0.0000000E+000,-4.6195462E-009,-4.5738699E-009, 0.0000000E+000, 0.0000000E+000, 4.9838647E+004
 5.0525290E+002, 0.0000000E+000, 1.3636786E-008,-1.0502124E-019,-1.6988694E-008, 0.0000000E+000,-1.3529370E-009, 0.0000000E+000,-4.7551574E-009,-4.7048444E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0580630E+002, 0.0000000E+000, 1.4072258E-008,-1.0502503E-019,-1.7496417E-008, 0.0000000E+000,-1.3823422E-009, 0.0000000E+000,-4.8622655E-009,-4.8065012E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0643878E+002, 0.0000000E+000, 1.4507447E-008,-1.0502960E-019,-1.7988710E-008, 0.0000000E+000,-1.4049784E-009, 0.0000000E+000,-4.9413659E-009,-4.8862409E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0707123E+002, 0.0000000E+000, 1.4983303E-008,-1.0503528E-019,-1.8514752E-008, 0.0000000E+000,-1.4252387E-009, 0.0000000E+000,-5.0144889E-009,-4.9566884E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0762463E+002, 0.0000000E+000, 1.5429874E-008,-1.0504148E-019,-1.8985023E-008, 0.0000000E+000,-1.4343774E-009, 0.0000000E+000,-5.0475054E-009,-4.9895259E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0825708E+002, 0.0000000E+000, 1.5886827E-008,-1.0504831E-019,-1.9451968E-008, 0.0000000E+000,-1.4387153E-009, 0.0000000E+000,-5.0643567E-009,-5.0038563E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0881049E+002, 0.0000000E+000, 1.6345239E-008,-1.0505544E-019,-1.9920705E-008, 0.0000000E+000,-1.4432306E-009, 0.0000000E+000,-5.0812958E-009,-5.0186966E-009, 0.0000000E+000, 0.0000000E+000, 4.9838646E+004
 5.0944293E+002, 0.0000000E+000, 1.6795884E-008,-1.0506288E-019,-2.0375820E-008, 0.0000000E+000,-1.4446428E-009, 0.0000000E+000,-5.0864958E-009,-5.0245783E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1007538E+002, 0.0000000E+000, 1.7280524E-008,-1.0507111E-019,-2.0852764E-008, 0.0000000E+000,-1.4415139E-009, 0.0000000E+000,-5.0761773E-009,-5.0137538E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1062878E+002, 0.0000000E+000, 1.7728980E-008,-1.0507880E-019,-2.1282329E-008, 0.0000000E+000,-1.4335275E-009, 0.0000000E+000,-5.0482883E-009,-4.9868771E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1126123E+002, 0.0000000E+000, 1.8182531E-008,-1.0508601E-019,-2.1709867E-008, 0.0000000E+000,-1.4233327E-009, 0.0000000E+000,-5.0135662E-009,-4.9506688E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1181464E+002, 0.0000000E+000, 1.8632470E-008,-1.0509272E-019,-2.2131477E-008, 0.0000000E+000,-1.4122419E-009, 0.0000000E+000,-4.9761432E-009,-4.9112485E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1244708E+002, 0.0000000E+000, 1.9069711E-008,-1.0509926E-019,-2.2526329E-008, 0.0000000E+000,-1.3947629E-009, 0.0000000E+000,-4.9155926E-009,-4.8513803E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1300049E+002, 0.0000000E+000, 1.9499921E-008,-1.0510574E-019,-2.2886989E-008, 0.0000000E+000,-1.3663136E-009, 0.0000000E+000,-4.8170637E-009,-4.7533815E-009, 0.0000000E+000, 0.0000000E+000, 4.9838645E+004
 5.1363293E+002, 0.0000000E+000, 1.9927310E-008,-1.0511208E-019,-2.3208322E-008, 0.0000000E+000,-1.3238125E-009, 0.0000000E+000,-4.6720743E-009,-4.6048245E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1426538E+002, 0.0000000E+000, 2.0362383E-008,-1.0511836E-019,-2.3508242E-008, 0.0000000E+000,-1.2692194E-009, 0.0000000E+000,-4.4801936E-009,-4.4150782E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1481879E+002, 0.0000000E+000, 2.0757752E-008,-1.0512368E-019,-2.3778042E-008, 0.0000000E+000,-1.2188678E-009, 0.0000000E+000,-4.3040935E-009,-4.2391577E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1545123E+002, 0.0000000E+000, 2.1129638E-008,-1.0512853E-019,-2.4022075E-008, 0.0000000E+000,-1.1669635E-009, 0.0000000E+000,-4.1203879E-009,-4.0594001E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1600464E+002, 0.0000000E+000, 2.1486303E-008,-1.0513291E-019,-2.4260540E-008, 0.0000000E+000,-1.1190053E-009, 0.0000000E+000,-3.9489934E-009,-3.8932426E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1663708E+002, 0.0000000E+000, 2.1835271E-008,-1.0513678E-019,-2.4507542E-008, 0.0000000E+000,-1.0781886E-009, 0.0000000E+000,-3.8049308E-009,-3.7504598E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1726959E+002, 0.0000000E+000, 2.2190316E-008,-1.0514055E-019,-2.4760201E-008, 0.0000000E+000,-1.0368970E-009, 0.0000000E+000,-3.6599518E-009,-3.6067824E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1782294E+002, 0.0000000E+000, 2.2512983E-008,-1.0514389E-019,-2.4973678E-008, 0.0000000E+000,-9.9302135E-010, 0.0000000E+000,-3.5076648E-009,-3.4537167E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1845544E+002, 0.0000000E+000, 2.2814580E-008,-1.0514691E-019,-2.5152120E-008, 0.0000000E+000,-9.4310533E-010, 0.0000000E+000,-3.3326764E-009,-3.2806454E-009, 0.0000000E+000, 0.0000000E+000, 4.9838644E+004
 5.1900885E+002, 0.0000000E+000, 2.3100308E-008,-1.0514942E-019,-2.5292171E-008, 0.0000000E+000,-8.8408293E-010, 0.0000000E+000,-3.1262736E-009,-3.0759467E-009, 0.0000000E+000, 0.0000000E+000, 4.9838643E+004
 5.1964130E+002, 0.0000000E+000, 2.3371540E-008,-1.0515154E-019,-2.5411483E-008, 0.0000000E+000,-8.2297397E-010, 0.0000000E+000,-2.9115640E-009,-2.8629163E-009, 0.0000000E+000, 0.0000000E+000, 4.9838643E+004
 5.2027374E+002, 0.0000000E+000, 2.3637455E-008,-1.0515336E-019,-2.5517640E-008, 0.0000000E+000,-7.5853391E-010, 0.0000000E+000,-2.6843981E-009,-2.6387188E-009, 0.0000000E+000, 0.0000000E+000, 4.9838643E+004
