Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     98,      1,    197,      1,     79,     12,     14,  0.84017718E-01,      1,     62,     17,      8,  0.41020738E+00
     98,      1,    198,      1,     79,     20,     15,  0.50744241E-01,      1,     62,     17,      8,  0.42012404E+00
     99,      1,    199,      1,     79,     20,     15,  0.89180202E-01,      1,     62,     17,      8,  0.39480067E+00
     99,      1,    200,      1,     79,     20,     15,  0.50950928E-01,      1,     70,     14,      8,  0.41323739E+00
    100,      1,    201,      1,     79,     20,     15,  0.86448225E-01,      1,     62,     17,      8,  0.38763479E+00
    100,      1,    202,      1,     79,     21,     15,  0.46666268E-01,      1,     70,     14,      8,  0.38099046E+00
    101,      1,    203,      1,     79,     21,     15,  0.83226988E-01,      1,     62,     17,      8,  0.36752938E+00
    101,      1,    204,      1,     79,     21,     15,  0.55868804E-01,      1,     62,     17,      8,  0.36125813E+00
    102,      1,    205,      1,     79,     21,     15,  0.96183371E-01,      1,     62,     17,      8,  0.34418656E+00
    102,      1,    206,      1,     79,     21,     15,  0.58898309E-01,      1,     62,     17,      8,  0.42507678E+00
    103,      1,    207,      2,      0,     21,     15,  0.96789888E-01,      1,     62,     17,      8,  0.40714412E+00
    103,      1,    208,      2,      0,     21,     15,  0.48846760E-01,      1,     62,     17,      8,  0.46226930E+00
    104,      1,    209,      2,      0,     21,     15,  0.77365798E-01,      1,     62,     17,      8,  0.45422079E+00
    104,      1,    210,      1,     79,     22,     15,  0.53102886E-01,      1,     62,     17,      8,  0.41907765E+00
    105,      1,    211,      1,     79,     22,     15,  0.90508085E-01,      1,     62,     17,      8,  0.43007226E+00
    105,      1,    212,      1,     79,     22,     15,  0.57632361E-01,      1,     62,     17,      8,  0.40490329E+00
    106,      1,    213,      1,     79,     22,     15,  0.94235198E-01,      1,     62,     17,      8,  0.41915557E+00
    106,      1,    214,      2,      0,     22,     15,  0.49376511E-01,      1,     62,     17,      8,  0.38107730E+00
    107,      1,    215,      2,      0,     22,     15,  0.77772347E-01,      1,     62,     17,      8,  0.40607064E+00
    107,      1,    216,      1,     79,     23,     15,  0.44699803E-01,      1,     62,     17,      8,  0.36954195E+00
    108,      1,    217,      1,     79,     23,     15,  0.76210851E-01,      1,     62,     17,      8,  0.39957400E+00
    108,      1,    218,      1,     79,     23,     15,  0.49790653E-01,      1,     66,     14,      8,  0.38033484E+00
    109,      1,    219,      1,     79,     23,     15,  0.82426386E-01,      1,     62,     17,      8,  0.38456248E+00
    109,      1,    220,      1,     79,     23,     15,  0.45365124E-01,      1,     66,     14,      8,  0.48744605E+00
    110,      1,    221,      1,     79,     23,     15,  0.73060957E-01,      1,     62,     17,      8,  0.44383145E+00
    110,      1,    222,      1,     79,     22,     15,  0.38155431E-01,      1,     66,     14,      8,  0.55161893E+00
    111,      1,    223,      1,     79,     24,     15,  0.59974339E-01,      1,     62,     17,      8,  0.48624325E+00
    111,      1,    224,      1,     79,     24,     15,  0.39850430E-01,      1,     66,     14,      8,  0.50479025E+00
    112,      1,    225,      1,     79,     24,     15,  0.67446888E-01,      1,     62,     17,      8,  0.48102044E+00
    112,      1,    226,      1,     79,     24,     15,  0.39231820E-01,      1,     66,     14,     10,  0.56612279E+00
    113,      1,    227,      1,     79,     24,     15,  0.65340530E-01,      1,     62,     17,      8,  0.46567474E+00
    113,      1,    228,      1,     79,      7,     15,  0.30729031E-01,      1,     66,     14,     10,  0.58288894E+00
    114,      1,    229,      1,     79,     24,     15,  0.50932973E-01,      1,     62,     17,      8,  0.45934105E+00
    114,      1,    230,      1,     79,     25,     15,  0.28842102E-01,      1,     66,     14,     10,  0.54924131E+00
    115,      1,    231,      1,     79,     25,     15,  0.49973826E-01,      1,     62,     17,      8,  0.46277253E+00
    115,      1,    232,      1,     79,     25,     15,  0.30812553E-01,      1,     65,     14,     10,  0.54082824E+00
    116,      1,    233,      1,     79,     25,     15,  0.53221458E-01,      1,     62,     17,      8,  0.46753619E+00
    116,      1,    234,      1,     79,      6,     15,  0.31669418E-01,      1,     65,     14,     10,  0.53648465E+00
    117,      1,    235,      2,      0,     25,     15,  0.49761929E-01,      1,     62,     17,      8,  0.46426752E+00
    117,      1,    236,      1,     79,      6,     15,  0.28755684E-01,      1,     62,     17,      8,  0.60466828E+00
    118,      1,    237,      1,     79,     23,     14,  0.40869759E-01,      1,     62,     17,      8,  0.53477431E+00
    118,      1,    238,      2,      6,     23,     15,  0.23330907E-01,      1,     62,     17,      8,  0.65604142E+00
    119,      1,    239,      1,     79,     26,     15,  0.38802258E-01,      1,     70,     18,      8,  0.59223141E+00
    119,      1,    240,      2,      6,     23,     15,  0.24966365E-01,      1,     62,     16,      8,  0.64411210E+00
    120,      1,    241,      1,     79,     26,     15,  0.41401250E-01,      1,     70,     18,      8,  0.59164946E+00
    120,      1,    242,      1,     79,      5,     15,  0.25427586E-01,      1,     66,     15,      8,  0.65828060E+00
    121,      1,    243,      1,     79,     26,     15,  0.40458752E-01,      1,     70,     18,      8,  0.60150161E+00
    121,      1,    244,      1,     79,      5,     15,  0.23020462E-01,      1,     62,     16,      8,  0.60458361E+00
    122,      1,    245,      1,     79,     24,     14,  0.36770503E-01,      1,     70,     18,      8,  0.59652667E+00
    122,      1,    246,      2,      6,     24,     15,  0.23533537E-01,      1,     62,     17,      8,  0.57070695E+00
    123,      1,    247,      2,      5,     24,     16,  0.33348664E-01,      1,     70,     18,      8,  0.58789481E+00
    123,      1,    248,      2,      6,     24,     15,  0.20199441E-01,      1,     70,     18,      8,  0.57205224E+00
    124,      1,    249,      1,     79,      3,     15,  0.35556392E-01,      1,     70,     18,      8,  0.59328044E+00
    124,      1,    250,      1,     79,     19,     14,  0.21395212E-01,      1,     67,     15,      8,  0.76941984E+00
    125,      1,    251,      1,     79,     19,     14,  0.34673354E-01,      1,     70,     18,      8,  0.64235797E+00
    125,      1,    252,      1,     79,     19,     14,  0.25451499E-01,      1,     67,     15,      8,  0.96635732E+00
    126,      1,    253,      1,     79,     19,     14,  0.42398912E-01,      1,     70,     18,      8,  0.67954317E+00
