Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     14,      2,    166,      5,     16,     13,      4,  0.83974329E-04,      6,      1,      2,      3,  0.93172236E-05
     14,      3,    167,      5,     16,     13,      4,  0.38148534E-04,      6,      1,      2,      3,  0.93172236E-05
     14,      4,    168,      5,     16,     13,      4,  0.18225978E-04,      6,      1,      2,      3,  0.93172236E-05
     14,      5,    169,      5,     16,     13,      4,  0.88007638E-05,      6,      1,      2,      3,  0.93172236E-05
     14,      1,    170,      5,     16,     13,      4,  0.10773088E-03,      5,     13,     13,      4,  0.59239190E-03
     14,      2,    171,      5,     16,     13,      4,  0.44379650E-04,      5,     13,     13,      4,  0.59239190E-03
     14,      3,    172,      5,     16,     13,      4,  0.20208946E-04,      5,     13,     13,      4,  0.59239190E-03
     14,      4,    173,      5,     16,     13,      4,  0.96548412E-05,      5,     13,     13,      4,  0.59239190E-03
     15,      1,    174,      5,     16,     13,      4,  0.23120992E-03,      6,      1,      2,      3,  0.83814440E-05
     15,      2,    175,      5,     16,     13,      4,  0.94821548E-04,      6,      1,      2,      3,  0.83814440E-05
     15,      3,    176,      5,     16,     13,      4,  0.43062681E-04,      6,      1,      2,      3,  0.83814440E-05
     15,      4,    177,      5,     16,     13,      4,  0.20557241E-04,      6,      1,      2,      3,  0.83814440E-05
     15,      5,    178,      5,     16,     13,      4,  0.99221018E-05,      6,      1,      2,      3,  0.83814440E-05
     15,      1,    179,      5,     16,     13,      4,  0.13364540E-03,      5,     13,     13,      4,  0.65968427E-03
     15,      2,    180,      5,     16,     13,      4,  0.54951640E-04,      5,     13,     13,      4,  0.65968427E-03
     15,      3,    181,      5,     16,     13,      4,  0.25006133E-04,      5,     13,     13,      4,  0.65968427E-03
     15,      4,    182,      5,     16,     13,      4,  0.11936428E-04,      5,     13,     13,      4,  0.65968427E-03
     15,      5,    183,      5,     16,     13,      4,  0.57611887E-05,      5,     13,     13,      4,  0.65968427E-03
     16,      1,    184,      1,     13,     16,     13,  0.27728099E-02,      1,     13,     13,      1,  0.82147495E-03
     16,      2,    185,      3,     13,      1,     13,  0.16329034E-02,      1,     13,     13,      1,  0.82147495E-03
     16,      3,    186,      1,     13,     16,     13,  0.89134468E-03,      1,     13,     13,      1,  0.82147495E-03
     16,      4,    187,      1,     13,     16,     13,  0.46373302E-03,      1,     13,     13,      1,  0.82147495E-03
     16,      5,    188,      1,     13,     16,     13,  0.23540433E-03,      1,     13,     13,      1,  0.82147495E-03
     16,      6,    189,      1,     13,     16,     13,  0.11796582E-03,      1,     13,     13,      1,  0.82147495E-03
     16,      7,    190,      1,     13,     16,     13,  0.58705569E-04,      1,     13,     13,      1,  0.82147495E-03
     16,      8,    191,      1,     13,     16,     13,  0.29106131E-04,      1,     13,     13,      1,  0.82147495E-03
     16,      9,    192,      1,     13,     16,     13,  0.14403049E-04,      1,     13,     13,      1,  0.82147495E-03
     16,     10,    193,      1,     13,     16,     13,  0.71208677E-05,      1,     13,     13,      1,  0.82147495E-03
     16,      1,    194,      1,     14,     16,     13,  0.14053744E-02,      7,     13,      4,      4,  0.38281419E-02
     16,      2,    195,      3,     13,      1,     13,  0.82641876E-03,      7,     13,      4,      4,  0.38281419E-02
     16,      3,    196,      1,     13,     16,     13,  0.45183440E-03,      7,     13,      4,      4,  0.38281419E-02
     16,      4,    197,      1,     13,     16,     13,  0.23504803E-03,      7,     13,      4,      4,  0.38281419E-02
     16,      5,    198,      1,     13,     16,     13,  0.11931301E-03,      7,     13,      4,      4,  0.38281419E-02
     16,      6,    199,      1,     13,     16,     13,  0.59790089E-04,      7,     13,      4,      4,  0.38281419E-02
     16,      7,    200,      1,     13,     16,     13,  0.29754989E-04,      7,     13,      4,      4,  0.38281419E-02
     16,      8,    201,      1,     13,     16,     13,  0.14752871E-04,      7,     13,      4,      4,  0.38281419E-02
     16,      9,    202,      1,     13,     16,     13,  0.73006265E-05,      7,     13,      4,      4,  0.38281419E-02
     17,      1,    203,      1,     14,     15,     13,  0.31753069E-03,      1,     13,     13,      1,  0.75578323E-04
     17,      2,    204,      1,     13,     16,     13,  0.17893582E-03,      1,     13,     13,      1,  0.75578323E-04
     17,      3,    205,      1,     13,     16,     13,  0.96250648E-04,      1,     13,     13,      1,  0.75578323E-04
     17,      4,    206,      1,     13,     16,     13,  0.50030350E-04,      1,     13,     13,      1,  0.75578323E-04
     17,      5,    207,      1,     13,     16,     13,  0.25394846E-04,      1,     13,     13,      1,  0.75578323E-04
     17,      6,    208,      1,     13,     16,     13,  0.12720319E-04,      1,     13,     13,      1,  0.75578323E-04
     17,      7,    209,      1,     13,     16,     13,  0.63270850E-05,      1,     13,     13,      1,  0.75578323E-04
     17,      1,    210,      1,     14,     16,     13,  0.16339771E-03,      2,      4,     13,     13,  0.48661172E-03
