s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 3.1393434E-001, 2.5192900E-002, 0.0000000E+000, 5.2763687E-002, 2.1676944E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1746357E-001, 3.0967216E-002, 0.0000000E+000, 5.3546242E-002, 2.2783671E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2099281E-001, 3.6413027E-002, 0.0000000E+000, 5.4310038E-002, 2.1476334E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2452205E-001, 4.2103560E-002, 0.0000000E+000, 5.5108962E-002, 2.2565316E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2805129E-001, 4.7460478E-002, 0.0000000E+000, 5.5889423E-002, 2.1239126E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3158052E-001, 5.3056357E-002, 0.0000000E+000, 5.6705293E-002, 2.2307452E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3510976E-001, 5.8598163E-002, 0.0000000E+000, 5.7530055E-002, 2.2155814E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3863900E-001, 6.3796142E-002, 0.0000000E+000, 5.8336735E-002, 2.0795431E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4216824E-001, 6.9221859E-002, 0.0000000E+000, 5.9179165E-002, 2.1826881E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4569747E-001, 7.4295284E-002, 0.0000000E+000, 6.0003682E-002, 2.0440011E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4922671E-001, 7.9587314E-002, 0.0000000E+000, 6.0864072E-002, 2.1443286E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5275595E-001, 8.3268685E-002, 0.0000000E+000, 6.1472560E-002, 1.4369442E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5628519E-001, 8.6733141E-002, 0.0000000E+000, 6.2030897E-002, 1.3393610E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5981442E-001, 9.0130772E-002, 0.0000000E+000, 6.2593465E-002, 1.3202417E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6334366E-001, 9.3260099E-002, 0.0000000E+000, 6.3149675E-002, 1.2205903E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6687290E-001, 9.6513435E-002, 0.0000000E+000, 6.3720042E-002, 1.2792991E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7040214E-001, 9.9489067E-002, 0.0000000E+000, 6.4283716E-002, 1.1770486E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7393138E-001, 1.0257911E-001, 0.0000000E+000, 6.4861190E-002, 1.2331150E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7746061E-001, 1.0538170E-001, 0.0000000E+000, 6.5431595E-002, 1.1281659E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8098985E-001, 1.0828880E-001, 0.0000000E+000, 6.6015409E-002, 1.1815116E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8451909E-001, 1.1109506E-001, 0.0000000E+000, 6.6602190E-002, 1.1529944E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8804833E-001, 1.1359871E-001, 0.0000000E+000, 6.7181296E-002, 1.0438556E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9157756E-001, 1.1619165E-001, 0.0000000E+000, 6.7773206E-002, 1.0930232E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9510680E-001, 1.1847191E-001, 0.0000000E+000, 6.8357052E-002, 9.8109299E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9863604E-001, 1.2083147E-001, 0.0000000E+000, 6.8953333E-002, 1.0275102E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0179934E-001, 1.2176848E-001, 0.0000000E+000, 6.9309150E-002, 4.5994725E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0496265E-001, 1.2176339E-001, 0.0000000E+000, 6.9542405E-002, 1.7313469E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0812595E-001, 1.2177054E-001, 0.0000000E+000, 6.9765025E-002, 2.9000019E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1128926E-001, 1.2169740E-001, 0.0000000E+000, 6.9984615E-002, 4.4819136E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1445257E-001, 1.2145386E-001, 0.0000000E+000, 7.0208904E-002,-5.5336684E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1761587E-001, 1.2121913E-001, 0.0000000E+000, 7.0422388E-002,-4.5036895E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2077918E-001, 1.2081215E-001, 0.0000000E+000, 7.0640491E-002,-1.0572343E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2394248E-001, 1.2041235E-001, 0.0000000E+000, 7.0847723E-002,-9.6239194E-003, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2710579E-001, 1.1992769E-001, 0.0000000E+000, 7.1051721E-002,-1.2292611E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3026909E-001, 1.1926870E-001, 0.0000000E+000, 7.1260246E-002,-1.8486191E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3343240E-001, 1.1861502E-001, 0.0000000E+000, 7.1457804E-002,-1.7659663E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3659570E-001, 1.1787471E-001, 0.0000000E+000, 7.1652015E-002,-2.0456357E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3975901E-001, 1.1695848E-001, 0.0000000E+000, 7.1850628E-002,-2.6783358E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4292231E-001, 1.1604605E-001, 0.0000000E+000, 7.2038134E-002,-2.6093513E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4608562E-001, 1.1504542E-001, 0.0000000E+000, 7.2222129E-002,-2.9039510E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4924893E-001, 1.1386739E-001, 0.0000000E+000, 7.2410362E-002,-3.5527196E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5241223E-001, 1.1127821E-001, 0.0000000E+000, 7.2376737E-002,-1.0436175E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5557554E-001, 1.0815697E-001, 0.0000000E+000, 7.2266377E-002,-1.2971735E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5873884E-001, 1.0501063E-001, 0.0000000E+000, 7.2173267E-002,-1.2958829E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6190215E-001, 1.0179690E-001, 0.0000000E+000, 7.2049125E-002,-1.3337208E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6506545E-001, 9.8539431E-002, 0.0000000E+000, 7.1917949E-002,-1.3523842E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6822876E-001, 9.5262587E-002, 0.0000000E+000, 7.1804087E-002,-1.3515913E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7139206E-001, 9.1924544E-002, 0.0000000E+000, 7.1659189E-002,-1.3899061E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7455537E-001, 8.8549587E-002, 0.0000000E+000, 7.1507151E-002,-1.4089419E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
