Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
    102,      1,    225,      1,     10,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.26878263E+04
    102,      1,    226,      1,      4,     17,     12,  0.55511151E-16,      5,     13,     13,      2,  0.30090239E+04
    103,      1,    227,      1,     10,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.27430182E+04
    103,      1,    228,      1,     17,      7,     14,  0.55511151E-16,      5,     13,     13,      2,  0.30635798E+04
    104,      1,    229,      1,     10,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.28304424E+04
    104,      1,    230,      1,     13,      7,     17,  0.11102230E-15,      5,     13,     13,      2,  0.31518969E+04
    105,      1,    231,      1,     12,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.28970906E+04
    105,      1,    232,      1,     17,      7,     14,  0.55511151E-16,      5,     13,     13,      2,  0.32172561E+04
    106,      1,    233,      1,     17,      4,     12,  0.55511151E-16,      5,     13,     13,      2,  0.29575691E+04
    106,      1,    234,      1,     14,      7,     17,  0.55511151E-16,      5,     13,     13,      2,  0.32751827E+04
    107,      1,    235,      1,     17,      4,     12,  0.55511151E-16,      5,     13,     13,      2,  0.30111289E+04
    107,      1,    236,      1,      4,     17,     12,  0.55511151E-16,      5,     13,     13,      2,  0.33251675E+04
    108,      1,    237,      1,     13,      7,     17,  0.11102230E-15,      5,     13,     13,      2,  0.30392376E+04
    108,      1,    238,      1,      5,     17,     12,  0.55511151E-16,      5,     13,     13,      2,  0.33474858E+04
    109,      1,    239,      1,     12,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.30930706E+04
    109,      1,    240,      1,     12,      5,     17,  0.55511151E-16,      5,     13,     13,      2,  0.33974358E+04
    110,      1,    241,      1,     13,      7,     17,  0.11102230E-15,      5,     13,     13,      2,  0.31213982E+04
    110,      1,    242,      1,     13,      7,     17,  0.11102230E-15,      5,     13,     13,      2,  0.34201927E+04
    111,      1,    243,      2,      5,      8,     17,  0.11102230E-15,      5,     13,     13,      2,  0.31394416E+04
    111,      1,    244,      1,      7,     12,     17,  0.11102230E-15,      5,     13,     13,      2,  0.34323115E+04
    112,      1,    245,      1,     13,      7,     17,  0.11102230E-15,      5,     13,     13,      2,  0.31473329E+04
    112,      1,    246,      1,      5,     12,     17,  0.11102230E-15,      5,     13,     13,      2,  0.34341799E+04
    113,      1,    247,      1,      5,     12,     17,  0.11102230E-15,      5,     13,     13,      2,  0.31274138E+04
