Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     89,      1,    199,      1,     16,     17,     12,  0.15356470E-03,      5,     13,     13,      1,  0.26004776E+04
     89,      1,    200,      1,     16,     17,     12,  0.79282488E-04,      5,     13,     13,      1,  0.26993255E+04
     90,      1,    201,      1,     16,     17,     12,  0.15697733E-03,      5,     13,     13,      1,  0.26245821E+04
     90,      1,    202,      1,     16,     17,     12,  0.81038204E-04,      5,     13,     13,      1,  0.27247214E+04
     91,      1,    203,      3,     16,      0,     12,  0.16062075E-03,      5,     13,     13,      1,  0.26537358E+04
     91,      1,    204,      3,     16,      0,     12,  0.82908491E-04,      5,     13,     13,      1,  0.27552074E+04
     92,      1,    205,      1,     16,     17,     12,  0.16432611E-03,      5,     13,     13,      1,  0.26825641E+04
     92,      1,    206,      1,     16,     17,     12,  0.84809343E-04,      5,     13,     13,      1,  0.27854284E+04
     93,      1,    207,      1,     16,     17,     12,  0.16825848E-03,      5,     13,     13,      1,  0.27164778E+04
     93,      1,    208,      1,     16,     17,     12,  0.86823493E-04,      5,     13,     13,      1,  0.28208142E+04
     94,      1,    209,      1,     16,     17,     12,  0.17191279E-03,      5,     13,     13,      1,  0.27391558E+04
     94,      1,    210,      1,     16,     17,     12,  0.88698331E-04,      5,     13,     13,      1,  0.28450306E+04
     95,      1,    211,      1,     16,     17,     12,  0.17579203E-03,      5,     13,     13,      1,  0.27670019E+04
     95,      1,    212,      1,     16,     17,     12,  0.90685700E-04,      5,     13,     13,      1,  0.28745132E+04
     96,      1,    213,      1,     16,     17,     12,  0.17972934E-03,      5,     13,     13,      1,  0.27947017E+04
     96,      1,    214,      1,     16,     17,     12,  0.92702436E-04,      5,     13,     13,      1,  0.29039542E+04
     97,      1,    215,      1,     16,     17,     12,  0.18389136E-03,      5,     13,     13,      1,  0.28277097E+04
     97,      1,    216,      1,     16,     17,     12,  0.94832873E-04,      5,     13,     13,      1,  0.29388529E+04
     98,      1,    217,      1,     16,     17,     12,  0.18777627E-03,      5,     13,     13,      2,  0.28588501E+04
     98,      1,    218,      1,     16,     17,     12,  0.96824545E-04,      5,     13,     13,      2,  0.29997938E+04
     99,      1,    219,      1,     16,     17,     12,  0.19188705E-03,      5,     13,     13,      2,  0.29448442E+04
     99,      1,    220,      1,     16,     17,     12,  0.98931042E-04,      5,     13,     13,      2,  0.30876896E+04
    100,      1,    221,      1,     16,     17,     12,  0.19606056E-03,      5,     13,     13,      2,  0.30311634E+04
    100,      1,    222,      1,     16,     17,     12,  0.10107077E-03,      5,     13,     13,      2,  0.31751304E+04
    101,      1,    223,      1,     16,     17,     12,  0.18376040E-03,      5,     13,     13,      2,  0.27446482E+04
    101,      1,    224,      1,     16,     17,     12,  0.94652889E-04,      5,     13,     13,      2,  0.28769834E+04
    102,      1,    225,      3,     16,      0,     12,  0.18657898E-03,      5,     13,     13,      2,  0.27983845E+04
    102,      1,    226,      1,     16,     17,     12,  0.96080708E-04,      5,     13,     13,      2,  0.29288567E+04
    103,      1,    227,      1,     16,     17,     12,  0.19121616E-03,      5,     13,     13,      2,  0.28915800E+04
    103,      1,    228,      1,     16,     17,     12,  0.98457712E-04,      5,     13,     13,      2,  0.30204258E+04
    104,      1,    229,      1,     16,     17,     12,  0.19512291E-03,      5,     13,     13,      2,  0.29626946E+04
