s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.8862067E-001, 5.3317774E-002, 6.3548671E-005, 1.0000000E+000, 2.1170652E+002, 3.8000000E+001, 4.0498907E-009, 4.3318588E-001
 2.9075641E-001, 5.3253284E-002, 6.2039136E-005, 1.0000000E+000, 2.1408705E+002, 3.7500000E+001, 7.0620722E-009, 4.3403774E-001
 2.9289215E-001, 5.3188426E-002, 6.2294897E-005, 1.0000000E+000, 2.1649370E+002, 3.7000000E+001, 8.0936412E-009, 4.3123228E-001
 2.9502790E-001, 5.3123202E-002, 6.3256498E-005, 1.0000000E+000, 2.1894097E+002, 3.7000000E+001, 6.9397864E-009, 4.2931464E-001
 2.9609577E-001, 5.3074056E-002, 6.3718729E-005, 1.0000000E+000, 2.2089885E+002, 3.7000000E+001, 6.3999953E-009, 4.2828119E-001
 2.9823151E-001, 5.3024684E-002, 6.3767537E-005, 1.0000000E+000, 2.2280986E+002, 3.7000000E+001, 6.0172014E-009, 4.2746615E-001
 3.0036726E-001, 5.2958554E-002, 6.3625243E-005, 1.0000000E+000, 2.2518407E+002, 3.7000000E+001, 5.7358509E-009, 4.2678242E-001
 3.0250300E-001, 5.2892066E-002, 6.3636650E-005, 1.0000000E+000, 2.2759581E+002, 3.7000000E+001, 5.6790637E-009, 4.2653640E-001
 3.0463875E-001, 5.2825221E-002, 6.3876106E-005, 1.0000000E+000, 2.3005232E+002, 3.7000000E+001, 5.9061132E-009, 4.2685661E-001
 3.0677449E-001, 5.2758022E-002, 6.4151755E-005, 1.0000000E+000, 2.3247621E+002, 3.7000000E+001, 6.4822715E-009, 4.2779928E-001
 3.0891023E-001, 5.2690471E-002, 6.4334102E-005, 1.0000000E+000, 2.3488677E+002, 3.7000000E+001, 7.4177437E-009, 4.2922670E-001
 3.1104598E-001, 5.2622569E-002, 6.4454815E-005, 1.0000000E+000, 2.3726187E+002, 3.7000000E+001, 8.7445108E-009, 4.3100827E-001
 3.1211385E-001, 5.2571425E-002, 6.4553712E-005, 1.0000000E+000, 2.3924695E+002, 3.7000000E+001, 9.9944919E-009, 4.3248132E-001
 3.1424960E-001, 5.2520065E-002, 6.4683124E-005, 1.0000000E+000, 2.4120121E+002, 3.8000000E+001, 1.4942848E-009, 4.2045993E-001
 3.1638534E-001, 5.2451298E-002, 6.4883190E-005, 1.0000000E+000, 2.4363587E+002, 3.8000000E+001, 1.6669100E-009, 4.2154266E-001
 3.1852108E-001, 5.2382188E-002, 6.5087154E-005, 1.0000000E+000, 2.4603675E+002, 3.8000000E+001, 2.0195256E-009, 4.2355255E-001
 3.2054852E-001, 5.2318681E-002, 5.6934350E-005, 1.0000000E+000, 2.4861674E+002, 3.8000000E+001, 2.6503163E-009, 4.2647859E-001
 3.2246764E-001, 5.2258901E-002, 4.9131691E-005, 1.0000000E+000, 2.5130666E+002, 3.8000000E+001, 3.3898418E-009, 4.2913933E-001
 3.2438677E-001, 5.2195973E-002, 5.2382997E-005, 1.0000000E+000, 2.5370840E+002, 3.8000000E+001, 4.1326904E-009, 4.3128170E-001
 3.2630589E-001, 5.2132775E-002, 5.4800837E-005, 1.0000000E+000, 2.5610670E+002, 3.8000000E+001, 4.7648209E-009, 4.3279563E-001
 3.2822502E-001, 5.2069308E-002, 5.5720392E-005, 1.0000000E+000, 2.5859548E+002, 3.8000000E+001, 5.3489145E-009, 4.3400605E-001
 3.3014414E-001, 5.2005575E-002, 5.4175792E-005, 1.0000000E+000, 2.6104558E+002, 3.8000000E+001, 5.9934103E-009, 4.3519851E-001
 3.3206327E-001, 5.1941576E-002, 5.2887852E-005, 1.0000000E+000, 2.6344687E+002, 3.8000000E+001, 6.6755466E-009, 4.3632727E-001
 3.3494196E-001, 5.1861193E-002, 5.3342334E-005, 1.0000000E+000, 2.6638001E+002, 3.8000000E+001, 7.5347223E-009, 4.3758139E-001
 3.3686108E-001, 5.1780428E-002, 5.4256075E-005, 1.0000000E+000, 2.6923284E+002, 3.8000000E+001, 8.3452976E-009, 4.3863045E-001
 3.3878021E-001, 5.1715513E-002, 5.4411713E-005, 1.0000000E+000, 2.7163088E+002, 3.8000000E+001, 8.9769687E-009, 4.3936670E-001
 3.4069933E-001, 5.1650339E-002, 5.4300673E-005, 1.0000000E+000, 2.7403290E+002, 3.8000000E+001, 9.6161834E-009, 4.4005595E-001
