s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.1341766E-001, 5.4973381E-002, 1.3877788E-017, 1.0000000E+000, 5.4553914E+002, 1.3000000E+002, 7.2707986E-009, 7.9793222E-001
 2.1474235E-001, 5.4936767E-002, 1.3877788E-017, 1.0000000E+000, 5.4794472E+002, 1.3000000E+002, 7.3644302E-009, 7.9792614E-001
 2.1606703E-001, 5.4899956E-002, 1.3877788E-017, 1.0000000E+000, 5.5085121E+002, 1.3000000E+002, 7.4584818E-009, 7.9792017E-001
 2.1739172E-001, 5.4862950E-002, 1.3877788E-017, 1.0000000E+000, 5.5381068E+002, 1.3000000E+002, 7.5529534E-009, 7.9791429E-001
 2.1871640E-001, 5.4825747E-002, 1.3877788E-017, 1.0000000E+000, 5.5616402E+002, 1.3000000E+002, 7.6478461E-009, 7.9790851E-001
 2.2004109E-001, 5.4788349E-002, 1.3877788E-017, 1.0000000E+000, 5.5913173E+002, 1.3000000E+002, 7.7431610E-009, 7.9790282E-001
 2.2136577E-001, 5.4750757E-002, 1.3877788E-017, 1.0000000E+000, 5.6203999E+002, 1.3000000E+002, 7.8388989E-009, 7.9789721E-001
 2.2269046E-001, 5.4712970E-002, 1.3877788E-017, 1.0000000E+000, 5.6444472E+002, 1.3000000E+002, 7.9350611E-009, 7.9789168E-001
 2.2401514E-001, 5.4674989E-002, 1.3877788E-017, 1.0000000E+000, 5.6735103E+002, 1.3000000E+002, 8.0316488E-009, 7.9788623E-001
 2.2533983E-001, 5.4636814E-002, 1.3877788E-017, 1.0000000E+000, 5.7031251E+002, 1.3000000E+002, 8.1286629E-009, 7.9788086E-001
 2.2666451E-001, 5.4598446E-002, 1.3877788E-017, 1.0000000E+000, 5.7266359E+002, 1.3000000E+002, 8.2261049E-009, 7.9787556E-001
 2.2798920E-001, 5.4559885E-002, 1.3877788E-017, 1.0000000E+000, 5.7562459E+002, 1.3000000E+002, 8.3239758E-009, 7.9787033E-001
 2.2931389E-001, 5.4521133E-002, 1.3877788E-017, 1.0000000E+000, 5.7797658E+002, 1.3000000E+002, 8.4222769E-009, 7.9786516E-001
