s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.8638036E-001, 5.3124003E-002, 2.7755576E-017, 1.0000000E+000, 7.1310302E+002, 1.3000000E+002, 9.9347584E-009, 7.9050259E-001
 2.8850961E-001, 5.3090237E-002, 2.7755576E-017, 1.0000000E+000, 7.1840261E+002, 1.3000000E+002, 9.7619765E-009, 7.9028928E-001
 2.9063886E-001, 5.3069541E-002, 2.7755576E-017, 1.0000000E+000, 7.2370327E+002, 1.3000000E+002, 9.4132209E-009, 7.8997217E-001
 2.9276811E-001, 5.3059505E-002, 2.7755576E-017, 1.0000000E+000, 7.2900548E+002, 1.3000000E+002, 8.6897440E-009, 7.8939778E-001
 2.9489735E-001, 5.3056901E-002, 2.7755576E-017, 1.0000000E+000, 7.3430077E+002, 1.2700000E+002, 9.6141609E-009, 7.8553803E-001
 2.9702660E-001, 5.3057980E-002, 2.7755576E-017, 1.0000000E+000, 7.3960402E+002, 1.2600000E+002, 7.9270228E-009, 7.8276993E-001
 2.9809122E-001, 5.3058926E-002, 2.7755576E-017, 1.0000000E+000, 7.4375273E+002, 1.2700000E+002, 8.0078220E-009, 7.8429059E-001
 3.0022047E-001, 5.3057884E-002, 2.7755576E-017, 1.0000000E+000, 7.4789763E+002, 1.2900000E+002, 9.2924882E-009, 7.8808241E-001
 3.0234972E-001, 5.3051245E-002, 2.7755576E-017, 1.0000000E+000, 7.5320287E+002, 1.3000000E+002, 9.3402784E-009, 7.8951127E-001
 3.0447897E-001, 5.3035665E-002, 2.7755576E-017, 1.0000000E+000, 7.5850982E+002, 1.3050000E+002, 8.0462132E-009, 7.8910352E-001
 3.0660821E-001, 5.3008836E-002, 2.7755576E-017, 1.0000000E+000, 7.6382891E+002, 1.3100000E+002, 6.4659382E-009, 7.8857113E-001
 3.0873746E-001, 5.2969345E-002, 2.7755576E-017, 1.0000000E+000, 7.6915310E+002, 1.3100000E+002, 6.6742978E-009, 7.8867980E-001
 3.1086671E-001, 5.2916718E-002, 2.7755576E-017, 1.0000000E+000, 7.7448052E+002, 1.3100000E+002, 6.8028926E-009, 7.8870645E-001
 3.1299596E-001, 5.2851390E-002, 2.7755576E-017, 1.0000000E+000, 7.7980864E+002, 1.3100000E+002, 6.8512812E-009, 7.8865524E-001
 3.1406058E-001, 5.2795105E-002, 2.7755576E-017, 1.0000000E+000, 7.8392943E+002, 1.3100000E+002, 6.8433244E-009, 7.8857487E-001
 3.1618983E-001, 5.2732522E-002, 2.7755576E-017, 1.0000000E+000, 7.8807692E+002, 1.3100000E+002, 6.8018474E-009, 7.8846282E-001
 3.1831907E-001, 5.2642355E-002, 2.7755576E-017, 1.0000000E+000, 7.9341896E+002, 1.3100000E+002, 6.7200257E-009, 7.8828819E-001
 3.2044832E-001, 5.2546407E-002, 2.7755576E-017, 1.0000000E+000, 7.9874297E+002, 1.3100000E+002, 6.6292198E-009, 7.8810525E-001
 3.2236242E-001, 5.2436504E-002, 2.7755576E-017, 1.0000000E+000, 8.0517794E+002, 1.3100000E+002, 6.5216829E-009, 7.8788613E-001
 3.2427652E-001, 5.2361310E-002, 2.7755576E-017, 1.0000000E+000, 8.1050478E+002, 1.3100000E+002, 6.4852609E-009, 7.8776378E-001
 3.2619063E-001, 5.2273436E-002, 2.7755576E-017, 1.0000000E+000, 8.1582961E+002, 1.3100000E+002, 6.4876194E-009, 7.8768700E-001
 3.2810473E-001, 5.2190921E-002, 2.7755576E-017, 1.0000000E+000, 8.2115429E+002, 1.3100000E+002, 6.5191981E-009, 7.8764861E-001
 3.3001883E-001, 5.2115178E-002, 2.7755576E-017, 1.0000000E+000, 8.2657720E+002, 1.3100000E+002, 6.5670806E-009, 7.8763734E-001
 3.3288998E-001, 5.2031392E-002, 2.7755576E-017, 1.0000000E+000, 8.3310375E+002, 1.3100000E+002, 6.6345290E-009, 7.8764763E-001
 3.3480409E-001, 5.1958180E-002, 2.7755576E-017, 1.0000000E+000, 8.3963002E+002, 1.3100000E+002, 6.7008967E-009, 7.8767292E-001
 3.3671819E-001, 5.1906768E-002, 2.7755576E-017, 1.0000000E+000, 8.4495909E+002, 1.3100000E+002, 6.7498873E-009, 7.8770016E-001
 3.3863229E-001, 5.1859560E-002, 2.7755576E-017, 1.0000000E+000, 8.5028463E+002, 1.3100000E+002, 6.7946536E-009, 7.8773043E-001
 3.4054639E-001, 5.1814254E-002, 2.7755576E-017, 1.0000000E+000, 8.5561055E+002, 1.3100000E+002, 6.8398296E-009, 7.8776540E-001
