s,m3/s,m3/s,m/s,,s
Time,"flow_in","flow_out","error","iter","cpu"
 2.1245272E+001, 9.9993665E-001, 9.7607201E-001, 9.1611968E-004, 1.2000000E+001, 3.5398540E+001
 2.1333931E+001, 9.9992727E-001, 9.7752788E-001, 9.6965460E-004, 9.0000000E+000, 3.5630080E+001
 2.1422589E+001, 9.9991865E-001, 9.7899464E-001, 9.3519995E-004, 8.0000000E+000, 3.5971847E+001
 2.1511248E+001, 9.9991028E-001, 9.8048862E-001, 9.9198611E-004, 8.0000000E+000, 3.6086997E+001
 2.1599907E+001, 9.9990276E-001, 9.8208185E-001, 9.1102921E-004, 8.0000000E+000, 3.6254638E+001
 2.1688566E+001, 9.9989663E-001, 9.8388439E-001, 7.8937145E-004, 8.0000000E+000, 3.6374744E+001
 2.1777224E+001, 9.9989241E-001, 9.8597257E-001, 8.3084716E-004, 8.0000000E+000, 3.6569205E+001
 2.1865883E+001, 9.9989005E-001, 9.8835211E-001, 8.1129649E-004, 8.0000000E+000, 3.6723975E+001
 2.1954542E+001, 9.9988976E-001, 9.9097229E-001, 9.3131835E-004, 8.0000000E+000, 3.6843887E+001
 2.2043200E+001, 9.9989125E-001, 9.9376397E-001, 9.9359737E-004, 8.0000000E+000, 3.6999778E+001
 2.2131859E+001, 9.9989428E-001, 9.9663765E-001, 9.5501897E-004, 9.0000000E+000, 3.7181373E+001
 2.2220518E+001, 9.9989895E-001, 9.9971252E-001, 9.8094785E-004, 9.0000000E+000, 3.7382888E+001
 2.2309176E+001, 9.9990494E-001, 1.0029088E+000, 9.8812175E-004, 1.2000000E+001, 3.7531654E+001
 2.2397835E+001, 9.9991289E-001, 1.0065893E+000, 9.9571997E-004, 1.9000000E+001, 3.7661319E+001
 2.2486494E+001, 9.9992257E-001, 1.0105530E+000, 9.9936499E-004, 1.8000000E+001, 3.7748347E+001
 2.2575153E+001, 9.9993570E-001, 1.0141094E+000, 9.9948694E-004, 1.6000000E+001, 3.7886748E+001
 2.2663811E+001, 9.9995370E-001, 1.0170494E+000, 9.9043276E-004, 1.8000000E+001, 3.8016055E+001
 2.2752470E+001, 9.9997690E-001, 1.0193844E+000, 9.9389040E-004, 1.7000000E+001, 3.8158778E+001
 2.2841129E+001, 1.0000042E+000, 1.0210332E+000, 9.9967646E-004, 1.5000000E+001, 3.8339305E+001
 2.2929787E+001, 1.0000345E+000, 1.0220138E+000, 9.5221667E-004, 1.5000000E+001, 3.8521693E+001
 2.3018446E+001, 1.0000661E+000, 1.0224082E+000, 9.5378461E-004, 1.3000000E+001, 3.8691959E+001
 2.3107105E+001, 1.0000973E+000, 1.0224884E+000, 9.5971133E-004, 1.2000000E+001, 3.8881576E+001
 2.3195764E+001, 1.0001268E+000, 1.0224751E+000, 9.7678144E-004, 1.0000000E+001, 3.9031802E+001
 2.3284422E+001, 1.0001538E+000, 1.0225993E+000, 8.2345825E-004, 1.0000000E+001, 3.9088103E+001
 2.3373081E+001, 1.0001773E+000, 1.0230008E+000, 9.2737627E-004, 1.0000000E+001, 3.9251338E+001
 2.3461740E+001, 1.0001939E+000, 1.0236501E+000, 9.9927887E-004, 2.1000000E+001, 3.9353522E+001
 2.3550398E+001, 1.0001942E+000, 1.0234188E+000, 9.9916646E-004, 3.4000000E+001, 3.9623458E+001
 2.3639057E+001, 1.0001904E+000, 1.0232560E+000, 9.8895912E-004, 1.0000000E+001, 3.9800319E+001
 2.3727716E+001, 1.0001837E+000, 1.0234132E+000, 9.5712528E-004, 1.2000000E+001, 3.9939300E+001
 2.3816375E+001, 1.0001733E+000, 1.0235351E+000, 9.0529418E-004, 1.2000000E+001, 4.0074672E+001
 2.3905033E+001, 1.0001603E+000, 1.0233536E+000, 9.5213020E-004, 1.2000000E+001, 4.0351939E+001
 2.3993692E+001, 1.0001451E+000, 1.0227897E+000, 9.5021273E-004, 1.2000000E+001, 4.0434669E+001
 2.4082351E+001, 1.0001288E+000, 1.0218984E+000, 9.7683511E-004, 1.1000000E+001, 4.0566356E+001
 2.4171009E+001, 1.0001123E+000, 1.0208263E+000, 8.3199772E-004, 1.1000000E+001, 4.0662322E+001
 2.4259668E+001, 1.0000968E+000, 1.0196343E+000, 9.4373869E-004, 9.0000000E+000, 4.0864951E+001
 2.4348327E+001, 1.0000836E+000, 1.0184041E+000, 8.7256351E-004, 1.0000000E+001, 4.1089896E+001
 2.4436986E+001, 1.0000728E+000, 1.0170434E+000, 9.0734605E-004, 9.0000000E+000, 4.1254214E+001
 2.4525644E+001, 1.0000642E+000, 1.0155008E+000, 9.4961944E-004, 9.0000000E+000, 4.1416202E+001
 2.4614303E+001, 1.0000575E+000, 1.0136680E+000, 9.8921708E-004, 9.0000000E+000, 4.1594394E+001
 2.4702962E+001, 1.0000523E+000, 1.0116284E+000, 9.4187113E-004, 8.0000000E+000, 4.1843253E+001
 2.4791620E+001, 1.0000475E+000, 1.0093147E+000, 9.7684233E-004, 8.0000000E+000, 4.1971656E+001
 2.4880279E+001, 1.0000422E+000, 1.0066051E+000, 9.1585492E-004, 9.0000000E+000, 4.2067676E+001
 2.4968938E+001, 1.0000358E+000, 1.0036561E+000, 9.3708219E-004, 1.0000000E+001, 4.2230113E+001
 2.5057597E+001, 1.0000269E+000, 1.0006458E+000, 9.7216041E-004, 1.0000000E+001, 4.2296512E+001
 2.5146255E+001, 1.0000145E+000, 9.9759496E-001, 9.3515367E-004, 1.0000000E+001, 4.2472232E+001
 2.5234914E+001, 9.9999827E-001, 9.9453051E-001, 8.1840672E-004, 1.0000000E+001, 4.2610305E+001
 2.5323573E+001, 9.9997884E-001, 9.9153355E-001, 9.3395082E-004, 9.0000000E+000, 4.2790740E+001
 2.5412231E+001, 9.9995714E-001, 9.8860287E-001, 8.4500050E-004, 1.0000000E+001, 4.2860587E+001
 2.5500890E+001, 9.9993523E-001, 9.8579411E-001, 8.4731514E-004, 1.0000000E+001, 4.2985324E+001
 2.5589549E+001, 9.9991468E-001, 9.8313063E-001, 8.6098805E-004, 1.0000000E+001, 4.3180926E+001
 2.5678208E+001, 9.9989688E-001, 9.8061625E-001, 8.6017965E-004, 1.0000000E+001, 4.3638785E+001
 2.5766866E+001, 9.9988244E-001, 9.7830682E-001, 9.5494076E-004, 1.1000000E+001, 4.3743739E+001
 2.5855525E+001, 9.9987235E-001, 9.7648190E-001, 9.9776207E-004, 1.5000000E+001, 4.3845077E+001
 2.5944184E+001, 9.9987047E-001, 9.7604212E-001, 9.9818530E-004, 2.3000000E+001, 4.4034881E+001
 2.6032842E+001, 9.9987608E-001, 9.7677218E-001, 9.9418745E-004, 2.0000000E+001, 4.4240371E+001
 2.6121501E+001, 9.9988859E-001, 9.7869696E-001, 9.9234737E-004, 2.1000000E+001, 4.4335326E+001
 2.6210160E+001, 9.9990701E-001, 9.8168058E-001, 9.7400600E-004, 1.9000000E+001, 4.4514026E+001
 2.6298818E+001, 9.9992949E-001, 9.8549618E-001, 9.5633966E-004, 1.7000000E+001, 4.4698341E+001
 2.6387477E+001, 9.9995414E-001, 9.8987574E-001, 9.7069291E-004, 1.5000000E+001, 4.4850665E+001
 2.6476136E+001, 9.9997929E-001, 9.9456674E-001, 9.1004563E-004, 1.4000000E+001, 4.5103412E+001
 2.6564795E+001, 1.0000034E+000, 9.9920242E-001, 9.6810423E-004, 1.2000000E+001, 4.5234859E+001
 2.6653453E+001, 1.0000251E+000, 1.0036994E+000, 9.9524003E-004, 1.5000000E+001, 4.5466098E+001
 2.6742112E+001, 1.0000431E+000, 1.0079959E+000, 9.8800000E-004, 1.9000000E+001, 4.5628249E+001
 2.6830771E+001, 1.0000564E+000, 1.0112261E+000, 9.6874387E-004, 1.6000000E+001, 4.5705775E+001
 2.6919429E+001, 1.0000647E+000, 1.0132830E+000, 9.6141182E-004, 1.4000000E+001, 4.5915408E+001
 2.7008088E+001, 1.0000688E+000, 1.0144573E+000, 9.6198924E-004, 1.2000000E+001, 4.6003875E+001
 2.7096747E+001, 1.0000689E+000, 1.0151801E+000, 9.2634684E-004, 1.2000000E+001, 4.6170386E+001
 2.7185406E+001, 1.0000659E+000, 1.0157370E+000, 8.4656443E-004, 1.2000000E+001, 4.6358993E+001
 2.7274064E+001, 1.0000611E+000, 1.0162325E+000, 9.4582366E-004, 1.0000000E+001, 4.6447829E+001
 2.7362723E+001, 1.0000558E+000, 1.0167304E+000, 9.0175379E-004, 1.0000000E+001, 4.6713023E+001
 2.7451382E+001, 1.0000514E+000, 1.0172493E+000, 9.0187889E-004, 9.0000000E+000, 4.7069297E+001
 2.7540040E+001, 1.0000494E+000, 1.0177999E+000, 8.8769901E-004, 9.0000000E+000, 4.7160545E+001
 2.7628699E+001, 1.0000505E+000, 1.0183682E+000, 8.9829243E-004, 9.0000000E+000, 4.7379886E+001
 2.7717358E+001, 1.0000558E+000, 1.0189016E+000, 7.5156315E-004, 1.0000000E+001, 4.7553069E+001
 2.7806017E+001, 1.0000650E+000, 1.0193512E+000, 9.4873802E-004, 9.0000000E+000, 4.7848857E+001
 2.7894675E+001, 1.0000784E+000, 1.0197366E+000, 9.4600540E-004, 9.0000000E+000, 4.8023944E+001
 2.7983334E+001, 1.0000950E+000, 1.0200775E+000, 9.7733212E-004, 9.0000000E+000, 4.8214572E+001
 2.8071993E+001, 1.0001140E+000, 1.0205185E+000, 9.7894948E-004, 1.1000000E+001, 4.8388724E+001
 2.8160651E+001, 1.0001319E+000, 1.0210557E+000, 9.5535497E-004, 1.2000000E+001, 4.8494987E+001
 2.8249310E+001, 1.0001447E+000, 1.0217692E+000, 9.5600541E-004, 1.4000000E+001, 4.8713561E+001
 2.8337969E+001, 1.0001484E+000, 1.0225895E+000, 9.5950759E-004, 1.4000000E+001, 4.8826221E+001
 2.8426628E+001, 1.0001423E+000, 1.0235271E+000, 9.5556376E-004, 1.4000000E+001, 4.8975326E+001
 2.8515286E+001, 1.0001273E+000, 1.0246106E+000, 9.5614968E-004, 1.4000000E+001, 4.9250430E+001
 2.8603945E+001, 1.0001074E+000, 1.0258316E+000, 9.9963227E-004, 1.3000000E+001, 4.9427032E+001
 2.8692604E+001, 1.0000863E+000, 1.0272011E+000, 9.5493480E-004, 1.2000000E+001, 4.9606345E+001
 2.8781262E+001, 1.0000674E+000, 1.0286965E+000, 9.5753786E-004, 9.0000000E+000, 4.9777721E+001
 2.8869921E+001, 1.0000531E+000, 1.0302823E+000, 9.1381852E-004, 1.0000000E+001, 4.9926917E+001
 2.8958580E+001, 1.0000452E+000, 1.0318555E+000, 9.9753022E-004, 1.0000000E+001, 5.0067966E+001
 2.9047239E+001, 1.0000453E+000, 1.0331704E+000, 9.8004830E-004, 1.1000000E+001, 5.0292400E+001
 2.9135897E+001, 1.0000529E+000, 1.0339813E+000, 9.5597301E-004, 1.1000000E+001, 5.0452659E+001
 2.9224556E+001, 1.0000672E+000, 1.0339531E+000, 9.8071370E-004, 1.3000000E+001, 5.0768497E+001
 2.9313215E+001, 1.0000851E+000, 1.0332288E+000, 9.6525691E-004, 1.1000000E+001, 5.0889156E+001
 2.9401873E+001, 1.0001032E+000, 1.0321875E+000, 9.8840269E-004, 9.0000000E+000, 5.1142139E+001
 2.9490532E+001, 1.0001197E+000, 1.0308486E+000, 9.5801760E-004, 9.0000000E+000, 5.1349876E+001
 2.9579191E+001, 1.0001334E+000, 1.0290935E+000, 9.9211315E-004, 9.0000000E+000, 5.1580253E+001
 2.9667850E+001, 1.0001430E+000, 1.0268208E+000, 9.8212135E-004, 1.0000000E+001, 5.1787692E+001
 2.9756508E+001, 1.0001489E+000, 1.0241642E+000, 9.6287528E-004, 1.0000000E+001, 5.1961307E+001
 2.9845167E+001, 1.0001525E+000, 1.0211571E+000, 9.5306310E-004, 1.0000000E+001, 5.2113383E+001
 2.9933826E+001, 1.0001545E+000, 1.0177275E+000, 9.2611684E-004, 1.0000000E+001, 5.2327876E+001
 3.0022484E+001, 1.0001550E+000, 1.0138837E+000, 9.2814849E-004, 1.0000000E+001, 5.2453551E+001
 3.0111143E+001, 1.0001534E+000, 1.0096485E+000, 9.9777712E-004, 1.0000000E+001, 5.2801131E+001
 3.0199802E+001, 1.0001487E+000, 1.0050518E+000, 9.5550880E-004, 1.2000000E+001, 5.2931770E+001
 3.0288460E+001, 1.0001402E+000, 1.0001503E+000, 9.1944443E-004, 1.4000000E+001, 5.3145091E+001
 3.0377119E+001, 1.0001280E+000, 9.9506927E-001, 9.9404037E-004, 1.4000000E+001, 5.3250194E+001
 3.0465778E+001, 1.0001105E+000, 9.8984200E-001, 9.9734883E-004, 2.1000000E+001, 5.3363227E+001
 3.0554437E+001, 1.0000859E+000, 9.8482368E-001, 9.9505081E-004, 2.0000000E+001, 5.3644759E+001
 3.0643095E+001, 1.0000538E+000, 9.8016369E-001, 9.9057789E-004, 1.8000000E+001, 5.3745898E+001
 3.0731754E+001, 1.0000126E+000, 9.7571471E-001, 9.9941746E-004, 2.1000000E+001, 5.3836597E+001
 3.0820413E+001, 9.9996338E-001, 9.7139038E-001, 9.9358339E-004, 1.9000000E+001, 5.4123866E+001
 3.0909071E+001, 9.9990975E-001, 9.6720844E-001, 9.9997894E-004, 1.6000000E+001, 5.4345351E+001
 3.0997730E+001, 9.9985518E-001, 9.6312434E-001, 9.8335864E-004, 1.2000000E+001, 5.4587859E+001
 3.1086389E+001, 9.9981248E-001, 9.6243156E-001, 9.9994182E-004, 1.8100000E+002, 5.5044391E+001
 3.1175048E+001, 9.9981242E-001, 9.6718730E-001, 9.9984421E-004, 3.1500000E+002, 5.5766582E+001
 3.1263706E+001, 9.9981452E-001, 9.7179306E-001, 9.9733289E-004, 1.2000000E+001, 5.5907382E+001
 3.1352365E+001, 9.9981679E-001, 9.7600293E-001, 9.9408969E-004, 1.3000000E+001, 5.5993800E+001
 3.1441024E+001, 9.9981946E-001, 9.7970635E-001, 9.8394722E-004, 1.3000000E+001, 5.6461253E+001
 3.1529682E+001, 9.9982258E-001, 9.8315242E-001, 9.6357958E-004, 1.2000000E+001, 5.6609264E+001
 3.1618341E+001, 9.9982619E-001, 9.8656530E-001, 9.9197907E-004, 1.2000000E+001, 5.6824168E+001
 3.1707000E+001, 9.9983168E-001, 9.9007109E-001, 8.9016537E-004, 1.4000000E+001, 5.7439597E+001
 3.1795659E+001, 9.9984161E-001, 9.9363655E-001, 8.2144662E-004, 1.4000000E+001, 5.7601859E+001
 3.1884317E+001, 9.9985659E-001, 9.9706763E-001, 9.9252150E-004, 1.2000000E+001, 5.7710212E+001
 3.1972976E+001, 9.9987658E-001, 1.0002642E+000, 9.7129911E-004, 1.3000000E+001, 5.7920715E+001
 3.2061635E+001, 9.9990152E-001, 1.0033258E+000, 7.5315970E-004, 1.5000000E+001, 5.8099879E+001
 3.2150293E+001, 9.9993067E-001, 1.0063080E+000, 8.9520054E-004, 1.3000000E+001, 5.8198478E+001
 3.2238952E+001, 9.9996253E-001, 1.0091618E+000, 8.1223627E-004, 1.3000000E+001, 5.8421542E+001
 3.2327611E+001, 9.9999679E-001, 1.0118535E+000, 9.8823644E-004, 1.1000000E+001, 5.8587649E+001
 3.2416270E+001, 1.0000334E+000, 1.0145565E+000, 8.9982265E-004, 1.2000000E+001, 5.8807872E+001
 3.2504928E+001, 1.0000723E+000, 1.0173206E+000, 8.9860100E-004, 1.2000000E+001, 5.9110732E+001
 3.2593587E+001, 1.0001124E+000, 1.0201885E+000, 9.6488336E-004, 1.1000000E+001, 5.9224433E+001
 3.2682246E+001, 1.0001516E+000, 1.0233838E+000, 9.2670137E-004, 1.1000000E+001, 5.9331363E+001
 3.2770904E+001, 1.0001880E+000, 1.0271587E+000, 9.9526994E-004, 1.2000000E+001, 5.9472793E+001
 3.2859563E+001, 1.0001877E+000, 1.0323087E+000, 9.9974206E-004, 2.7300000E+002, 6.0032817E+001
 3.2948222E+001, 1.0001856E+000, 1.0352338E+000, 9.9897162E-004, 1.7000000E+001, 6.0187232E+001
 3.3036881E+001, 1.0001856E+000, 1.0369368E+000, 9.9991879E-004, 5.9000000E+001, 6.0512389E+001
 3.3125539E+001, 1.0001847E+000, 1.0382914E+000, 9.9994757E-004, 1.2000000E+001, 6.0707080E+001
 3.3214198E+001, 1.0001846E+000, 1.0398665E+000, 9.9639327E-004, 1.2000000E+001, 6.0802043E+001
 3.3302857E+001, 1.0001813E+000, 1.0416041E+000, 9.9886916E-004, 1.9000000E+001, 6.0995250E+001
 3.3391515E+001, 1.0001702E+000, 1.0419386E+000, 9.9988060E-004, 4.4000000E+001, 6.1152030E+001
 3.3480174E+001, 1.0001602E+000, 1.0412372E+000, 9.9929882E-004, 3.1000000E+001, 6.1388618E+001
 3.3568833E+001, 1.0001535E+000, 1.0401231E+000, 9.9582352E-004, 1.7000000E+001, 6.1596248E+001
 3.3657492E+001, 1.0001501E+000, 1.0388157E+000, 9.8308523E-004, 1.5000000E+001, 6.1705562E+001
 3.3746150E+001, 1.0001503E+000, 1.0372763E+000, 9.7958127E-004, 1.3000000E+001, 6.1813365E+001
 3.3834809E+001, 1.0001540E+000, 1.0354531E+000, 9.9759995E-004, 1.3000000E+001, 6.2002753E+001
 3.3923468E+001, 1.0001611E+000, 1.0332368E+000, 9.8756697E-004, 1.4000000E+001, 6.2271293E+001
 3.4012126E+001, 1.0001694E+000, 1.0305575E+000, 9.9759521E-004, 1.2000000E+001, 6.2470996E+001
 3.4100785E+001, 1.0001768E+000, 1.0275762E+000, 9.7577308E-004, 1.2000000E+001, 6.2601123E+001
 3.4189444E+001, 1.0001816E+000, 1.0246988E+000, 9.7960709E-004, 1.3000000E+001, 6.2754901E+001
 3.4278103E+001, 1.0001838E+000, 1.0222906E+000, 9.8213426E-004, 1.3000000E+001, 6.2979549E+001
 3.4366761E+001, 1.0001841E+000, 1.0204565E+000, 9.9096209E-004, 1.1000000E+001, 6.3238128E+001
 3.4455420E+001, 1.0001833E+000, 1.0189767E+000, 9.8933441E-004, 1.1000000E+001, 6.3380969E+001
 3.4544079E+001, 1.0001814E+000, 1.0175230E+000, 9.6553451E-004, 1.2000000E+001, 6.3517749E+001
 3.4632737E+001, 1.0001778E+000, 1.0161768E+000, 9.7165763E-004, 1.0000000E+001, 6.3668441E+001
 3.4721396E+001, 1.0001713E+000, 1.0149749E+000, 8.9497405E-004, 1.0000000E+001, 6.3801177E+001
 3.4810055E+001, 1.0001615E+000, 1.0139603E+000, 9.3390372E-004, 1.0000000E+001, 6.3944533E+001
 3.4898713E+001, 1.0001481E+000, 1.0131145E+000, 9.4255461E-004, 1.0000000E+001, 6.4153213E+001
 3.4987372E+001, 1.0001321E+000, 1.0124193E+000, 8.2991365E-004, 9.0000000E+000, 6.4288001E+001
 3.5076031E+001, 1.0001148E+000, 1.0118068E+000, 7.7778833E-004, 9.0000000E+000, 6.4483710E+001
 3.5164690E+001, 1.0000967E+000, 1.0112298E+000, 8.4344385E-004, 9.0000000E+000, 6.4606284E+001
 3.5253348E+001, 1.0000778E+000, 1.0107586E+000, 9.5068504E-004, 8.0000000E+000, 6.4738784E+001
 3.5342007E+001, 1.0000569E+000, 1.0103661E+000, 9.5173166E-004, 8.0000000E+000, 6.4922050E+001
 3.5430666E+001, 1.0000331E+000, 1.0099836E+000, 9.8458080E-004, 8.0000000E+000, 6.5064399E+001
 3.5519324E+001, 1.0000054E+000, 1.0094343E+000, 8.6781450E-004, 1.0000000E+001, 6.5162727E+001
 3.5607983E+001, 9.9997530E-001, 1.0086733E+000, 8.9693153E-004, 1.0000000E+001, 6.5334579E+001
 3.5696642E+001, 9.9994571E-001, 1.0077058E+000, 9.1082510E-004, 1.0000000E+001, 6.5531432E+001
 3.5785301E+001, 9.9991931E-001, 1.0065187E+000, 8.5942944E-004, 1.0000000E+001, 6.5757491E+001
 3.5873959E+001, 9.9989752E-001, 1.0051692E+000, 7.5247120E-004, 1.0000000E+001, 6.5849906E+001
 3.5962618E+001, 9.9987993E-001, 1.0037906E+000, 8.6635803E-004, 8.0000000E+000, 6.5974990E+001
 3.6051277E+001, 9.9986674E-001, 1.0021459E+000, 8.6815812E-004, 9.0000000E+000, 6.6216895E+001
 3.6139935E+001, 9.9985764E-001, 1.0002781E+000, 9.5860302E-004, 9.0000000E+000, 6.6348861E+001
 3.6228594E+001, 9.9985283E-001, 9.9828063E-001, 9.7481635E-004, 8.0000000E+000, 6.6574355E+001
 3.6317253E+001, 9.9985364E-001, 9.9617351E-001, 8.1141783E-004, 9.0000000E+000, 6.6675979E+001
 3.6405912E+001, 9.9986043E-001, 9.9409965E-001, 7.6162460E-004, 1.0000000E+001, 6.6863319E+001
 3.6494570E+001, 9.9987182E-001, 9.9206019E-001, 9.5460379E-004, 9.0000000E+000, 6.6974036E+001
 3.6583229E+001, 9.9988533E-001, 9.8997652E-001, 9.3173919E-004, 7.0000000E+000, 6.7134475E+001
 3.6671888E+001, 9.9989909E-001, 9.8764718E-001, 8.7142153E-004, 1.0000000E+001, 6.7228942E+001
 3.6760546E+001, 9.9990961E-001, 9.8494975E-001, 9.8000986E-004, 1.0000000E+001, 6.7361678E+001
 3.6849205E+001, 9.9991614E-001, 9.8183639E-001, 8.1338498E-004, 1.0000000E+001, 6.7809196E+001
 3.6937864E+001, 9.9991870E-001, 9.7843586E-001, 9.0917377E-004, 1.0000000E+001, 6.7887557E+001
 3.7026523E+001, 9.9991674E-001, 9.7484309E-001, 9.7294677E-004, 1.2000000E+001, 6.8036071E+001
 3.7115181E+001, 9.9990928E-001, 9.7148345E-001, 9.9834082E-004, 1.6000000E+001, 6.8204818E+001
 3.7203840E+001, 9.9989863E-001, 9.6897510E-001, 9.9557295E-004, 1.6000000E+001, 6.8373840E+001
 3.7292499E+001, 9.9988706E-001, 9.6735167E-001, 9.8831018E-004, 1.2000000E+001, 6.8447410E+001
 3.7381157E+001, 9.9987481E-001, 9.6645061E-001, 9.3777126E-004, 1.2000000E+001, 6.8593169E+001
 3.7469816E+001, 9.9986215E-001, 9.6620189E-001, 9.2359520E-004, 1.2000000E+001, 6.8762900E+001
 3.7558475E+001, 9.9984951E-001, 9.6657037E-001, 8.9904684E-004, 1.2000000E+001, 6.8945350E+001
 3.7647134E+001, 9.9983697E-001, 9.6747805E-001, 9.8652257E-004, 1.2000000E+001, 6.9267776E+001
 3.7735792E+001, 9.9982503E-001, 9.6882942E-001, 9.6836431E-004, 1.3000000E+001, 6.9477134E+001
 3.7824451E+001, 9.9981393E-001, 9.7064099E-001, 9.9915990E-004, 2.0000000E+001, 6.9842033E+001
 3.7913110E+001, 9.9980984E-001, 9.7317735E-001, 9.9975864E-004, 4.5000000E+001, 7.0113845E+001
 3.8001768E+001, 9.9980995E-001, 9.7546879E-001, 9.9511549E-004, 1.2000000E+001, 7.0234038E+001
 3.8090427E+001, 9.9981341E-001, 9.7736300E-001, 9.7198859E-004, 1.2000000E+001, 7.0442702E+001
 3.8179086E+001, 9.9982072E-001, 9.7892972E-001, 9.4463955E-004, 9.0000000E+000, 7.0532661E+001
 3.8267745E+001, 9.9983123E-001, 9.8039020E-001, 9.9277306E-004, 1.0000000E+001, 7.0730559E+001
 3.8356403E+001, 9.9984482E-001, 9.8185118E-001, 8.7823025E-004, 1.1000000E+001, 7.0969054E+001
 3.8445062E+001, 9.9985996E-001, 9.8320268E-001, 8.7284644E-004, 9.0000000E+000, 7.1246764E+001
 3.8533721E+001, 9.9987571E-001, 9.8445344E-001, 9.3825807E-004, 9.0000000E+000, 7.1402763E+001
 3.8622379E+001, 9.9989101E-001, 9.8556958E-001, 9.5239761E-004, 1.0000000E+001, 7.1521995E+001
 3.8711038E+001, 9.9990588E-001, 9.8653081E-001, 8.1818863E-004, 1.0000000E+001, 7.1631469E+001
 3.8799697E+001, 9.9992030E-001, 9.8731970E-001, 9.2536491E-004, 8.0000000E+000, 7.1809920E+001
 3.8888355E+001, 9.9993396E-001, 9.8807126E-001, 7.3541737E-004, 1.0000000E+001, 7.1992805E+001
 3.8977014E+001, 9.9994692E-001, 9.8877460E-001, 9.6245203E-004, 9.0000000E+000, 7.2144378E+001
 3.9065673E+001, 9.9995891E-001, 9.8951727E-001, 9.3859761E-004, 8.0000000E+000, 7.2291465E+001
 3.9154332E+001, 9.9996988E-001, 9.9040010E-001, 8.5386563E-004, 8.0000000E+000, 7.2538680E+001
 3.9242990E+001, 9.9998059E-001, 9.9149011E-001, 5.9852863E-004, 1.0000000E+001, 7.2694884E+001
 3.9331649E+001, 9.9999187E-001, 9.9265212E-001, 8.4924467E-004, 9.0000000E+000, 7.2967033E+001
 3.9420308E+001, 1.0000040E+000, 9.9384171E-001, 8.0954935E-004, 8.0000000E+000, 7.3078902E+001
 3.9508966E+001, 1.0000168E+000, 9.9488827E-001, 9.4515933E-004, 8.0000000E+000, 7.3305602E+001
 3.9597625E+001, 1.0000300E+000, 9.9561272E-001, 9.1160664E-004, 9.0000000E+000, 7.3501517E+001
 3.9686284E+001, 1.0000422E+000, 9.9596965E-001, 9.9395750E-004, 9.0000000E+000, 7.3614135E+001
 3.9774943E+001, 1.0000520E+000, 9.9600322E-001, 9.6325283E-004, 1.1000000E+001, 7.3789207E+001
 3.9863601E+001, 1.0000593E+000, 9.9593016E-001, 9.9052597E-004, 1.3000000E+001, 7.3925491E+001
 3.9952260E+001, 1.0000651E+000, 9.9616495E-001, 9.8428208E-004, 1.6000000E+001, 7.4051482E+001
 4.0040919E+001, 1.0000704E+000, 9.9702167E-001, 9.8775966E-004, 1.6000000E+001, 7.4169212E+001
 4.0129577E+001, 1.0000761E+000, 9.9841213E-001, 9.9932757E-004, 1.4000000E+001, 7.4462356E+001
 4.0218236E+001, 1.0000832E+000, 1.0002796E+000, 9.6277645E-004, 1.4000000E+001, 7.4625930E+001
 4.0306895E+001, 1.0000915E+000, 1.0023936E+000, 9.8452414E-004, 1.2000000E+001, 7.4998832E+001
 4.0395554E+001, 1.0001005E+000, 1.0047012E+000, 9.0293226E-004, 1.2000000E+001, 7.5142585E+001
 4.0484212E+001, 1.0001095E+000, 1.0070302E+000, 9.3958885E-004, 1.0000000E+001, 7.5252502E+001
 4.0572871E+001, 1.0001178E+000, 1.0093334E+000, 9.3875764E-004, 1.0000000E+001, 7.5322280E+001
 4.0661530E+001, 1.0001246E+000, 1.0115425E+000, 7.5951670E-004, 9.0000000E+000, 7.5556335E+001
 4.0750188E+001, 1.0001293E+000, 1.0136091E+000, 9.0652848E-004, 9.0000000E+000, 7.5921081E+001
 4.0838847E+001, 1.0001308E+000, 1.0153816E+000, 8.6570785E-004, 1.0000000E+001, 7.6092376E+001
 4.0927506E+001, 1.0001267E+000, 1.0166376E+000, 9.8019692E-004, 1.2000000E+001, 7.6241691E+001
 4.1016165E+001, 1.0001151E+000, 1.0171484E+000, 9.7168400E-004, 1.4000000E+001, 7.6354385E+001
 4.1104823E+001, 1.0000970E+000, 1.0169551E+000, 9.9342232E-004, 1.4000000E+001, 7.6503280E+001
 4.1193482E+001, 1.0000743E+000, 1.0161169E+000, 9.6138633E-004, 1.3000000E+001, 7.6735274E+001
 4.1282141E+001, 1.0000497E+000, 1.0146914E+000, 9.2818850E-004, 1.3000000E+001, 7.7099967E+001
 4.1370799E+001, 1.0000253E+000, 1.0127327E+000, 9.9118803E-004, 1.1000000E+001, 7.7325011E+001
 4.1459458E+001, 1.0000028E+000, 1.0103307E+000, 9.6636798E-004, 1.0000000E+001, 7.7542358E+001
 4.1548117E+001, 9.9998337E-001, 1.0075872E+000, 7.4301645E-004, 1.0000000E+001, 7.7743194E+001
 4.1636776E+001, 9.9996749E-001, 1.0045974E+000, 7.0988578E-004, 1.0000000E+001, 7.7993613E+001
 4.1725434E+001, 9.9995530E-001, 1.0014803E+000, 8.8540511E-004, 9.0000000E+000, 7.8203452E+001
