s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 4.2778475E-001, 1.1987238E-001, 0.0000000E+000, 7.1111277E-002,-1.7322232E-002, 3.5172630E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3097907E-001, 1.1926415E-001, 0.0000000E+000, 7.1315251E-002,-1.6695478E-002, 3.0323113E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3417339E-001, 1.1857014E-001, 0.0000000E+000, 7.1514878E-002,-1.9385599E-002, 3.2117217E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3736770E-001, 1.1778903E-001, 0.0000000E+000, 7.1710385E-002,-2.2168697E-002, 3.3540456E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4056202E-001, 1.1691982E-001, 0.0000000E+000, 7.1901693E-002,-2.5021554E-002, 3.4350189E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4375634E-001, 1.1587403E-001, 0.0000000E+000, 7.2096191E-002,-3.1291965E-002, 3.3951255E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4695066E-001, 1.1482837E-001, 0.0000000E+000, 7.2279202E-002,-3.0873991E-002, 3.3225267E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5014498E-001, 1.1361341E-001, 0.0000000E+000, 7.2445385E-002,-3.7708466E-002, 3.3439560E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5333930E-001, 1.1052532E-001, 0.0000000E+000, 7.2345255E-002,-1.2689659E-001, 4.4047023E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5653362E-001, 1.0735795E-001, 0.0000000E+000, 7.2225104E-002,-1.3032709E-001, 4.8901622E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5972794E-001, 1.0416504E-001, 0.0000000E+000, 7.2121198E-002,-1.3039712E-001, 4.8513039E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6292226E-001, 1.0091226E-001, 0.0000000E+000, 7.1989735E-002,-1.3392732E-001, 4.7176253E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6611658E-001, 9.7619544E-002, 0.0000000E+000, 7.1850725E-002,-1.3562535E-001, 4.6808690E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6931090E-001, 9.4286332E-002, 0.0000000E+000, 7.1704367E-002,-1.3743716E-001, 4.5792794E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7250522E-001, 9.0913135E-002, 0.0000000E+000, 7.1550593E-002,-1.3933072E-001, 4.3341154E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7569954E-001, 8.7502087E-002, 0.0000000E+000, 7.1389452E-002,-1.4125020E-001, 3.9644093E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7889386E-001, 8.4078414E-002, 0.0000000E+000, 7.1244714E-002,-1.4122132E-001, 3.6521903E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8208818E-001, 8.0603087E-002, 0.0000000E+000, 7.1070804E-002,-1.4499350E-001, 3.5289107E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8528250E-001, 7.7099982E-002, 0.0000000E+000, 7.0888591E-002,-1.4685195E-001, 3.8699650E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8847682E-001, 7.3573579E-002, 0.0000000E+000, 7.0698941E-002,-1.4866924E-001, 4.0443559E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9167114E-001, 7.0028080E-002, 0.0000000E+000, 7.0501885E-002,-1.5044536E-001, 4.0836713E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9486546E-001, 6.6489638E-002, 0.0000000E+000, 7.0320773E-002,-1.5024001E-001, 4.0179225E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9805978E-001, 6.2919803E-002, 0.0000000E+000, 7.0109628E-002,-1.5381141E-001, 3.8504585E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000000E-001, 6.0753625E-002, 0.0000000E+000, 6.9984769E-002,-1.5455734E-001, 1.8484635E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
