s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.4600000E-001, 3.0341628E-001, 3.5792895E-001, 4.0706764E-001, 9.6150365E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4800000E-001, 3.0407657E-001, 3.5870924E-001, 4.0710429E-001, 9.6034170E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5000000E-001, 3.0473642E-001, 3.5948872E-001, 4.0714916E-001, 9.5858610E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5200000E-001, 3.0420470E-001, 3.5886302E-001,-3.0867761E-001, 9.9528368E-006, 5.2200000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5400000E-001, 3.0365415E-001, 3.5821683E-001,-3.2452026E-001, 9.9491441E-006, 9.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5600000E-001, 3.0310231E-001, 3.5756940E-001,-3.2446233E-001, 9.5569642E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5800000E-001, 3.0254990E-001, 3.5692131E-001,-3.2456217E-001, 9.8483191E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6000000E-001, 3.0199729E-001, 3.5627284E-001,-3.2491803E-001, 9.7384263E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6200000E-001, 3.0144406E-001, 3.5562372E-001,-3.2510780E-001, 9.9820666E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6400000E-001, 3.0089010E-001, 3.5497387E-001,-3.2519937E-001, 9.9547684E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6600000E-001, 3.0033537E-001, 3.5432321E-001,-3.2527898E-001, 9.8247292E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6800000E-001, 2.9977978E-001, 3.5367165E-001,-3.2535376E-001, 9.7393110E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7000000E-001, 2.9922327E-001, 3.5301914E-001,-3.2542702E-001, 9.7343912E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7200000E-001, 2.9866581E-001, 3.5236561E-001,-3.2556971E-001, 9.6857012E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7400000E-001, 2.9810729E-001, 3.5171098E-001,-3.2570881E-001, 9.7031286E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7600000E-001, 2.9754768E-001, 3.5105519E-001,-3.2584476E-001, 9.7638462E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7800000E-001, 2.9698697E-001, 3.5039820E-001,-3.2597990E-001, 9.8419144E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8000000E-001, 2.9642515E-001, 3.4973995E-001,-3.2611539E-001, 9.9334200E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8200000E-001, 2.9586227E-001, 3.4908041E-001,-3.2631986E-001, 9.8936592E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8400000E-001, 2.9529813E-001, 3.4841941E-001,-3.2657663E-001, 9.8562370E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8600000E-001, 2.9473259E-001, 3.4775687E-001,-3.2679897E-001, 9.8495547E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8800000E-001, 2.9416567E-001, 3.4709278E-001,-3.2692682E-001, 9.9890171E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9000000E-001, 2.9359757E-001, 3.4642726E-001,-3.2704023E-001, 9.9201171E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9200000E-001, 2.9302843E-001, 3.4576035E-001,-3.2708656E-001, 9.7207323E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9400000E-001, 2.9245833E-001, 3.4509210E-001,-3.2713581E-001, 9.5256479E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9600000E-001, 2.9188724E-001, 3.4442248E-001,-3.2718926E-001, 9.4894076E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9800000E-001, 2.9131510E-001, 3.4375142E-001,-3.2724844E-001, 9.5843071E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
