s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 1.8900000E+000,-3.3683118E-003, 5.1833168E-003,-7.1867645E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2800750E-004
 1.8960000E+000,-3.4441137E-003, 5.1611680E-003,-7.4262111E-004, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2795896E-004
 1.9000000E+000,-3.5196503E-003, 5.1374265E-003,-7.6609516E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2791085E-004
 1.9060000E+000,-3.5948470E-003, 5.1119123E-003,-7.8901807E-004, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2786319E-004
 1.9100000E+000,-3.6697115E-003, 5.0848898E-003,-8.1144674E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2781592E-004
 1.9160000E+000,-3.7441541E-003, 5.0561945E-003,-8.3329571E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2776905E-004
 1.9200000E+000,-3.8181880E-003, 5.0260814E-003,-8.5462300E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2772251E-004
 1.9260000E+000,-3.8917068E-003, 4.9944023E-003,-8.7533553E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2767633E-004
 1.9300000E+000,-3.9647302E-003, 4.9614022E-003,-8.9549224E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2763045E-004
 1.9360000E+000,-4.0371338E-003, 4.9269508E-003,-9.1499117E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2758488E-004
 1.9400000E+000,-4.1089462E-003, 4.8912824E-003,-9.3389367E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2753957E-004
 1.9460000E+000,-4.1800245E-003, 4.8542859E-003,-9.5209028E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2749452E-004
 1.9500000E+000,-4.2504072E-003, 4.8161837E-003,-9.6964884E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2744969E-004
 1.9560000E+000,-4.3199319E-003, 4.7768837E-003,-9.8645764E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2740509E-004
 1.9600000E+000,-4.3886487E-003, 4.7365941E-003,-1.0025962E-003, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2736066E-004
 1.9660000E+000,-4.4563738E-003, 4.6952405E-003,-1.0179588E-003, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2731643E-004
 1.9700000E+000,-4.5231687E-003, 4.6530138E-003,-1.0326399E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2727234E-004
 1.9760000E+000,-4.5888259E-003, 4.6098539E-003,-1.0465469E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2722841E-004
 1.9800000E+000,-4.6534197E-003, 4.5659321E-003,-1.0597867E-003, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2718461E-004
 1.9860000E+000,-4.7167164E-003, 4.5211992E-003,-1.0722816E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2714095E-004
 1.9900000E+000,-4.7788040E-003, 4.4758059E-003,-1.0841425E-003, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2709741E-004
 1.9960000E+000,-4.8394217E-003, 4.4297112E-003,-1.0952997E-003, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2705400E-004
 2.0000000E+000,-4.8986740E-003, 4.3830470E-003,-1.1058570E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2701073E-004
 2.0060000E+000,-4.9562727E-003, 4.3357802E-003,-1.1157410E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2696760E-004
 2.0100000E+000,-5.0123417E-003, 4.2880273E-003,-1.1250396E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2692462E-004
 2.0160000E+000,-5.0665670E-003, 4.2397650E-003,-1.1336635E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2688181E-004
 2.0200000E+000,-5.1190953E-003, 4.1910983E-003,-1.1416834E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2683917E-004
 2.0260000E+000,-5.1695894E-003, 4.1420179E-003,-1.1489869E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2679673E-004
 2.0300000E+000,-5.2182219E-003, 4.0926204E-003,-1.1556337E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2675448E-004
 2.0360000E+000,-5.2646365E-003, 4.0429152E-003,-1.1614890E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2671247E-004
 2.0400000E+000,-5.3090345E-003, 3.9929920E-003,-1.1666128E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2667067E-004
 2.0460000E+000,-5.3510457E-003, 3.9428828E-003,-1.1708554E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2662912E-004
 2.0500000E+000,-5.3909015E-003, 3.8926696E-003,-1.1742892E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2658780E-004
 2.0560000E+000,-5.4282239E-003, 3.8424091E-003,-1.1767610E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2654674E-004
 2.0600000E+000,-5.4632738E-003, 3.7921726E-003,-1.1783649E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2650591E-004
 2.0660000E+000,-5.4956707E-003, 3.7420408E-003,-1.1789572E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2646534E-004
 2.0700000E+000,-5.5257034E-003, 3.6920692E-003,-1.1786566E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2642500E-004
 2.0760000E+000,-5.5529928E-003, 3.6423593E-003,-1.1773391E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2638490E-004
 2.0800000E+000,-5.5778521E-003, 3.5929460E-003,-1.1751449E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2634501E-004
 2.0860000E+000,-5.5999075E-003, 3.5439462E-003,-1.1719754E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2630535E-004
 2.0900000E+000,-5.6194924E-003, 3.4953703E-003,-1.1679835E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2626589E-004
 2.0960000E+000,-5.6362412E-003, 3.4473448E-003,-1.1630947E-003, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2622666E-004
 2.1000000E+000,-5.6505035E-003, 3.3998542E-003,-1.1574625E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2618761E-004
 2.1060000E+000,-5.6619249E-003, 3.3530297E-003,-1.1510298E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2614877E-004
 2.1100000E+000,-5.6708669E-003, 3.3068310E-003,-1.1439390E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2611012E-004
 2.1160000E+000,-5.6769889E-003, 3.2613906E-003,-1.1361411E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2607168E-004
 2.1200000E+000,-5.6806604E-003, 3.2166469E-003,-1.1277595E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2603343E-004
 2.1260000E+000,-5.6815568E-003, 3.1727324E-003,-1.1187452E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2599539E-004
 2.1300000E+000,-5.6800519E-003, 3.1295689E-003,-1.1092023E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2595755E-004
 2.1360000E+000,-5.6758393E-003, 3.0872892E-003,-1.0990785E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2591994E-004
 2.1400000E+000,-5.6692943E-003, 3.0458033E-003,-1.0884634E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2588253E-004
 2.1460000E+000,-5.6601315E-003, 3.0052463E-003,-1.0773038E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2584536E-004
 2.1500000E+000,-5.6487246E-003, 2.9655201E-003,-1.0656817E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2580840E-004
 2.1560000E+000,-5.6348120E-003, 2.9267637E-003,-1.0535481E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2577168E-004
 2.1600000E+000,-5.6187631E-003, 2.8888733E-003,-1.0409832E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2573517E-004
 2.1660000E+000,-5.6003420E-003, 2.8519923E-003,-1.0279470E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2569889E-004
 2.1700000E+000,-5.5799097E-003, 2.8160117E-003,-1.0145200E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2566282E-004
 2.1760000E+000,-5.5572565E-003, 2.7810786E-003,-1.0006744E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2562697E-004
 2.1800000E+000,-5.5327304E-003, 2.7470773E-003,-9.8649018E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2559131E-004
 2.1860000E+000,-5.5061465E-003, 2.7141563E-003,-9.7195363E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2555585E-004
 2.1900000E+000,-5.4778354E-003, 2.6821919E-003,-9.5714144E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2552055E-004
 2.1960000E+000,-5.4476350E-003, 2.6513302E-003,-9.4205369E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2548544E-004
 2.2000000E+000,-5.4158554E-003, 2.6214390E-003,-9.2676026E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2545047E-004
 2.2060000E+000,-5.3823551E-003, 2.5926592E-003,-9.1127207E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2541566E-004
 2.2100000E+000,-5.3474220E-003, 2.5648504E-003,-8.9564732E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2538098E-004
 2.2160000E+000,-5.3109337E-003, 2.5381461E-003,-8.7990150E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2534644E-004
 2.2200000E+000,-5.2731554E-003, 2.5124005E-003,-8.6407592E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2531202E-004
 2.2260000E+000,-5.2339816E-003, 2.4877383E-003,-8.4818177E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2527772E-004
 2.2300000E+000,-5.1936541E-003, 2.4640113E-003,-8.3224027E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2524353E-004
 2.2360000E+000,-5.1520821E-003, 2.4413360E-003,-8.1624928E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2520947E-004
 2.2400000E+000,-5.1094831E-003, 2.4195648E-003,-8.0021080E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2517550E-004
 2.2460000E+000,-5.0657770E-003, 2.3988067E-003,-7.8410335E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2514165E-004
 2.2520000E+000,-5.0120827E-003, 2.3750853E-003,-7.6466037E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2510117E-004
 2.2560000E+000,-4.9663547E-003, 2.3562866E-003,-7.4833159E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2506756E-004
 2.2620000E+000,-4.9196994E-003, 2.3384335E-003,-7.3183606E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2503408E-004
 2.2660000E+000,-4.8722717E-003, 2.3213894E-003,-7.1515943E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2500072E-004
 2.2720000E+000,-4.8239998E-003, 2.3052490E-003,-6.9823442E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2496751E-004
 2.2760000E+000,-4.7750183E-003, 2.2898818E-003,-6.8105667E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2493443E-004
 2.2820000E+000,-4.7252539E-003, 2.2753788E-003,-6.6355253E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2490151E-004
 2.2860000E+000,-4.6748252E-003, 2.2616158E-003,-6.4573375E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2486876E-004
 2.2920000E+000,-4.6236572E-003, 2.2486811E-003,-6.2752821E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2483620E-004
 2.2960000E+000,-4.5718575E-003, 2.2364567E-003,-6.0896613E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2480381E-004
 2.3020000E+000,-4.5193509E-003, 2.2250288E-003,-5.8998344E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2477165E-004
 2.3060000E+000,-4.4662382E-003, 2.2142855E-003,-5.7062743E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2473968E-004
 2.3120000E+000,-4.4124466E-003, 2.2043117E-003,-5.5084617E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2470795E-004
 2.3160000E+000,-4.3580738E-003, 2.1950009E-003,-5.3069953E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2467644E-004
 2.3220000E+000,-4.3030525E-003, 2.1864372E-003,-5.1014889E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2464517E-004
 2.3260000E+000,-4.2474791E-003, 2.1785188E-003,-4.8926053E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2461413E-004
 2.3320000E+000,-4.1912947E-003, 2.1713294E-003,-4.6800792E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2458334E-004
 2.3360000E+000,-4.1345953E-003, 2.1647709E-003,-4.4645764E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2455277E-004
 2.3420000E+000,-4.0773326E-003, 2.1589266E-003,-4.2459287E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2452246E-004
 2.3460000E+000,-4.0196015E-003, 2.1537014E-003,-4.0247615E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2449236E-004
 2.3520000E+000,-3.9613657E-003, 2.1491776E-003,-3.8009848E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2446251E-004
 2.3560000E+000,-3.9027171E-003, 2.1452622E-003,-3.5751639E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2443286E-004
 2.3620000E+000,-3.8436320E-003, 2.1420359E-003,-3.3472856E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2440344E-004
 2.3660000E+000,-3.7841971E-003, 2.1394068E-003,-3.1178579E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2437422E-004
 2.3720000E+000,-3.7244005E-003, 2.1374533E-003,-2.8869599E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2434521E-004
 2.3760000E+000,-3.6643217E-003, 2.1360841E-003,-2.6550530E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2431639E-004
 2.3820000E+000,-3.6039599E-003, 2.1353741E-003,-2.4223317E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2428776E-004
 2.3860000E+000,-3.5433852E-003, 2.1352324E-003,-2.1892136E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2425929E-004
 2.3920000E+000,-3.4826071E-003, 2.1357298E-003,-1.9560251E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2423100E-004
 2.3960000E+000,-3.4216857E-003, 2.1367763E-003,-1.7231246E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2420286E-004
 2.4020000E+000,-3.3606399E-003, 2.1384380E-003,-1.4909625E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2417487E-004
 2.4060000E+000,-3.2995194E-003, 2.1406264E-003,-1.2598043E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2414702E-004
 2.4120000E+000,-3.2383526E-003, 2.1434031E-003,-1.0301888E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2411929E-004
 2.4160000E+000,-3.1771791E-003, 2.1466820E-003,-8.0224677E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2409167E-004
 2.4220000E+000,-3.1160370E-003, 2.1505206E-003,-5.7654651E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2406416E-004
 2.4260000E+000,-3.0549563E-003, 2.1548363E-003,-3.5305273E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2403673E-004
 2.4320000E+000,-2.9939847E-003, 2.1596833E-003,-1.3229900E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2400937E-004
 2.4360000E+000,-2.9331429E-003, 2.1649834E-003, 8.5920729E-006, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2398207E-004
 2.4420000E+000,-2.8724882E-003, 2.1707886E-003, 3.0115665E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2395480E-004
 2.4460000E+000,-2.8120315E-003, 2.1770253E-003, 5.1375707E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2392755E-004
 2.4520000E+000,-2.7518392E-003, 2.1837445E-003, 7.2337618E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2390030E-004
 2.4560000E+000,-2.6919113E-003, 2.1908775E-003, 9.3045258E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2387304E-004
 2.4620000E+000,-2.6323218E-003, 2.1984755E-003, 1.1347364E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2384573E-004
 2.4660000E+000,-2.5730589E-003, 2.2064744E-003, 1.3366948E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2381837E-004
 2.4720000E+000,-2.5142020E-003, 2.2149266E-003, 1.5361494E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2379092E-004
 2.4760000E+000,-2.4557267E-003, 2.2237723E-003, 1.7335553E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2376338E-004
 2.4820000E+000,-2.3977151E-003, 2.2330662E-003, 1.9287891E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2373570E-004
 2.4860000E+000,-2.3401306E-003, 2.2427529E-003, 2.1222776E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2370788E-004
 2.4920000E+000,-2.2830554E-003, 2.2528908E-003, 2.3139632E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2367987E-004
 2.4960000E+000,-2.2264415E-003, 2.2634282E-003, 2.5042569E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2365167E-004
 2.5020000E+000,-2.1703699E-003, 2.2744298E-003, 2.6932052E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2362322E-004
 2.5060000E+000,-2.1147831E-003, 2.2858471E-003, 2.8812253E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2359451E-004
 2.5120000E+000,-2.0597597E-003, 2.2977537E-003, 3.0685221E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2356548E-004
 2.5160000E+000,-2.0052357E-003, 2.3101040E-003, 3.2555276E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2353614E-004
