s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 1.8900000E+000,-5.1664202E-003, 2.4937900E-003, 2.0392837E-001, 2.0684211E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7254171E-004
 1.8960000E+000,-4.5995462E-003, 3.4031427E-003, 2.1554990E-001, 1.3967665E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1793547E-004
 1.9000000E+000,-3.9988884E-003, 4.3606107E-003, 2.2231283E-001, 7.0735478E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7551563E-004
 1.9060000E+000,-3.3852255E-003, 5.3360006E-003, 2.2333447E-001, 4.6597731E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1601214E-004
 1.9100000E+000,-2.7826843E-003, 6.2944665E-003, 2.1933791E-001, 8.1921452E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8192851E-005
 1.9160000E+000,-2.2177642E-003, 7.1974602E-003, 2.0982043E-001, 1.4716085E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0590935E-005
 1.9200000E+000,-1.7061925E-003, 8.0222612E-003, 1.9581931E-001, 2.0848663E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5158869E-006
 1.9260000E+000,-1.2764265E-003, 8.7274285E-003, 1.7727141E-001, 2.6139625E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6831181E-007
 1.9300000E+000,-9.3385293E-004, 9.3052114E-003, 1.5537743E-001, 3.0521023E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9360000E+000,-7.0491705E-004, 9.7170277E-003, 1.3051097E-001, 3.3715031E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9400000E+000,-5.8415838E-004, 9.9708318E-003, 1.0386661E-001, 3.5776958E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9460000E+000,-5.9238225E-004, 1.0036126E-002, 7.6191896E-002, 3.6487002E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9500000E+000,-7.1427856E-004, 9.9351196E-003, 4.8511392E-002, 3.6003746E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9560000E+000,-9.6225257E-004, 9.6493761E-003, 2.1834763E-002, 3.4194662E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9600000E+000,-1.3135002E-003, 9.2119712E-003,-3.1193084E-003, 3.1297323E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9660000E+000,-1.7705142E-003, 8.6187376E-003,-2.5223605E-002, 2.7282453E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3852304E-008
 1.9700000E+000,-2.3063471E-003, 7.9088115E-003,-4.4155840E-002, 2.2444347E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0587232E-006
 1.9760000E+000,-2.9134821E-003, 7.0924793E-003,-5.8828370E-002, 1.6885661E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5699548E-006
 1.9800000E+000,-3.5646601E-003, 6.2094244E-003,-6.9349603E-002, 1.0854087E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5665971E-005
 1.9860000E+000,-4.2436215E-003, 5.2825917E-003,-7.4819553E-002, 4.9717260E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9406548E-005
 1.9900000E+000,-4.9265495E-003, 4.3467798E-003,-7.5751973E-002, 4.3512155E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7577655E-004
 1.9960000E+000,-5.5908455E-003, 3.4341270E-003,-7.1553381E-002, 1.0734991E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4722602E-004
 2.0000000E+000,-6.2193046E-003, 2.5699353E-003,-6.3062560E-002, 1.6793742E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6295593E-004
 2.0060000E+000,-6.7861786E-003, 1.7909162E-003,-5.0066371E-002, 2.2269473E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6518828E-004
 2.0100000E+000,-7.2830670E-003, 1.1096741E-003,-3.3605593E-002, 2.7067474E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4047317E-004
 2.0160000E+000,-7.6846198E-003, 5.6235264E-004,-1.3867113E-002, 3.0927073E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0788992E-003
 2.0200000E+000,-7.9922033E-003, 1.4745402E-004, 8.0541609E-003, 3.3848842E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1809134E-003
 2.0260000E+000,-8.1842954E-003,-1.0439838E-004, 3.1607147E-002, 3.5602932E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2381267E-003
 2.0300000E+000,-8.2716493E-003,-2.0824907E-004, 5.5794336E-002, 3.6284705E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2546946E-003
 2.0360000E+000,-8.2394028E-003,-1.4306851E-004, 7.9785150E-002, 3.5726932E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2248595E-003
 2.0400000E+000,-8.1060333E-003, 6.4959064E-005, 1.0281361E-001, 3.4108671E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1558209E-003
 2.0460000E+000,-7.8651771E-003, 4.2462308E-004, 1.2389028E-001, 3.1350731E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0451754E-003
 2.0500000E+000,-7.5403372E-003, 9.0248396E-004, 1.4257974E-001, 2.7693346E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0210432E-004
 2.0560000E+000,-7.1342563E-003, 1.4942008E-003, 1.5787316E-001, 2.3158561E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2780561E-004
 2.0600000E+000,-6.6721347E-003, 2.1638626E-003, 1.6971711E-001, 1.8014485E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3213693E-004
 2.0660000E+000,-6.1651575E-003, 2.8949352E-003, 1.7722232E-001, 1.2380819E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3101160E-004
 2.0700000E+000,-5.6367554E-003, 3.6540327E-003, 1.8071541E-001, 6.5133769E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7473503E-004
 2.0760000E+000,-5.1047610E-003, 4.4150096E-003, 1.7954590E-001, 4.6165214E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4666849E-005
 2.0800000E+000,-4.5877142E-003, 5.1515200E-003, 1.7436641E-001, 9.8838298E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0349852E-005
 2.0860000E+000,-4.1074478E-003, 5.8316349E-003, 1.6484880E-001, 1.5039649E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6572379E-006
 2.0900000E+000,-3.6752451E-003, 6.4394809E-003, 1.5187405E-001, 1.9659221E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7261753E-006
 2.0960000E+000,-3.3138119E-003, 6.9418769E-003, 1.3547347E-001, 2.3503532E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2740044E-007
 2.1000000E+000,-3.0258518E-003, 7.3353450E-003, 1.1662965E-001, 2.6551760E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1060000E+000,-2.8317593E-003, 7.5900575E-003, 9.5719948E-002, 2.8590231E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1100000E+000,-2.7255323E-003, 7.7151077E-003, 7.3691002E-002, 2.9688230E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1160000E+000,-2.7224568E-003, 7.6880542E-003, 5.1205741E-002, 2.9687058E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1200000E+000,-2.8089020E-003, 7.5289991E-003, 2.9045929E-002, 2.8793703E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1260000E+000,-2.9930271E-003, 7.2258017E-003, 8.0622344E-003, 2.6898694E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1300000E+000,-3.2556850E-003, 6.8065296E-003,-1.1231413E-002, 2.4166062E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1382725E-007
 2.1360000E+000,-3.5969347E-003, 6.2707647E-003,-2.7917645E-002, 2.0591018E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3111532E-006
 2.1400000E+000,-3.9949373E-003, 5.6504747E-003,-4.1814152E-002, 1.6402794E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6002700E-006
 2.1460000E+000,-4.4418232E-003, 4.9567412E-003,-5.2064199E-002, 1.1678841E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0475385E-005
 2.1500000E+000,-4.9161786E-003, 4.2209360E-003,-5.8834044E-002, 6.6443764E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6267139E-005
 2.1560000E+000,-5.4034554E-003, 3.4638520E-003,-6.1443645E-002, 2.5076489E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0897807E-004
 2.1600000E+000,-5.8856306E-003, 2.7119707E-003,-6.0376638E-002, 5.2902918E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1731832E-004
 2.1660000E+000,-6.3436012E-003, 1.9927315E-003,-5.5218709E-002, 1.0193799E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6325585E-004
 2.1700000E+000,-6.7651533E-003, 1.3242124E-003,-4.6696849E-002, 1.4751095E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3398080E-004
 2.1760000E+000,-7.1293201E-003, 7.3660391E-004,-3.4712816E-002, 1.8751304E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8780555E-004
 2.1800000E+000,-7.4312631E-003, 2.3729788E-004,-2.0131229E-002, 2.2140522E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1770631E-004
 2.1860000E+000,-7.6510427E-003,-1.4494893E-004,-3.1754931E-003, 2.4716990E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1584008E-004
 2.1900000E+000,-7.7917258E-003,-4.1420429E-004, 1.5274276E-002, 2.6506827E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8328274E-004
 2.1960000E+000,-7.8370958E-003,-5.4703824E-004, 3.4711836E-002, 2.7344727E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0136536E-003
 2.2000000E+000,-7.7975606E-003,-5.5816185E-004, 5.4362757E-002, 2.7331586E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0109460E-003
 2.2060000E+000,-7.6627525E-003,-4.3253681E-004, 7.3514536E-002, 2.6360403E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7107862E-004
 2.2100000E+000,-7.4488548E-003,-1.9325523E-004, 9.1601956E-002, 2.4591466E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0034044E-004
 2.2160000E+000,-7.1526160E-003, 1.6449847E-004, 1.0780911E-001, 2.1989402E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9745123E-004
 2.2200000E+000,-6.7936608E-003, 6.1261176E-004, 1.2185222E-001, 1.8750616E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7007606E-004
 2.2260000E+000,-6.3761069E-003, 1.1452989E-003, 1.3292648E-001, 1.4914477E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1984166E-004
 2.2300000E+000,-5.9202655E-003, 1.7333919E-003, 1.4106148E-001, 1.0685765E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5770412E-004
 2.2360000E+000,-5.4368588E-003, 2.3615886E-003, 1.4557373E-001, 6.1713486E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2359944E-004
 2.2400000E+000,-4.9441066E-003, 3.0036715E-003, 1.4679437E-001, 3.3456750E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1901330E-004
 2.2460000E+000,-4.4576923E-003, 3.6371804E-003, 1.4425212E-001, 7.8972979E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5890277E-005
 2.2520000E+000,-3.9033784E-003, 4.3558043E-003, 1.3686429E-001, 1.3144266E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3525206E-005
 2.2560000E+000,-3.4813282E-003, 4.8978728E-003, 1.2735805E-001, 1.7102951E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4343405E-006
 2.2620000E+000,-3.1142375E-003, 5.3614700E-003, 1.1492230E-001, 2.0487416E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0861760E-006
 2.2660000E+000,-2.8053460E-003, 5.7418669E-003, 1.0034688E-001, 2.3260660E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0108257E-006
 2.2720000E+000,-2.5719475E-003, 6.0142668E-003, 8.3892360E-002, 2.5237697E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0090637E-007
 2.2760000E+000,-2.4101435E-003, 6.1842086E-003, 6.6338059E-002, 2.6457143E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4275183E-008
 2.2820000E+000,-2.3334316E-003, 6.2323605E-003, 4.8186300E-002, 2.6774025E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2860000E+000,-2.3314983E-003, 6.1734914E-003, 3.0099243E-002, 2.6296524E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3352577E-008
 2.2920000E+000,-2.4122851E-003, 5.9962713E-003, 1.2746073E-002, 2.4939677E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2408932E-007
 2.2960000E+000,-2.5606531E-003, 5.7224172E-003,-3.4159077E-003, 2.2864445E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0283174E-006
 2.3020000E+000,-2.7780437E-003, 5.3499723E-003,-1.7646390E-002, 2.0056040E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0639532E-006
 2.3060000E+000,-3.0467069E-003, 4.9044223E-003,-2.9750364E-002, 1.6703700E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9267867E-006
 2.3120000E+000,-3.3615594E-003, 4.3932326E-003,-3.9019491E-002, 1.2862212E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1791510E-005
 2.3160000E+000,-3.7047519E-003, 3.8420434E-003,-4.5541227E-002, 8.7212643E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2288622E-005
 2.3220000E+000,-4.0655437E-003, 3.2665008E-003,-4.8735438E-002, 4.3948562E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5774234E-005
 2.3260000E+000,-4.4284371E-003, 2.6888601E-003,-4.8953102E-002, 2.7353244E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6265166E-004
 2.3320000E+000,-4.7786467E-003, 2.1306210E-003,-4.5818634E-002, 6.7102088E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6423354E-004
 2.3360000E+000,-5.1050869E-003, 1.6076714E-003,-3.9891967E-002, 1.0560161E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8549068E-004
 2.3420000E+000,-5.3910479E-003, 1.1442961E-003,-3.1048504E-002, 1.3988785E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1569731E-004
 2.3460000E+000,-5.6312610E-003, 7.4797680E-004,-1.9975249E-002, 1.6940992E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2827860E-004
 2.3520000E+000,-5.8094273E-003, 4.4240375E-004,-6.8094273E-003, 1.9246760E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1630350E-004
 2.3560000E+000,-5.9266758E-003, 2.2581026E-004, 7.7322140E-003, 2.0917597E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8020783E-004
 2.3620000E+000,-5.9693471E-003, 1.1807081E-004, 2.3275985E-002, 2.1810826E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1457213E-004
 2.3660000E+000,-5.9446621E-003, 1.0861500E-004, 3.9174380E-002, 2.2001466E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2224696E-004
 2.3720000E+000,-5.8434171E-003, 2.1087997E-004, 5.4874351E-002, 2.1393200E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9957267E-004
 2.3760000E+000,-5.6777885E-003, 4.0713621E-004, 6.9884617E-002, 2.0112810E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5136301E-004
 2.3820000E+000,-5.4441860E-003, 7.0271124E-004, 8.3552998E-002, 1.8122477E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7617585E-004
 2.3860000E+000,-5.1579472E-003, 1.0753067E-003, 9.5607854E-002, 1.5582049E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8007952E-004
 2.3920000E+000,-4.8214490E-003, 1.5216237E-003, 1.0538974E-001, 1.2515886E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6399256E-004
 2.3960000E+000,-4.4510030E-003, 2.0179499E-003, 1.1287847E-001, 9.0940602E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3854015E-004
 2.4020000E+000,-4.0544786E-003, 2.5530384E-003, 1.1749803E-001, 5.4497760E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3244376E-004
 2.4060000E+000,-3.6468976E-003, 3.1050330E-003, 1.1947634E-001, 2.2235482E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4343315E-004
 2.4120000E+000,-3.2404102E-003, 3.6564878E-003, 1.1839787E-001, 3.0331988E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8096560E-005
 2.4160000E+000,-2.8467227E-003, 4.1903360E-003, 1.1470128E-001, 6.4841157E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1481926E-005
 2.4220000E+000,-2.4805031E-003, 4.6854854E-003, 1.0818470E-001, 9.8282396E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3524565E-005
 2.4260000E+000,-2.1486230E-003, 5.1318640E-003, 9.9432078E-002, 1.2824305E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1528791E-005
 2.4320000E+000,-1.8662055E-003, 5.5077234E-003, 8.8477567E-002, 1.5318926E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1378823E-006
 2.4360000E+000,-1.6344640E-003, 5.8111815E-003, 7.5966555E-002, 1.7299809E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6881111E-006
 2.4420000E+000,-1.4668988E-003, 6.0228421E-003, 6.2158559E-002, 1.8630193E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2422715E-006
 2.4460000E+000,-1.3590328E-003, 6.1490564E-003, 4.7670205E-002, 1.9355627E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0257492E-006
 2.4520000E+000,-1.3209376E-003, 6.1753896E-003, 3.2945063E-002, 1.9374337E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0296525E-006
 2.4560000E+000,-1.3431950E-003, 6.1153376E-003, 1.8487115E-002, 1.8782052E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2240191E-006
 2.4620000E+000,-1.4311600E-003, 5.9612867E-003, 4.8585786E-003, 1.7525040E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6994689E-006
 2.4660000E+000,-1.5718853E-003, 5.7318345E-003,-7.6154557E-003, 1.5734801E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5595169E-006
 2.4720000E+000,-1.7654053E-003, 5.4270620E-003,-1.8334100E-002, 1.3411715E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0652542E-005
 2.4760000E+000,-1.9971062E-003, 5.0679768E-003,-2.7191229E-002, 1.0704066E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1276954E-005
 2.4820000E+000,-2.2618455E-003, 4.6621481E-003,-3.3630583E-002, 7.6648092E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7168284E-005
 2.4860000E+000,-2.5453839E-003, 4.2300418E-003,-3.7774110E-002, 4.4382525E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3982226E-005
 2.4920000E+000,-2.8382496E-003, 3.7854881E-003,-3.9185343E-002, 1.8603790E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1609861E-004
 2.4960000E+000,-3.1285119E-003, 3.3456113E-003,-3.8191957E-002, 3.8475150E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8728308E-004
 2.5020000E+000,-3.4037857E-003, 2.9284503E-003,-3.4534186E-002, 6.9842717E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7082542E-004
 2.5060000E+000,-3.6560146E-003, 2.5455195E-003,-2.8695443E-002, 9.8792627E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6400970E-004
 2.5120000E+000,-3.8716789E-003, 2.2164871E-003,-2.0623936E-002, 1.2399470E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6170779E-004
 2.5160000E+000,-4.0475946E-003, 1.9458141E-003,-1.0888677E-002, 1.4544307E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4458539E-004
