s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.5782995E-001, 5.4183977E-002, 7.4671141E-005, 1.0000000E+000, 2.0563195E+001, 3.3000000E+001, 1.0801397E-009, 4.2574510E-001
 2.5902020E-001, 5.4151087E-002, 7.5265056E-005, 1.0000000E+000, 2.0664801E+001, 3.2000000E+001, 6.5327427E-009, 4.3845132E-001
 2.6021046E-001, 5.4118073E-002, 7.5747725E-005, 1.0000000E+000, 2.0818581E+001, 3.3000000E+001, 1.9227542E-009, 4.3312567E-001
 2.6140072E-001, 5.4084937E-002, 7.6030492E-005, 1.0000000E+000, 2.0958941E+001, 3.3000000E+001, 1.0814696E-009, 4.2558073E-001
 2.6259098E-001, 5.4051678E-002, 7.6116435E-005, 1.0000000E+000, 2.1074229E+001, 3.3000000E+001, 1.2805704E-009, 4.2771159E-001
 2.6378124E-001, 5.4018296E-002, 7.6070951E-005, 1.0000000E+000, 2.1198989E+001, 3.2000000E+001, 8.1860749E-009, 4.4131496E-001
 2.6497149E-001, 5.3984792E-002, 7.5981785E-005, 1.0000000E+000, 2.1334844E+001, 3.3000000E+001, 1.8125638E-009, 4.3213780E-001
 2.6616175E-001, 5.3951167E-002, 7.5923930E-005, 1.0000000E+000, 2.1476668E+001, 3.3000000E+001, 1.2117878E-009, 4.2684855E-001
 2.6735201E-001, 5.3917420E-002, 7.5939163E-005, 1.0000000E+000, 2.1630509E+001, 3.3000000E+001, 1.1132457E-009, 4.2570358E-001
 2.6854227E-001, 5.3883553E-002, 7.6032494E-005, 1.0000000E+000, 2.1732734E+001, 3.3000000E+001, 1.2890931E-009, 4.2754901E-001
 2.6973253E-001, 5.3849565E-002, 7.6181653E-005, 1.0000000E+000, 2.1886634E+001, 3.3000000E+001, 1.5071778E-009, 4.2952687E-001
 2.7092278E-001, 5.3815456E-002, 7.6352598E-005, 1.0000000E+000, 2.1989098E+001, 3.3000000E+001, 1.8744185E-009, 4.3232169E-001
 2.7211304E-001, 5.3781228E-002, 7.6514180E-005, 1.0000000E+000, 2.2114749E+001, 3.3000000E+001, 2.1388270E-009, 4.3400095E-001
 2.7449356E-001, 5.3729646E-002, 7.6697889E-005, 1.0000000E+000, 2.2621899E+001, 3.3000000E+001, 2.7248774E-009, 4.3707732E-001
 2.7687407E-001, 5.3660474E-002, 7.6856866E-005, 1.0000000E+000, 2.2935460E+001, 3.3000000E+001, 3.7545261E-009, 4.4122387E-001
 2.7900982E-001, 5.3603371E-002, 5.6254980E-005, 1.0000000E+000, 2.3304067E+001, 3.3000000E+001, 4.5204533E-009, 4.4507058E-001
 2.8007769E-001, 5.3556312E-002, 5.9162821E-005, 1.0000000E+000, 2.3539384E+001, 3.3000000E+001, 6.7319101E-009, 4.5051632E-001
 2.8221343E-001, 5.3509016E-002, 6.1405907E-005, 1.0000000E+000, 2.3989555E+001, 3.3000000E+001, 7.6114838E-009, 4.5208041E-001
 2.8434918E-001, 5.3445642E-002, 6.4244935E-005, 1.0000000E+000, 2.4270121E+001, 3.3500000E+001, 5.5294778E-009, 4.4873459E-001
 2.8648492E-001, 5.3381894E-002, 6.5336238E-005, 1.0000000E+000, 2.4529198E+001, 3.3500000E+001, 4.8461204E-009, 4.4810777E-001
 2.8862067E-001, 5.3317774E-002, 6.3548671E-005, 1.0000000E+000, 2.4763082E+001, 3.4000000E+001, 2.2419999E-009, 4.4611409E-001
 2.9075641E-001, 5.3253284E-002, 6.2039136E-005, 1.0000000E+000, 2.5026858E+001, 3.4000000E+001, 2.8524863E-009, 4.4922511E-001
 2.9289215E-001, 5.3188426E-002, 6.2294897E-005, 1.0000000E+000, 2.5286931E+001, 3.4000000E+001, 3.6703058E-009, 4.5247166E-001
 2.9502790E-001, 5.3123202E-002, 6.3256498E-005, 1.0000000E+000, 2.5547437E+001, 3.4000000E+001, 4.4713887E-009, 4.5500809E-001
 2.9609577E-001, 5.3074056E-002, 6.3718729E-005, 1.0000000E+000, 2.5723698E+001, 3.4000000E+001, 5.3139874E-009, 4.5726502E-001
 2.9823151E-001, 5.3024684E-002, 6.3767537E-005, 1.0000000E+000, 2.5923323E+001, 3.4000000E+001, 6.2923398E-009, 4.5945196E-001
 3.0036726E-001, 5.2958554E-002, 6.3625243E-005, 1.0000000E+000, 2.6499822E+001, 3.4000000E+001, 7.8828228E-009, 4.6242408E-001
 3.0250300E-001, 5.2892066E-002, 6.3636650E-005, 1.0000000E+000, 2.6993759E+001, 3.4500000E+001, 6.0176670E-009, 4.6157432E-001
 3.0463875E-001, 5.2825221E-002, 6.3876106E-005, 1.0000000E+000, 2.7555136E+001, 3.5000000E+001, 2.9584604E-009, 4.5951013E-001
 3.0677449E-001, 5.2758022E-002, 6.4151755E-005, 1.0000000E+000, 2.7946574E+001, 3.5000000E+001, 3.4122960E-009, 4.6130089E-001
 3.0891023E-001, 5.2690471E-002, 6.4334102E-005, 1.0000000E+000, 2.8227362E+001, 3.5000000E+001, 3.9125540E-009, 4.6301831E-001
 3.1104598E-001, 5.2622569E-002, 6.4454815E-005, 1.0000000E+000, 2.8485610E+001, 3.5000000E+001, 4.5338589E-009, 4.6488443E-001
 3.1211385E-001, 5.2571425E-002, 6.4553712E-005, 1.0000000E+000, 2.8684676E+001, 3.5000000E+001, 5.0405935E-009, 4.6623669E-001
 3.1424960E-001, 5.2520065E-002, 6.4683124E-005, 1.0000000E+000, 2.8862680E+001, 3.5000000E+001, 5.6281274E-009, 4.6763313E-001
 3.1638534E-001, 5.2451298E-002, 6.4883190E-005, 1.0000000E+000, 2.9120022E+001, 3.5000000E+001, 6.4923224E-009, 4.6945611E-001
 3.1852108E-001, 5.2382188E-002, 6.5087154E-005, 1.0000000E+000, 2.9377844E+001, 3.5000000E+001, 7.4670087E-009, 4.7124658E-001
 3.2054852E-001, 5.2318681E-002, 5.6934350E-005, 1.0000000E+000, 2.9875319E+001, 3.5000000E+001, 8.1459568E-009, 4.7299180E-001
 3.2246764E-001, 5.2258901E-002, 4.9131691E-005, 1.0000000E+000, 3.0300550E+001, 3.5000000E+001, 8.6828721E-009, 4.7462795E-001
 3.2438677E-001, 5.2195973E-002, 5.2382997E-005, 1.0000000E+000, 3.1110633E+001, 3.5500000E+001, 6.6958050E-009, 4.7476640E-001
 3.2630589E-001, 5.2132775E-002, 5.4800837E-005, 1.0000000E+000, 3.1569927E+001, 3.6000000E+001, 4.1129665E-009, 4.7436237E-001
 3.2822502E-001, 5.2069308E-002, 5.5720392E-005, 1.0000000E+000, 3.1889079E+001, 3.6000000E+001, 4.4091088E-009, 4.7516721E-001
 3.3014414E-001, 5.2005575E-002, 5.4175792E-005, 1.0000000E+000, 3.2172271E+001, 3.6000000E+001, 4.7372673E-009, 4.7606815E-001
 3.3206327E-001, 5.1941576E-002, 5.2887852E-005, 1.0000000E+000, 3.2481318E+001, 3.6000000E+001, 5.1033567E-009, 4.7700935E-001
 3.3494196E-001, 5.1861193E-002, 5.3342334E-005, 1.0000000E+000, 3.2854023E+001, 3.6000000E+001, 5.6992333E-009, 4.7836434E-001
 3.3686108E-001, 5.1780428E-002, 5.4256075E-005, 1.0000000E+000, 3.3275353E+001, 3.6000000E+001, 6.2379891E-009, 4.7946457E-001
 3.3878021E-001, 5.1715513E-002, 5.4411713E-005, 1.0000000E+000, 3.3514287E+001, 3.6000000E+001, 6.6836071E-009, 4.8030075E-001
 3.4069933E-001, 5.1650339E-002, 5.4300673E-005, 1.0000000E+000, 3.3799973E+001, 3.6000000E+001, 7.2388725E-009, 4.8129161E-001
