s,s
Time,"cpu"
 2.0886340E+001, 8.0846268E+003
 2.0912522E+001, 8.0927086E+003
 2.0951795E+001, 8.1046736E+003
 2.0977978E+001, 8.1162797E+003
 2.1004160E+001, 8.1252201E+003
 2.1030342E+001, 8.1357863E+003
 2.1069616E+001, 8.1463024E+003
 2.1095798E+001, 8.1568876E+003
 2.1123290E+001, 8.1669941E+003
 2.1152090E+001, 8.1753617E+003
 2.1180891E+001, 8.1851810E+003
 2.1224092E+001, 8.1968081E+003
 2.1252892E+001, 8.2088141E+003
 2.1281693E+001, 8.2189615E+003
 2.1310493E+001, 8.2287106E+003
 2.1339294E+001, 8.2375919E+003
 2.1368094E+001, 8.2477970E+003
 2.1396895E+001, 8.2573429E+003
 2.1425695E+001, 8.2656945E+003
 2.1454496E+001, 8.2754117E+003
 2.1483296E+001, 8.2852931E+003
 2.1512097E+001, 8.2945138E+003
 2.1540898E+001, 8.3057570E+003
 2.1584098E+001, 8.3194396E+003
 2.1609340E+001, 8.3343990E+003
 2.1634583E+001, 8.3438448E+003
 2.1672446E+001, 8.3569331E+003
 2.1697688E+001, 8.3705822E+003
 2.1722930E+001, 8.3810846E+003
 2.1763317E+001, 8.3945193E+003
