s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 4.6190215E-001, 2.0938489E-001, 7.6175944E-002, 6.6194818E-002, 1.1915057E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6506545E-001, 2.1004362E-001, 7.6899660E-002, 6.6585570E-002, 1.1894642E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6822876E-001, 2.1075464E-001, 7.7640530E-002, 6.7003936E-002, 1.4006096E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7139206E-001, 2.1141661E-001, 7.8388187E-002, 6.7408956E-002, 1.1933924E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7455537E-001, 2.1208088E-001, 7.9147604E-002, 6.7820321E-002, 1.1979145E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.7771868E-001, 2.1279930E-001, 7.9923790E-002, 6.8258123E-002, 1.4160568E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8088198E-001, 2.1347061E-001, 8.0706194E-002, 6.8681449E-002, 1.2160639E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8404529E-001, 2.1419736E-001, 8.1504789E-002, 6.9130564E-002, 1.4390820E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8752492E-001, 2.1493116E-001, 8.2388267E-002, 6.9602206E-002, 1.1836065E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9100456E-001, 2.1572267E-001, 8.3289095E-002, 7.0100118E-002, 1.3931313E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9448419E-001, 2.1652191E-001, 8.4201403E-002, 7.0604126E-002, 1.4151134E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9760287E-001, 2.1720101E-001, 8.5023595E-002, 7.1043273E-002, 1.2570814E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000000E-001, 2.1778220E-001, 8.5666352E-002, 7.1405774E-002, 1.5835857E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
